creator,genre,month,n_titles,lane,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled
@RobertGouveiaEsq,streams,2026-06,42,legal_institutional,-1.721146634688207,-1.706874123969448,-0.7154033145126507,-0.5903043549154178,-1.0516391702915888,2.0703000594601204,0.015415582189609797,0.020410523740979843,0.8816098925130339,-0.40334368521580627,1.6925527299132233,-1.352025591484727,-1.3324125948843926,-1.5305455635698844,-0.685032021399828,-0.418736582011498,-0.6262920088798177,1.7557165176415652,-0.32020575522211675,0.07220444288225358,0.757116056463382,-0.5453554640120915,1.1183265175787445,-1.2811365331711717
@RobertGouveiaEsq,streams,2026-07,43,legal_institutional,-1.7393594526342904,-1.7614818779615797,-0.7265171302560813,-0.6717629271639555,-1.2315286883559966,1.3221147706636505,-0.0027320025658262824,-0.3637792071035244,0.7232431216709893,0.7332389689460164,1.4717511951087179,-1.20813509687219,-1.4121589823231189,-1.5475945011265504,-0.6757161751751402,-0.5044532302902722,-0.8386881148272591,1.2272493413947403,-0.3124597644660225,-0.28952359237947295,0.7191445030300523,0.5106289975849051,0.8134846282169033,-1.1732572599038982
@RobertGouveiaEsq,streams,2026-08,55,legal_institutional,-2.299839821186359,-1.1556760626000342,-0.28547635973401536,-0.26463741139802194,-0.7617959914858774,1.444919432143684,-0.06946834924266095,-0.32275554875182677,1.083327858941928,-0.2673419039150921,1.406112842023592,-1.6790977440901433,-1.9326306559372932,-0.8358715073969507,-0.30086342364487356,-0.12154563337808082,-0.31385781389747197,1.0251088879381414,-0.32772398098772726,-0.41815215867985,0.9362443289859967,-0.42078871699488524,0.9111499792882551,-1.652580557575512
@RobertGouveiaEsq,streams,2026-09,30,legal_institutional,-2.6446638870574897,-0.7568818250151216,-0.5529240817536838,-0.4956570991936542,-1.1131737579788337,1.1803291273500292,-0.06390121003755402,0.45055011066123857,1.8128860974170211,-0.08460512003661359,1.8093767077631218,-1.7154551465382486,-2.4582804776913787,-0.5147121833435259,-0.49186743866671584,-0.3572642541693692,-0.7542874484392014,1.0313025105487772,-0.4205395569217035,0.3380393076063511,1.7020328075270323,-0.17676446516705713,1.16525580967363,-1.7187909741676504
@RobertGouveiaEsq,videos,2026-01,72,legal_institutional,-0.8596419847543476,-1.8922288281740196,-0.7359726716430112,-0.5767412144311574,-0.7923867959311627,-0.1333761780890423,-0.2916334450047629,0.0048077064705069105,-0.6623911518000126,-0.37113643134354574,0.16560703785102043,-1.1359693054855076,-0.34734465623135335,-1.7834202580643295,-0.7188717780587246,-0.4071337494946445,-0.3987712629559989,-0.3518935284025828,-0.5951362313175164,0.05545548035661771,-0.7293563522336617,-0.6417949054985673,-0.19602527360382208,-0.9114949193779714
@RobertGouveiaEsq,videos,2026-02,87,legal_institutional,-0.4848681594989018,-2.0393713727569804,-0.6030382817480441,-0.5592948784616563,-1.0350456945397684,-0.2912792925816717,-0.22561175706776085,-0.23976580805328448,1.1278442752813511,-0.182818387520502,0.5983565133079859,-1.1587460286315676,-0.0657264380674316,-1.985505015972821,-0.5996053565637015,-0.4421414956968394,-0.6802149706634635,-0.5522412126584453,-0.5221564856614855,-0.18469079080666295,1.0970566699629547,-0.40854658027711216,0.29000538871526077,-1.054997847932381
@RobertGouveiaEsq,videos,2026-03,69,legal_institutional,-1.3076871872661469,-2.3849092680583417,-0.8428483319451952,-0.6706690119822828,-1.0754847098362001,-0.42955445756815513,-0.3353499075650545,-0.40172330689406294,0.1859297792893999,-0.11413848769738379,0.7544508392854885,-1.022586072168407,-0.947715264935036,-2.3222081929193448,-0.8200967812078259,-0.5035669240227268,-0.7288130205376508,-0.5455620508439485,-0.6857152697776928,-0.33066956390526764,0.1584957589235649,-0.3264847919393309,0.24526502051054686,-1.0226894456921765
@RobertGouveiaEsq,videos,2026-04,60,legal_institutional,-0.8497752187201303,-2.0574585383780035,-0.568680635398976,-0.6597178050360774,-1.0361151421602228,-0.013756783037860607,-0.059145046604329676,0.23548365026548507,0.7493280229427186,-0.4359903656173322,0.7633478798941588,-0.841591971842773,-0.421591778753689,-1.9524437799157786,-0.5486091881488976,-0.5056748761988795,-0.639101653688677,-0.12638504706026912,-0.40225466065829524,0.32314115534370097,0.6617723747100903,-0.5845283527677603,0.27875575719430945,-0.6911746731534293
@RobertGouveiaEsq,videos,2026-05,62,legal_institutional,-1.9900241788451316,-2.2440687906968946,-0.6330461726684945,-0.6973096231664885,-1.0197775676490386,0.10705742937627816,-0.22763926214043856,0.32762585167618274,0.24606599773309848,-0.2162665925432951,0.701055322407307,-1.1813003360930965,-1.5842539099332729,-2.1523162199900074,-0.5864303515991771,-0.5483856106991072,-0.6595443609275882,-0.04349909925575358,-0.542379655331173,0.39377422598444567,0.23275824918367094,-0.46206687203655156,0.21560817031370977,-1.0936580643580025
@RobertGouveiaEsq,videos,2026-06,71,legal_institutional,-2.476606347699416,-1.9874780945525934,-0.795525781737388,-0.5983278773175638,-1.012111619655683,-0.3952799429920768,0.03135659220584562,0.11104880509466733,-0.4027288626593996,-0.2020265600231548,0.4357841415556161,-1.2361889998119768,-2.0968685400926463,-1.9283162127305986,-0.768830462379426,-0.4492989267135166,-0.6584284261598686,-0.3575466557173059,-0.3073465882709941,0.20218640369937868,-0.447052278043126,-0.4508214974254958,-0.062177536108031846,-1.1560195299985871
@RobertGouveiaEsq,videos,2026-07,94,legal_institutional,-1.4531379240263933,-1.7330129611600464,-0.6379251757369051,-0.7932394022633708,-1.0741927961607907,-0.045521073963178796,-0.18421022428256265,0.2757538167665416,-0.29633067108897443,-0.02982343325582654,0.5944078070871694,-1.1493884535846375,-1.20772442193229,-1.5823433506841986,-0.5736516446355897,-0.6131750599234861,-0.6853765429943833,-0.07393510646494332,-0.49621315745338085,0.37470088028510495,-0.37639038972174527,-0.21299364579927021,-0.05246367758703412,-1.0721969777472684
@RobertGouveiaEsq,videos,2026-08,123,legal_institutional,-1.223817249528461,-1.3518920367301068,-0.6713445043654517,-0.5382789949541698,-1.0433747970100018,-0.18141687549153918,-0.20272546857801466,-0.31747293262293985,0.07354197636673968,-0.31866171502339896,0.6577409216073952,-1.2891621419245463,-0.868274136990588,-1.2775255413296105,-0.6319715259160856,-0.4035269818331334,-0.6944889867546897,-0.3814848741597343,-0.4351042928716297,-0.22190625655851332,-0.014062345291636708,-0.584883865050347,0.19206798913688605,-1.2093578524046897
@RobertGouveiaEsq,videos,2026-09,58,legal_institutional,-1.2635412085285302,-1.3311197309152547,-0.6461885279308319,-0.638744822350806,-1.075001450788922,-0.2403109035581197,-0.13790144037042265,0.42347674649075717,0.1964802832929435,-0.24343904877918252,0.38556611182822553,-1.2425648584562827,-0.8966610776866905,-1.2010799539784003,-0.6062248825544889,-0.46788240381604784,-0.7081872303866598,-0.18149067490306117,-0.532154616331642,0.4609067821182339,0.18842261267319585,-0.47810657811223656,-0.20155963780578895,-1.1095356211490568
@RubinReport,streams,2026-02,18,right_commentary,-1.5081354601467825,2.475017918117625,-0.4943146352570989,-0.014931938703121577,0.42876489240274746,0.5403500897258438,-0.7413958565087849,0.2774191165862709,-0.6650158980238935,1.788271126610654,-0.7539044143619575,-1.007887949436722,-1.0284125437980682,2.297515265323367,-0.31970547594353227,0.03132372622619555,0.8210887700984819,-0.3962458211931529,-0.517799257913915,0.5473003941829808,-0.8669626354272619,1.4629895116731708,-0.6210493778742396,-0.5545908830426126
@RubinReport,streams,2026-04,17,right_commentary,-1.2035446063950566,0.1272868819737452,-0.6131147532276646,-0.03036213975175144,0.16698409473168174,0.2262224073767222,-1.0783512370253396,-0.7566078936598364,-0.4198950807881401,-0.4123588064260805,0.914785202818316,-0.33264544215536856,-0.9980177096481375,0.1259674131224687,-0.7994566767523201,-0.04199245350791461,0.3815967360947254,-0.2795777037913139,-1.3877628134043636,-0.7046846182847626,-0.4763899143252214,-0.9993933790237483,0.8045250856379669,-1.0882778920758747
@RubinReport,streams,2026-06,16,right_commentary,-1.1300891950365117,0.43502851083799293,-0.9631762410529533,-0.2980060644378302,-0.4378551998658763,1.4345491391647087,-0.9124536069786852,-0.7169068114335552,-0.044469681223958314,0.7229556918667307,0.07690289866925612,0.1935308925463051,-0.9195283785002488,0.1271617846933453,-0.692316167261953,-0.20646970839609,-0.18983098719230126,0.38912247759850116,-0.8092877808392932,-0.5755441479811962,-0.3361097161524381,0.5712155022446589,-0.008434225218646896,0.3546063276646101
@RubinReport,videos,2026-01,74,right_commentary,-0.2445593496418174,1.2222768082385742,-0.4279733591700512,0.05627818123118882,0.5636563857544524,0.6925250993690648,-1.0141248870421877,-0.4595086606458383,-0.3745472959532891,-0.4874469479547451,0.5699572918524413,0.3646517787811358,-0.13220575020030195,1.116100885963665,-0.3826520417355937,0.10022274005420097,0.7790066486698928,0.39186857044785317,-1.0765253793515295,-0.4394853758192437,-0.41695341358474514,-0.6600338307356586,0.36950520526108893,0.5112645079421138
@RubinReport,videos,2026-02,127,right_commentary,-0.3744915044478214,0.7495485469020243,-0.14370323497166182,-0.009938359421263372,0.3176210276091873,0.25264940201488023,-0.4648597461305354,-0.44591472764667556,-0.5639353930075535,-0.27709730509254976,0.014244385339229466,-0.22907112374592467,-0.08138780024195312,0.6009634817059358,-0.11849005354317801,0.024364126698052276,0.550352940748291,-0.12743714292839547,-0.5302452639634492,-0.31320348024965733,-0.6087083128643835,-0.5262190733937124,0.021823387419555598,-0.08265359409839326
@RubinReport,videos,2026-03,94,right_commentary,-0.5201415357867656,1.1636426663198798,-0.28832647839095077,0.07311636813282346,0.14966666280720536,0.6464134119177602,-0.8292230919192826,-0.3490679115091413,-0.3758721955055908,-0.2561061125261811,0.22262027046267943,-0.09230517100405108,-0.33961270882469136,0.9307476846946413,-0.18400771059712123,0.1060077285381691,0.3230130041509732,0.20916958911634337,-0.8333279135446812,-0.2132781967497063,-0.5453150792244804,-0.504776853979531,0.09800777871981325,-0.08142603904784541
@RubinReport,videos,2026-04,129,right_commentary,-0.7683036998500049,1.3056155469118658,-0.15613801115751696,0.033488329375547965,0.1744283027315758,0.4126502967527388,-0.6947717825327154,-0.5505022346591807,-0.23519870248076566,-0.4356605087904193,0.04597501877688002,0.34077598465030995,-0.570636042028366,1.1357063799208138,-0.13286727808660614,0.037378779237623824,0.39791842640126474,-0.024205225065376885,-0.788050519992708,-0.3890474851117728,-0.36279241789314787,-0.680788658858638,-0.018482585577619223,0.29156741143386145
@RubinReport,videos,2026-05,145,right_commentary,-0.9034924228717628,0.46189316490169774,-0.41690060472902546,-0.16203776260304278,-0.2894221746300171,0.3803368570772269,-0.2743079529483384,-0.4803375996582102,-0.609067391914554,-0.1997919546865164,0.4375033629782134,-0.3672648699888771,-0.6646795780536062,0.31927604937190357,-0.3020313440062792,-0.12818219135515252,-0.05162272877873497,-0.1601607720655648,-0.28183716792578206,-0.3590773303295824,-0.762971025116965,-0.4195822231796937,0.3491264720780894,-0.26240319401987144
@RubinReport,videos,2026-06,116,right_commentary,-0.6671215328352134,0.6326881119413558,-0.2447705245199021,0.10393391881152454,0.07604653099049709,0.7719288001535136,-0.5452245705035218,-0.38251694773794714,-0.2358566021520097,-0.3736844132481495,0.3922234221013793,-0.018624854408208717,-0.5172934215464794,0.42301476769114893,-0.13110613839976898,0.12404948751717396,0.30912417890679983,0.2770655512901796,-0.5583735087470707,-0.20326599481271118,-0.39487276481814293,-0.4862634389720987,0.3274496440535128,0.19376276912090967
@RubinReport,videos,2026-07,123,right_commentary,-0.2893193549882402,0.44217049090929494,-0.4315101099299348,-0.06828590686184914,-0.13242570743853338,0.64622224262614,-0.6340642060849305,-0.2205756393717885,-0.4510139101059457,-0.15933203119099668,0.5839622761507454,-0.07210660280748261,-0.11304569027614653,0.3179602097434929,-0.27481149988283715,-0.01124939754424652,0.12850051283936675,0.03704737311862475,-0.5920982748668601,-0.07463361674629258,-0.6382004224416424,-0.23991973782589468,0.48151704040656573,0.10545513854569884
@RubinReport,videos,2026-08,155,right_commentary,-0.05981898120316923,1.0948242220988238,-0.27772899837517834,-0.03607437832570945,0.070502118187393,0.5338484501887772,-0.495141379644329,0.05235023691082566,-0.14761991257213727,0.07160533228397513,0.6802347102955194,0.12591562736459935,-0.12835720395482325,0.9404146183453878,-0.17389155529454262,0.000973130004846633,0.19665108149896815,0.2446589729674278,-0.5188545227408489,0.17579985936151138,-0.18614002389646284,-0.1474515965375499,0.4778631506180527,0.2370630526951302
@RubinReport,videos,2026-09,84,right_commentary,-0.3591897594634476,0.7863032824834609,-0.4332609344189868,-0.2151617926570659,-0.1552140150701473,0.4047093477124201,-0.5051832740835626,0.22888995134126022,-0.5790342392932752,-0.3465399092865962,0.8307694543856577,0.4069553664101153,-0.3370987197142544,0.5929557000735743,-0.33695091764646906,-0.14076523201900293,-0.08438246977614805,0.16597722036984924,-0.6505933113402813,0.24184180548845013,-0.5895997981272456,-0.5566936855654416,0.643790492956032,0.5005237127741244
@SMN,videos,2026-01,19,humour_satire,-0.6723946264801803,-0.16435021177094677,0.3268882645415833,0.46106998989974574,0.41355018124370985,-0.2876961876713398,0.011860188754361163,0.787326933824116,0.24227587535355147,0.16103359947275078,0.20575902647933847,0.6543463640298651,-0.7588171068870844,-0.211801157440502,0.12238926811225621,0.42520864308074485,0.6046315541229438,-0.16646699419224606,-0.28279457775526556,0.17133254168024178,0.19772496412978716,-0.021449758091688653,0.02868124556336063,0.8358161023922128
@SMN,videos,2026-02,22,humour_satire,0.03309534441611968,2.2892243700521653,0.43649038318693106,-0.29534629673951474,0.6452443895445771,-0.5491847390294903,-1.2281621216495409,-1.1018596776258396,0.24755508241024665,-0.460152876755165,-0.754268405913846,0.12053015150706738,0.24875721350114166,2.272572628843171,0.19781911645128877,-0.12730873154495304,0.8899781114753256,-0.8611288088128,-1.4797821835466793,-0.9704177566080756,0.3203276103234702,-0.7155881514441872,-0.9519822062613152,0.020794385130270997
@SMN,videos,2026-03,22,humour_satire,1.387348048412462,-1.2221795956390684,0.37073469956400745,-0.0015144842867208601,0.32930887371637446,-0.7588054298551312,-1.3782930139660912,-0.40123170301556854,0.014770464379256932,-0.04447588622191115,1.1972711561052638,-0.6929226094694022,1.5985351688401546,-1.361974881060455,-0.11366170836721419,-0.07481650980785128,0.5210134777508526,-0.8196888010538653,-1.618554000483318,-0.5422168239389548,-0.2344154097602834,-0.3698227065946044,1.0751253755193633,-1.225181987562926
@SMN,videos,2026-04,25,humour_satire,-0.0912768063289509,0.517722745573346,0.0737653815160478,-0.060368203575416245,0.05796397499725214,-1.0207657894629327,-0.49363744714579944,-0.05172807728149597,-0.06469910218975655,0.029390114925751824,0.0733990494262956,0.13338146106412915,0.1291681682820725,0.38827450746255837,-0.04990426552777317,-0.08574949504904068,0.12009093207987515,-0.9353472382145533,-0.8182366694999278,-0.06304184808174523,-0.0710059272742939,-0.3477231292426362,-0.15501293251708018,-0.3354589242291041
@SMN,videos,2026-05,23,humour_satire,1.0743141011429183,-0.4130493559398871,0.5454036845160097,0.3949399709511468,0.3849672579106921,-0.16950153620388264,-1.045366231791257,-0.8070001139267906,1.2351964365323356,0.5591646559514718,-0.2678567813096838,0.1436137313424898,1.278713592944985,-0.5740312581582095,0.5347745760582692,0.3125334428602985,0.4237958988235925,-0.19613907333786604,-1.2182821595962887,-0.730846260995889,1.0132536293837862,0.5447876608343726,-0.3441343581945233,0.06403025707978877
@SMN,videos,2026-06,22,humour_satire,0.02133736586187264,0.33615150255093595,0.15568114911157094,0.5626388225144773,-0.08308377149620502,0.4342167525183228,-0.6821137870341326,0.09381330396647757,0.9864689048094575,-0.03193374517818137,0.8365277007435281,-0.3620647729657448,0.6262382828154653,0.3666223632654555,0.21926710852051387,0.5307656420007695,0.234678417371283,0.3443370911887154,-0.7671832137201807,0.2651201257379643,0.6858897714801837,0.09088414053868635,0.786984227951809,-0.27806631213857336
@SMN,videos,2026-07,25,humour_satire,0.4602121736837121,0.570947516418436,0.3127631263711639,0.15224585045824374,-0.4333681637648003,-0.23926751363251225,-0.6180334991701237,-0.2691572415379738,0.37730554761312657,-0.2013333012881409,-0.03267469948416561,0.21380205391691035,0.8885882068962921,0.4815348133566196,0.07304271823348502,0.15666820973823714,-0.1440666551238936,-0.8393841772160306,-0.7060694639292943,-0.13606278684558887,0.03854417375200603,-0.29726268669436134,-0.2922050623570773,0.14416336718111114
@SMN,videos,2026-08,25,humour_satire,0.02630653391549103,-0.9164418290793677,0.053073409245295876,-0.3511701064808981,0.2678620049465033,0.4190682926949824,-1.2196561095344318,-0.6746004037138148,0.7755422989990626,-0.021494174813692223,-0.4702429874629802,1.3784005952234308,0.0775232120206333,-0.9895157865447414,-0.18482559623764938,-0.40219094219596613,0.34237804857186654,0.026016471865064686,-1.0949666835248117,-0.4561659709456354,0.47098606419027006,-0.2601471174397794,-0.4847213692808973,1.496749569332521
@SabbySabs,streams,2026-08,17,left_commentary,-1.7727145190331361,-0.04905839233341296,-1.1667055502784558,-0.44628579279430997,-0.981733176318043,4.6478408054478075,1.4930950205550173,0.322866868182516,5.41323571341056,-0.39314634621663397,1.2132620446484577,1.0453495266905672,-1.289094082052699,0.7830113977578516,-1.0335509511515637,-0.47811558697137085,-0.3782136621862504,3.0133495645804187,1.2488686515022724,-0.2809816769560078,4.907931203881227,-0.289687515385474,0.46156406590618104,0.7667007795891806
@SabbySabs,videos,2026-01,69,left_commentary,-0.03534499335514213,-1.243096726232092,-0.6145377967028968,-0.5579136982643147,-0.42303504587028484,0.14322838647194788,-0.3528373773903133,-0.6904838644266832,0.6813161167374812,-0.6127192100731759,-0.8535606268969332,-0.6050599797456028,0.16299286412698438,-1.2497336459860866,-0.5345441357277071,-0.4720376832799402,-0.21703409839186807,-0.27598100246087276,-0.48961583762845357,-0.6214111569540328,0.6746149321093036,-0.7281329776360976,-0.8798293668028316,-0.455618916458662
@SabbySabs,videos,2026-02,73,left_commentary,-0.481422459064075,-0.617216669316597,-0.44971579679507057,-0.4306683666487243,-0.04193489577137753,-0.025885054298390997,-0.5087644806044929,-1.0001775689471337,0.47131649658831354,-0.6789306176884087,-0.3885056141859541,-0.5116214001303399,-0.3465898114134353,-0.6422670445593646,-0.4242280164379017,-0.32959370587106107,0.09363325364051518,-0.38053868869766433,-0.756616573651509,-0.8795281730273987,0.4776442646063996,-0.9170849658992389,-0.4769916920912266,-0.487193512810681
@SabbySabs,videos,2026-03,63,left_commentary,-0.8771464891027267,-1.4723104435845853,-0.5415839751693412,-0.4461724248756949,-0.4852817351187143,0.5062678884221616,-0.4763012516052546,-0.6005267311131711,1.0078251019393962,-0.8278209542569263,-0.021255973114984197,-0.4462376260387945,-0.7591175630633173,-1.630376227817607,-0.5365567705960239,-0.4852824008976841,-0.31247299293009023,-0.00545851244556968,-0.6028445025519654,-0.5017245680476443,0.8925299852414029,-1.1359011187697383,-0.04696258968246307,-0.5513369772277374
@SabbySabs,videos,2026-04,76,left_commentary,-1.0759056282937456,-1.6806288080315819,-0.6793988162517145,-0.3866832595665589,-0.9522654519950172,0.24417345100440704,-0.1929771424654638,-0.8611974011575471,1.1328711658463622,-0.8287173147778569,0.04704362727675002,-0.03886976206643845,-0.7489741516120542,-1.7540047235452194,-0.7009013435013558,-0.38430978730349447,-0.7996034358382489,-0.023811602364340774,-0.4769759357670749,-0.8446294886354337,1.1562407069174359,-1.209023677912818,0.00747788509833411,-0.4753817749554964
@SabbySabs,videos,2026-05,63,left_commentary,-0.8771571348603615,-1.600603865444278,-0.5233226426620099,-0.601238823938013,-0.9948300954310286,0.2216004661693039,-0.2967937561402376,-0.8230069654108327,0.7056795771704325,-1.023855072094916,-0.0034005422052656503,-0.16797095641119333,-0.5298743618061109,-1.7531781101145323,-0.49200658702033934,-0.632778994755943,-0.7740561124682227,-0.15607765357021006,-0.47389952588248496,-0.7308009733427201,0.6926338439821789,-1.2617168389436388,-0.012741850827377152,-0.28290919820036575
@SabbySabs,videos,2026-06,74,left_commentary,-0.36025175438560364,-0.8833817569882645,-0.430180735442559,-0.5915584258531398,-0.5095477316155914,0.41193232857420214,-0.18168318505070258,-0.8634240847812926,0.88423428493075,-0.9664347859742181,-0.09176979686866349,-0.2234305313658056,0.011120222221448383,-0.8296939228768498,-0.3919495773403918,-0.545026575686151,-0.2898396827234057,0.15731729296165486,-0.4389622924280011,-0.8544716709665128,0.9785099452802118,-1.2251552215893378,-0.2101166616565382,-0.3742784118203945
@SabbySabs,videos,2026-07,63,left_commentary,-0.42513565889424365,-0.9603775619546305,-0.48871275606642883,-0.6352104608061243,-0.6229765363154931,0.28563665177774955,-0.2552398604480829,-0.5760133510342299,1.238741488799148,-0.9450815760870589,-0.4210160231037962,-0.5851447597069369,-0.06320893619962381,-0.9499657169752714,-0.436639233621061,-0.5721255482063522,-0.3936632471091164,-0.20961543094923757,-0.4971767994933087,-0.5049729260655013,1.163453013031392,-1.1855631947598833,-0.41811403800307023,-0.6671563742055899
@SabbySabs,videos,2026-08,94,left_commentary,-0.9946853218494693,-1.6770635221868315,-0.5872610933050192,-0.5280270737541766,-0.821051206225258,-0.04452040800973161,-0.20140152094936792,-0.7436004324644189,1.2204435436432537,-0.9049414742758277,0.19138849611857842,-0.523732910492862,-0.9460334097111305,-1.6815605811652217,-0.6873675803841797,-0.4944689030534413,-0.5817016418566487,-0.5093031855979463,-0.4663209735452978,-0.6717314058369175,1.2168359310995387,-1.16635170978611,-0.09763240363874266,-0.6750451781848503
@SabbySabs,videos,2026-09,51,left_commentary,-0.612330716907416,-1.3021013358002487,-0.5360650413697374,-0.34318976291029796,-0.7158236154999233,0.0023511559764871175,-0.23681941877828466,-0.7840477915313262,1.5266974881418398,-0.9782652948077525,0.15318744573233645,-0.7070907428490971,-0.3710487039036252,-1.331777700441963,-0.5518937162541853,-0.29535177692269327,-0.5799988532339796,-0.19174170141898186,-0.5980388844655457,-0.8564052066337529,1.563593719847548,-1.3707661653713734,0.16076196558896363,-1.1541161551651984
@SaltyCracker,videos,2026-01,47,streamer_reaction,-0.5013763128834401,0.21479848798406417,-0.7334180670067083,-0.32877112603731967,-0.5971011452022286,-0.3618966685284884,-0.4110723800237726,-0.39621104472309104,-1.1898556280197845,-0.01988800287505295,-0.5326517621982689,0.21412149170605047,0.03792689609894941,0.11625302255058667,-0.5868961507007165,-0.22422082739855972,-0.4167197287596048,-0.0660002706548749,-0.6452422257789726,-0.29403758528715307,-0.942162785198062,-0.29591783890671153,-0.602198406553766,0.565617072900458
@SaltyCracker,videos,2026-02,47,streamer_reaction,-0.6407927747799853,0.9021421484596758,-0.49471791136303256,-0.014655346351581515,-0.43143179933248405,0.004452815138228336,-0.047080007902945656,-0.25636911655267997,-1.1952492795871343,0.1904620687636389,-0.3590734840366721,-0.6022153940706508,-0.2093371587024761,0.7811997913249308,-0.4605001455036776,0.07387435988975277,-0.2041265778933399,0.1014187791514845,-0.3093210151362857,-0.011193700067976618,-1.1388204446509693,-0.08855891630558192,-0.5657210954706995,-0.22928770148623653
@SaltyCracker,videos,2026-03,37,streamer_reaction,-0.907535042292062,0.2756307499802254,-0.6387098883334879,-0.2804658674130304,-0.555586262756251,-0.7225409345793209,0.0555377055840712,-0.26195913268225024,-1.069686859744337,-0.06961641918714502,-0.8038685422896349,-0.5961242143881397,-0.778380852290589,0.11659018951193141,-0.4826909250894551,-0.22359789502281935,-0.46577587657661523,-0.5493440284532549,-0.1513110111852522,-0.12615463812909597,-0.9264472658076873,-0.33491846122048563,-0.9678299967592168,-0.26210630048843875
@SaltyCracker,videos,2026-04,48,streamer_reaction,-0.6442526996605902,0.3155902757343771,-0.7510959353845568,0.042198815226616435,-0.521323015802345,-0.5884302717775627,-0.33020667162707756,-0.28988797306114084,-1.3061084561045335,-0.08362945032223618,-0.5088864319272262,-0.38144365699439614,-0.32425661755495006,0.24908366903810888,-0.6799949446280348,0.10435677699090705,-0.36115586826844187,-0.34864884619132636,-0.6747903465724217,-0.1725398725523217,-1.1956765809290915,-0.2934096425528023,-0.6419978485194404,-0.24111211217837814
@SaltyCracker,videos,2026-05,45,streamer_reaction,-0.45542993167489026,0.26045627087730633,-0.6378219689067702,-0.09862781288430203,-0.6453922352593999,-0.8227511918683098,-0.46089970170405004,-0.3432298672270086,-1.1681278755190299,-0.09574251225414422,-0.027815887492238747,-0.26399777944570424,-0.2977681658823459,-0.05054241528285232,-0.46162294587052793,-0.08451548624553903,-0.645397781137105,-0.38404830718188104,-0.7640592716358086,-0.2107149754804108,-0.9360105516114974,-0.25097889233510273,-0.12398897856937714,0.0018199633267860448
@SaltyCracker,videos,2026-06,48,streamer_reaction,-0.1575416527670447,0.1944737987481232,-0.5700595089020595,-0.11979934577804618,-0.5273198846734616,-0.4373794401042713,-0.05416445798217407,-0.20277183120688178,-0.9115489853816372,-0.10020803003281573,-0.46419931482569604,-0.5690867772866396,0.17309468167874195,0.04935667523079034,-0.4439665566612225,-0.023412712273275692,-0.39761016799614995,-0.1801259331648184,-0.3911642380678275,-0.18398893964827004,-0.601651325454902,-0.3333472702083,-0.6065100968543293,-0.3639431530484922
@SaltyCracker,videos,2026-07,43,streamer_reaction,-0.5540213113237027,-0.05929433044433859,-0.8135895344937768,-0.22903945224743041,-0.35312922581722567,-0.294658414568825,-0.37278421398500355,0.02125376422261684,-1.0773385405720204,0.004869432830359707,-0.8495433479199042,-0.21898462736509985,-0.22114991779244172,-0.2077971902390095,-0.6563505605532299,-0.16114094604139326,-0.17382988234135022,-0.1673037816679572,-0.6163797969994014,0.10537655727212597,-0.8340481412178369,-0.2539945740391916,-1.012979224949185,0.03883439681624585
@SaltyCracker,videos,2026-08,49,streamer_reaction,-0.5167538269493913,-0.29486269057001324,-0.7399952012287612,-0.3043057108154605,-0.5246596901964458,-0.10119411262714782,-0.3014195780312994,-0.22084639352389854,-1.0111609926207208,-0.02592146591576025,-0.8086766390219466,-0.4403502100027617,-0.3799021981120861,-0.4804182953845147,-0.5900041234593016,-0.2135619239945567,-0.4794214127874118,-0.10238366431241008,-0.40723822767131285,-0.06395321772840558,-0.8314289750986162,-0.3138046508964488,-0.9664642303599255,-0.21295189142511647
@SaltyCracker,videos,2026-09,23,streamer_reaction,-0.30499914227832475,0.5370346979975148,-0.6932725698929352,-0.005608646004895482,-0.5230823957532217,-0.2970073417929038,-0.40123592794821394,-0.09421057603679096,-0.6235993041321495,-0.03719916411061555,-0.8119654509030463,-0.534753548705516,-0.24227223650524507,0.4547426968217067,-0.545328515937035,0.0975369728958754,-0.5205649382362637,-0.2618234956374113,-0.7175427540430808,-0.009781994449828732,-0.4340570976726897,-0.30963790485422515,-0.893030720037794,-0.2317117840879792
@SecularTalk,videos,2026-01,153,left_commentary,-0.49123403788312175,0.06140986567264862,0.4764548490039206,-0.07441109194377805,-0.47785158224621666,-0.22439276615105247,-0.314016677165259,-0.4105018397565543,2.2012523254825376,0.437267728681233,0.302499536730956,-0.11574565997477378,-0.1687705544996971,0.022741618841789515,0.5297263114689336,-0.06479628212580467,-0.2077357637585687,-0.5347438416763501,-0.4291900602221123,-0.19510258836090594,1.9915133022306466,0.36236872320463615,0.2576497181867217,-0.06516179826715247
@SecularTalk,videos,2026-02,171,left_commentary,-0.5208393080564214,0.4490299245578957,0.2125686157908694,-0.08792800270250609,-0.36887269432144576,-0.027638381262796156,-0.2576639796411251,-0.33850204550028257,2.1511575911042855,0.5739260357067224,-0.19141531443095136,-0.16043629050260985,-0.12091953986075551,0.3075398285910424,0.2801954305580897,-0.16022317700062025,-0.0914114675628735,-0.0776566366518702,-0.38331668656827744,-0.07643670915240969,1.8816066660478432,0.5533621712720181,-0.253395276579709,0.004520708789145456
