creator,genre,month,n_titles,n_chars_mean,n_tokens_mean,mean_word_len_mean,n_chars_raw_mean,allcaps_word_share_mean,has_allcaps_word_p100,full_caps_title_p100,cap_token_share_mean,lowercase_start_p100,q_mark_p100,excl_p100,multi_punct_p100,colon_p100,pipe_p100,ellipsis_p100,trailing_ellipsis_p100,quotes_p100,brackets_p100,dash_p100,emoji_count_p100,emoji_p100,digit_p100,dollar_p100,percent_p100,hashtag_p100,at_mention_p100,comma_p100,period_end_p100,year_mention_p100,first_sg_p100,first_pl_p100,second_person_p100,contraction_p100,imperative_p100,q_word_start_p100,wh_any_p100,intensifier_p100,superlative_p100,shock_word_p100,pos_eval_p100,neg_eval_p100,negation_p100,violence_verb_p100,hedge_p100,discourse_marker_p100,nominalisation_p100,n_person_p100,n_org_p100,n_gpe_p100,has_person_p100,entity_first_p100,how_to_p100,explainer_p100,why_marker_p100,curiosity_lex_p100,fwd_ref_start_p100,listicle_p100,reaction_lex_p100,interview_lex_p100,confrontation_lex_p100,lead_colon_label_p100,lead_breaking_p100,lead_live_p100,pipe_segments_raw_mean,colon_segments_raw_mean,brackets_raw_p100,brand_stripped_p100,episode_raw_p100,date_raw_p100,quoted_speech_p100,has_finite_verb_p100,past_tense_p100,present_tense_p100,modal_p100,future_will_p100,det_share_mean,stopword_share_mean,propn_share_mean,noun_share_mean,verb_share_mean,adj_share_mean,adv_share_mean,num_share_mean,vader_neg_mean,vader_pos_mean,vader_compound_mean,formulaic_p100,lane,organisation,clipper
@TheOfficerTatum,videos,2026-08,91,66.27472527472527,10.857142857142858,5.142699201789377,66.36263736263736,0.3517603275845034,100.0,4.395604395604396,0.9687076964549493,0.0,17.582417582417584,19.78021978021978,3.296703296703297,3.296703296703297,8.791208791208792,4.395604395604396,3.296703296703297,2.197802197802198,0.0,0.0,0.0,0.0,8.791208791208792,1.098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,9.89010989010989,2.197802197802198,0.0,3.296703296703297,1.098901098901099,1.098901098901099,9.89010989010989,4.395604395604396,8.791208791208792,46.15384615384615,8.791208791208792,15.384615384615385,1.098901098901099,41.75824175824176,0.0,9.89010989010989,18.681318681318682,74.72527472527473,36.26373626373626,12.087912087912088,57.14285714285714,60.43956043956044,0.0,13.186813186813188,0.0,18.681318681318682,0.0,0.0,0.0,20.87912087912088,1.098901098901099,3.296703296703297,3.296703296703297,0.0,1.0879120879120878,0.03296703296703297,0.0,1.098901098901099,1.098901098901099,0.0,1.098901098901099,69.23076923076923,47.25274725274725,41.75824175824176,0.0,0.0,0.028203946754281867,0.21542513006637118,0.48317718922454744,0.09590666683894664,0.1012099412870855,0.033002010199812394,0.020474924301515665,0.006234666606183634,0.21915384615384617,0.18454945054945054,-0.12097912087912088,23.076923076923077,right_commentary,Officer Tatum,False
@TheOfficerTatum,videos,2026-09,50,63.62,10.28,5.227816683316684,63.68,0.29858974358974355,96.0,4.0,0.9676659451659453,0.0,14.000000000000002,14.000000000000002,8.0,2.0,4.0,6.0,4.0,6.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.000000000000002,0.0,6.0,12.0,0.0,0.0,8.0,4.0,2.0,46.0,4.0,18.0,12.0,30.0,4.0,8.0,22.0,57.99999999999999,20.0,18.0,46.0,40.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,1.04,0.02,0.0,2.0,2.0,0.0,6.0,66.0,36.0,48.0,2.0,0.0,0.017716450216450217,0.20335680985680984,0.4360151890593067,0.12001599217775688,0.11674484665661136,0.033298285048285046,0.008451881451881452,0.011833333333333333,0.26916,0.08436,-0.363902,16.0,right_commentary,Officer Tatum,False
@ThePodcastoftheLotusEaters,streams,2026-01,8,54.75,8.5,5.27202380952381,80.125,0.02638888888888889,0.0,0.0,0.911751443001443,0.0,0.0,62.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,62.5,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,37.5,0.0,37.5,0.0,0.0,0.026988636363636364,0.24196428571428572,0.3563131313131313,0.2479301948051948,0.062058080808080805,0.03993055555555555,0.015625,0.0,0.0,0.0215,0.0502375,87.5,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-02,22,59.5,8.181818181818182,6.048989898989899,62.04545454545455,0.03786075036075036,13.636363636363635,0.0,0.9401154401154401,0.0,13.636363636363635,4.545454545454546,0.0,13.636363636363635,18.181818181818183,0.0,0.0,9.090909090909092,0.0,68.18181818181817,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,4.545454545454546,9.090909090909092,0.0,0.0,4.545454545454546,0.0,36.36363636363637,0.0,0.0,4.545454545454546,4.545454545454546,4.545454545454546,0.0,31.818181818181817,45.45454545454545,59.09090909090909,18.181818181818183,36.36363636363637,68.18181818181817,0.0,9.090909090909092,0.0,0.0,0.0,0.0,4.545454545454546,18.181818181818183,4.545454545454546,13.636363636363635,0.0,13.636363636363635,1.2727272727272727,0.13636363636363635,0.0,9.090909090909092,0.0,0.0,4.545454545454546,31.818181818181817,13.636363636363635,13.636363636363635,4.545454545454546,0.0,0.008264462809917356,0.10137085137085138,0.4987707999071635,0.15304052008597463,0.05577629441265805,0.005681818181818182,0.024449035812672174,0.0,0.14645454545454545,0.05422727272727273,-0.17639545454545455,40.909090909090914,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-03,20,22.45,3.5,5.64375,47.4,0.0125,5.0,0.0,0.9928571428571429,0.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,10.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,0.0,5.0,2.0,0.05,0.0,95.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.325,0.03833333333333333,0.6183333333333333,0.008333333333333333,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0104,0.01366,95.0,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-04,21,26.523809523809526,4.380952380952381,5.383295540438398,44.0,0.02399848828420257,4.761904761904762,0.0,0.9302910052910053,0.0,9.523809523809524,9.523809523809524,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.761904761904762,9.523809523809524,0.0,0.0,9.523809523809524,4.761904761904762,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,80.95238095238095,9.523809523809524,14.285714285714285,80.95238095238095,14.285714285714285,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,85.71428571428571,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,66.66666666666666,0.0,0.0,0.0,19.047619047619047,4.761904761904762,14.285714285714285,0.0,0.0,0.021541950113378682,0.3287603930461073,0.13463718820861678,0.4605064247921391,0.02598261526832955,0.003968253968253968,0.005291005291005291,0.0,0.07919047619047619,0.01819047619047619,-0.08153333333333333,66.66666666666666,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-05,22,36.04545454545455,5.954545454545454,5.227236652236652,38.09090909090909,0.0196969696969697,4.545454545454546,0.0,0.8189393939393939,4.545454545454546,9.090909090909092,45.45454545454545,0.0,0.0,4.545454545454546,9.090909090909092,4.545454545454546,4.545454545454546,0.0,4.545454545454546,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,18.181818181818183,0.0,4.545454545454546,4.545454545454546,0.0,4.545454545454546,0.0,22.727272727272727,31.818181818181817,36.36363636363637,13.636363636363635,31.818181818181817,50.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,36.36363636363637,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,9.090909090909092,0.0,0.0,4.545454545454546,59.09090909090909,9.090909090909092,54.54545454545454,0.0,0.0,0.044446084218811494,0.3302308802308802,0.28513872491145215,0.12135806113078841,0.16421684376229828,0.033353010625737894,0.030376820149547422,0.0,0.15627272727272729,0.04622727272727272,-0.15573636363636364,31.818181818181817,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-06,20,39.15,6.05,5.71375,41.45,0.007142857142857143,5.0,0.0,0.9225396825396824,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,35.0,40.0,25.0,35.0,70.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.03115079365079365,0.19666666666666666,0.4403373015873016,0.1726785714285714,0.07607142857142857,0.015476190476190477,0.02,0.0,0.17845,0.0055,-0.22831,35.0,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-07,21,35.61904761904762,5.761904761904762,5.363114134542706,41.61904761904762,0.0,0.0,0.0,0.9337301587301587,0.0,23.809523809523807,19.047619047619047,4.761904761904762,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,14.285714285714285,0.0,0.0,19.047619047619047,4.761904761904762,0.0,0.0,0.0,4.761904761904762,0.0,0.0,33.33333333333333,52.38095238095239,23.809523809523807,23.809523809523807,47.61904761904761,42.857142857142854,0.0,0.0,0.0,0.0,9.523809523809524,0.0,0.0,33.33333333333333,4.761904761904762,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,23.809523809523807,0.0,0.0,0.0,47.61904761904761,19.047619047619047,28.57142857142857,4.761904761904762,4.761904761904762,0.040854119425547994,0.26683673469387753,0.32044595616024185,0.19461451247165534,0.08879440665154952,0.04574829931972789,0.04230914588057445,0.006802721088435374,0.1201904761904762,0.013000000000000001,-0.1553952380952381,28.57142857142857,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-08,29,32.62068965517241,5.275862068965517,5.508305966064587,35.275862068965516,0.0,0.0,0.0,0.919376026272578,0.0,24.137931034482758,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,13.793103448275861,0.0,20.689655172413794,10.344827586206897,10.344827586206897,3.4482758620689653,6.896551724137931,0.0,3.4482758620689653,20.689655172413794,0.0,20.689655172413794,0.0,6.896551724137931,27.586206896551722,51.724137931034484,24.137931034482758,24.137931034482758,51.724137931034484,0.0,0.0,3.4482758620689653,0.0,3.4482758620689653,0.0,0.0,20.689655172413794,3.4482758620689653,0.0,0.0,0.0,1.103448275862069,0.0,0.0,10.344827586206897,0.0,0.0,10.344827586206897,68.96551724137932,13.793103448275861,31.03448275862069,27.586206896551722,0.0,0.03160919540229885,0.18905309250136837,0.37813355227148326,0.12840722495894907,0.16265736179529283,0.004310344827586207,0.03132183908045977,0.0038314176245210726,0.10155172413793102,0.012241379310344826,-0.11456896551724138,34.48275862068966,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,streams,2026-09,16,40.3125,6.375,5.45577876984127,42.0,0.0125,6.25,0.0,0.840029761904762,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,6.25,12.5,0.0,37.5,25.0,25.0,37.5,25.0,62.5,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,6.25,1.0625,0.125,0.0,6.25,0.0,0.0,0.0,56.25,12.5,43.75,6.25,0.0,0.042261904761904764,0.2512648809523809,0.34638347763347765,0.16562950937950938,0.14340728715728715,0.033955627705627704,0.026515151515151512,0.04933261183261183,0.0958125,0.0,-0.104575,25.0,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-01,63,30.77777777777778,5.301587301587301,4.989386495338876,30.77777777777778,0.010582010582010581,3.1746031746031744,0.0,0.8300075585789871,1.5873015873015872,7.936507936507936,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,1.5873015873015872,1.5873015873015872,1.5873015873015872,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,3.1746031746031744,0.0,6.349206349206349,0.0,7.936507936507936,6.349206349206349,0.0,0.0,9.523809523809524,9.523809523809524,4.761904761904762,4.761904761904762,6.349206349206349,1.5873015873015872,4.761904761904762,4.761904761904762,0.0,0.0,3.1746031746031744,15.873015873015872,26.984126984126984,26.984126984126984,9.523809523809524,19.047619047619047,33.33333333333333,0.0,1.5873015873015872,1.5873015873015872,1.5873015873015872,19.047619047619047,0.0,0.0,7.936507936507936,0.0,0.0,0.0,0.0,1.0158730158730158,0.0,1.5873015873015872,0.0,0.0,0.0,1.5873015873015872,47.61904761904761,9.523809523809524,34.92063492063492,6.349206349206349,3.1746031746031744,0.11325385373004421,0.3658982111363064,0.32748459653221557,0.10076902814998054,0.12545523259808974,0.04157905586477015,0.02490551776266062,0.018430335097001767,0.1076031746031746,0.046825396825396826,-0.07966031746031746,17.46031746031746,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-02,71,28.366197183098592,4.915492957746479,5.024346076458753,28.366197183098592,0.024580818242790074,8.450704225352112,0.0,0.852917505030181,0.0,8.450704225352112,2.8169014084507045,0.0,4.225352112676056,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225352112676056,0.0,0.0,0.0,4.225352112676056,5.633802816901409,9.859154929577464,4.225352112676056,5.633802816901409,4.225352112676056,4.225352112676056,8.450704225352112,11.267605633802818,4.225352112676056,1.4084507042253522,7.042253521126761,5.633802816901409,1.4084507042253522,1.4084507042253522,25.352112676056336,8.450704225352112,30.985915492957744,4.225352112676056,7.042253521126761,36.61971830985916,0.0,1.4084507042253522,0.0,0.0,28.169014084507044,0.0,0.0,4.225352112676056,2.8169014084507045,0.0,0.0,0.0,1.0140845070422535,0.04225352112676056,0.0,0.0,0.0,0.0,1.4084507042253522,40.845070422535215,7.042253521126761,33.80281690140845,7.042253521126761,4.225352112676056,0.14676391683433937,0.35482897384305834,0.3956964006259781,0.07630784708249497,0.13309300245919964,0.03137156270959088,0.028470824949698187,0.0,0.17232394366197185,0.05667605633802817,-0.14221971830985916,29.577464788732392,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-03,67,28.925373134328357,4.925373134328358,5.222371906700265,28.925373134328357,0.02529021558872305,4.477611940298507,1.4925373134328357,0.8616522366522367,0.0,8.955223880597014,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,4.477611940298507,1.4925373134328357,2.9850746268656714,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,2.9850746268656714,7.462686567164178,10.44776119402985,5.970149253731343,10.44776119402985,8.955223880597014,2.9850746268656714,0.0,13.432835820895523,0.0,11.940298507462686,5.970149253731343,0.0,1.4925373134328357,1.4925373134328357,14.925373134328357,11.940298507462686,10.44776119402985,22.388059701492537,11.940298507462686,26.865671641791046,0.0,1.4925373134328357,1.4925373134328357,1.4925373134328357,22.388059701492537,0.0,4.477611940298507,2.9850746268656714,0.0,0.0,0.0,0.0,1.0,0.014925373134328358,1.4925373134328357,0.0,0.0,0.0,1.4925373134328357,56.71641791044776,11.940298507462686,46.26865671641791,5.970149253731343,2.9850746268656714,0.11654928819107924,0.3330684241132002,0.3079322004695139,0.11345114255562017,0.1968577028278521,0.03719497749348496,0.019178458357562832,0.004341926729986431,0.14655223880597015,0.0955820895522388,-0.09254328358208956,16.417910447761194,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-04,71,29.774647887323944,5.169014084507042,5.037810194500335,30.3943661971831,0.019014084507042256,7.042253521126761,0.0,0.838514419852448,0.0,8.450704225352112,4.225352112676056,1.4084507042253522,4.225352112676056,1.4084507042253522,0.0,0.0,2.8169014084507045,0.0,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,1.4084507042253522,4.225352112676056,4.225352112676056,9.859154929577464,5.633802816901409,11.267605633802818,12.676056338028168,2.8169014084507045,2.8169014084507045,9.859154929577464,4.225352112676056,12.676056338028168,5.633802816901409,4.225352112676056,2.8169014084507045,4.225352112676056,22.535211267605636,15.492957746478872,25.352112676056336,21.12676056338028,15.492957746478872,36.61971830985916,1.4084507042253522,2.8169014084507045,0.0,0.0,19.718309859154928,0.0,0.0,4.225352112676056,1.4084507042253522,0.0,0.0,0.0,1.0422535211267605,0.04225352112676056,0.0,2.8169014084507045,0.0,0.0,2.8169014084507045,53.52112676056338,8.450704225352112,40.845070422535215,9.859154929577464,5.633802816901409,0.10487419466292705,0.3551140174379611,0.2879570351401337,0.12015984797674939,0.18878879336625815,0.03360719874804382,0.03793315448245026,0.005639900006097189,0.1828732394366197,0.09030985915492958,-0.09243239436619717,22.535211267605636,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-05,67,27.791044776119403,4.880597014925373,5.001492537313434,27.791044776119403,0.0061300639658848615,0.0,0.0,0.8834221748400853,0.0,10.44776119402985,2.9850746268656714,0.0,1.4925373134328357,0.0,0.0,0.0,2.9850746268656714,0.0,2.9850746268656714,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,7.462686567164178,7.462686567164178,10.44776119402985,2.9850746268656714,14.925373134328357,8.955223880597014,1.4925373134328357,0.0,10.44776119402985,4.477611940298507,5.970149253731343,7.462686567164178,2.9850746268656714,0.0,0.0,10.44776119402985,10.44776119402985,17.91044776119403,14.925373134328357,10.44776119402985,29.850746268656714,1.4925373134328357,0.0,1.4925373134328357,0.0,16.417910447761194,0.0,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,1.0,0.014925373134328358,0.0,0.0,0.0,0.0,1.4925373134328357,56.71641791044776,8.955223880597014,49.25373134328358,4.477611940298507,2.9850746268656714,0.08246268656716418,0.3638000473821369,0.3087538497986259,0.09128168680407486,0.1685856432125089,0.048454157782515994,0.029015636105188345,0.00435323383084577,0.14491044776119402,0.05513432835820895,-0.09247761194029851,20.8955223880597,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-06,74,30.04054054054054,5.081081081081081,5.201142213642213,30.04054054054054,0.026705276705276705,5.405405405405405,1.3513513513513513,0.850521852576647,0.0,14.864864864864865,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,4.054054054054054,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,1.3513513513513513,0.0,0.0,5.405405405405405,1.3513513513513513,13.513513513513514,2.7027027027027026,17.56756756756757,12.162162162162163,0.0,2.7027027027027026,8.108108108108109,0.0,4.054054054054054,2.7027027027027026,0.0,0.0,2.7027027027027026,16.216216216216218,25.675675675675674,17.56756756756757,20.27027027027027,21.62162162162162,36.486486486486484,0.0,0.0,5.405405405405405,1.3513513513513513,12.162162162162163,0.0,1.3513513513513513,6.756756756756757,5.405405405405405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,64.86486486486487,13.513513513513514,52.702702702702695,6.756756756756757,2.7027027027027026,0.10861754611754612,0.344036894036894,0.31500429000429,0.09707207207207208,0.19285178035178036,0.029842342342342343,0.015932003432003433,0.0015015015015015015,0.1552027027027027,0.04421621621621622,-0.11558648648648648,25.675675675675674,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-07,72,28.65277777777778,4.833333333333333,5.324481922398589,28.65277777777778,0.002932098765432099,2.7777777777777777,0.0,0.8736441798941799,0.0,9.722222222222223,4.166666666666666,1.3888888888888888,1.3888888888888888,0.0,0.0,0.0,2.7777777777777777,1.3888888888888888,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,6.944444444444445,0.0,0.0,0.0,6.944444444444445,5.555555555555555,6.944444444444445,4.166666666666666,8.333333333333332,6.944444444444445,2.7777777777777777,5.555555555555555,4.166666666666666,4.166666666666666,1.3888888888888888,1.3888888888888888,2.7777777777777777,1.3888888888888888,1.3888888888888888,15.277777777777779,16.666666666666664,26.38888888888889,11.11111111111111,16.666666666666664,33.33333333333333,0.0,0.0,2.7777777777777777,0.0,13.88888888888889,0.0,0.0,8.333333333333332,2.7777777777777777,0.0,0.0,0.0,1.0,0.013888888888888888,1.3888888888888888,0.0,0.0,0.0,1.3888888888888888,47.22222222222222,9.722222222222223,43.05555555555556,2.7777777777777777,1.3888888888888888,0.08793590668590669,0.2888082210998878,0.36253507295173965,0.0761799543049543,0.16091921196087863,0.048335537918871255,0.03405032467532468,0.009777336860670192,0.172125,0.08365277777777777,-0.09820833333333333,25.0,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-08,91,29.384615384615383,5.153846153846154,5.077853922634143,29.36263736263736,0.0250130821559393,5.4945054945054945,0.0,0.8599785981808453,0.0,7.6923076923076925,2.197802197802198,0.0,1.098901098901099,0.0,1.098901098901099,0.0,2.197802197802198,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,5.4945054945054945,0.0,0.0,1.098901098901099,3.296703296703297,7.6923076923076925,15.384615384615385,3.296703296703297,8.791208791208792,5.4945054945054945,4.395604395604396,2.197802197802198,8.791208791208792,1.098901098901099,5.4945054945054945,7.6923076923076925,4.395604395604396,0.0,0.0,14.285714285714285,12.087912087912088,26.373626373626376,16.483516483516482,10.989010989010989,38.46153846153847,0.0,1.098901098901099,3.296703296703297,0.0,13.186813186813188,0.0,0.0,5.4945054945054945,4.395604395604396,0.0,0.0,0.0,1.0,0.01098901098901099,0.0,0.0,0.0,0.0,1.098901098901099,53.84615384615385,7.6923076923076925,40.65934065934066,10.989010989010989,5.4945054945054945,0.08951901273329844,0.31487843658173326,0.37131737310308743,0.08960404674690388,0.16345063666492238,0.02763387406244549,0.04406942264085121,0.0013736263736263737,0.16084615384615386,0.0562967032967033,-0.12135604395604396,23.076923076923077,right_commentary,Lotus Eaters,False
@ThePodcastoftheLotusEaters,videos,2026-09,46,29.434782608695652,5.043478260869565,5.0779503105590065,29.391304347826086,0.006211180124223602,2.1739130434782608,0.0,0.8994306418219462,0.0,13.043478260869565,6.521739130434782,0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,0.0,6.521739130434782,0.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,6.521739130434782,4.3478260869565215,19.565217391304348,4.3478260869565215,8.695652173913043,6.521739130434782,2.1739130434782608,4.3478260869565215,13.043478260869565,2.1739130434782608,8.695652173913043,8.695652173913043,6.521739130434782,2.1739130434782608,2.1739130434782608,13.043478260869565,10.869565217391305,36.95652173913043,15.217391304347828,10.869565217391305,39.130434782608695,0.0,0.0,2.1739130434782608,2.1739130434782608,15.217391304347828,0.0,0.0,2.1739130434782608,4.3478260869565215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86956521739131,17.391304347826086,54.347826086956516,0.0,0.0,0.08379917184265011,0.29891304347826086,0.344824016563147,0.05605590062111802,0.16834886128364387,0.031055900621118012,0.031064527260179435,0.02163561076604555,0.11626086956521739,0.0825,-0.04160217391304348,26.08695652173913,right_commentary,Lotus Eaters,False
@TheQuartering,videos,2026-01,73,89.86301369863014,14.383561643835616,5.198796823514263,89.87671232876713,0.3177559301652774,86.3013698630137,21.91780821917808,0.9990867579908677,0.0,2.73972602739726,61.64383561643836,0.0,0.0,0.0,0.0,0.0,4.10958904109589,0.0,0.0,0.0,0.0,10.95890410958904,0.0,0.0,0.0,0.0,5.47945205479452,0.0,0.0,0.0,1.36986301369863,0.0,4.10958904109589,0.0,0.0,2.73972602739726,9.58904109589041,4.10958904109589,76.71232876712328,4.10958904109589,32.87671232876712,2.73972602739726,28.767123287671232,0.0,1.36986301369863,31.506849315068493,54.794520547945204,64.38356164383562,31.506849315068493,42.465753424657535,52.054794520547944,0.0,0.0,1.36986301369863,4.10958904109589,0.0,0.0,0.0,12.32876712328767,1.36986301369863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,79.45205479452055,43.83561643835616,54.794520547945204,5.47945205479452,2.73972602739726,0.020276138573670274,0.21762447048453665,0.4505192629938166,0.10699201969506053,0.11232403670802246,0.0351953171209713,0.020796400752081654,0.009606055832570952,0.2441917808219178,0.05797260273972603,-0.4434849315068493,5.47945205479452,right_commentary,TheQuartering,False
@TheQuartering,videos,2026-02,92,74.8804347826087,12.51086956521739,4.915054013903119,74.91304347826087,0.8593830384591254,98.91304347826086,81.52173913043478,0.9884057971014493,1.0869565217391304,2.1739130434782608,84.78260869565217,0.0,0.0,0.0,1.0869565217391304,1.0869565217391304,0.0,2.1739130434782608,0.0,0.0,0.0,13.043478260869565,1.0869565217391304,5.434782608695652,0.0,0.0,3.260869565217391,0.0,0.0,0.0,3.260869565217391,2.1739130434782608,5.434782608695652,0.0,0.0,4.3478260869565215,21.73913043478261,1.0869565217391304,46.73913043478261,4.3478260869565215,42.391304347826086,2.1739130434782608,29.347826086956523,1.0869565217391304,4.3478260869565215,10.869565217391305,38.04347826086957,38.04347826086957,17.391304347826086,33.69565217391305,23.91304347826087,0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,0.0,3.260869565217391,8.695652173913043,1.0869565217391304,0.0,0.0,0.0,1.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,90.21739130434783,65.21739130434783,71.73913043478261,1.0869565217391304,0.0,0.02571229033824942,0.24015275090369315,0.1728363268997944,0.2238459674327557,0.16916711328560163,0.07978379512233329,0.045169885415880844,0.009825931273972733,0.2761195652173913,0.043608695652173915,-0.456375,8.695652173913043,right_commentary,TheQuartering,False
