creator,genre,n_videos,median_views,mean_views,gini,top10_share,top1_share,alpha,xmin,n_tail,lr_vs_lognormal,lr_p,powerlaw_like,zipf_views_all,zipf_views_head,group,organisation,clipper,subscribers,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled,curiosity_gap,outrage,humor
@LIVESNEAKO,videos,481,64000.0,88255.71725571726,0.38918051096798356,0.31914442533744786,0.06819627335045111,2.9563951666054424,81000.0,179,-0.8318593090708808,0.40548836215967843,False,0.6480553645233788,0.43076126565041467,neutral,SNEAKO,False,1010000.0,0.2978938014155859,-0.3912911894679294,-0.2751926342495008,-0.1087424533652731,-0.1077199657143118,-0.1611917315473693,-0.115118630816466,-0.4194562768142953,-0.3846146401794023,-0.629029822099804,-0.9352508141925036,-0.5463100734889049,0.0104384133611691,0.4634655532359081,0.0
@LegalAFMTN,videos,2470,75000.0,114012.30769230769,0.5141763831274588,0.36136449506126195,0.07153500012783619,2.9939296197328167,167000.0,519,-3.1592917051641654,0.0015815310660260424,False,0.9418543754754707,0.3494038357877503,left,MeidasTouch Network,False,1230000.0,-0.7979857023340112,-0.5867688985446677,-0.1292459702706999,0.1163581228993715,-0.3535493019106687,-0.1448060937150403,-0.2770570197003703,-0.0584551128466619,1.6693218101058247,-0.8055688699266249,0.5000605013577414,-0.2606028450916046,0.0204753199268738,0.9287020109689214,0.0007312614259597
@LegalEagle,videos,105,608000.0,773504.7619047619,0.3785937670396781,0.32381984289196974,0.08741904503927701,2.902983083470305,560000.0,59,-0.43005689227407135,0.6671542567094761,False,0.6701766562004351,0.34988978595222425,left,LegalEagle,False,3950000.0,0.183881343030815,-0.2598749593276644,-0.6903508564477896,-0.4818223353507548,-0.3758074346142311,-0.7035184472133583,-0.5429304474610289,-0.3486458622076492,-0.7658568948508956,-0.6952854218349138,-1.0623648837685875,-0.7588520309429058,0.0,0.7428571428571429,0.0095238095238095
@LiberalHivemind,videos,855,220000.0,254733.33333333334,0.2877322509154469,0.2319453435997741,0.03837977566265835,2.9867347994848186,178000.0,564,-5.212445637890745,1.8636719100298343e-07,False,0.48008095993665667,0.2535319777487131,right,Liberal Hivemind,False,1750000.0,0.7406396563531995,1.0512263242489213,-0.059821057584381,0.9421911999193384,-0.2215422473404148,-0.9053512206883966,-0.4844320402954355,-0.0734621799478605,0.645740218032783,-0.3694381904799287,-0.0259957981191835,-0.5655892673028597,0.1264775413711583,0.817966903073286,0.0
@LukeBeasley,streams,155,122000.0,130496.7741935484,0.21868821138146555,0.18485193058782814,0.03258021456469076,2.985795359687833,83000.0,128,-4.06780059728109,4.745896579304332e-05,False,0.38121990869910544,0.23262612245094086,left,Luke Beasley,False,1580000.0,-1.0836398379600798,0.2126585752917308,1.3847640664826553,-0.5089679453352196,0.2349431687963364,-0.8248457582650874,0.085865990534014,-0.1358195369768923,1.760781382354083,-0.3667264597616925,0.2708052944466944,0.0520314034809838,0.08130081300813,0.9471544715447154,0.0
@LukeBeasley,videos,1066,80500.0,114859.28705440901,0.4448350013147306,0.320499836654688,0.06114831754328651,2.848408930339848,112000.0,398,-2.681507047371888,0.007329137068029189,False,0.7743635509476589,0.31250026781643114,left,Luke Beasley,False,1580000.0,-0.6031874107327915,0.1689876801298157,0.8841445411476182,0.7650962065054701,0.1926474069045563,-0.5522759788045036,-0.3025245979361036,-0.7269327513490426,2.042020091505772,-0.8369267165001617,0.5242891334516848,-0.1241468177268623,0.0972461273666093,0.9001721170395869,0.0025817555938037
@MLChristiansen,videos,118,13000.0,14837.737288135593,0.45892109809100606,0.32726905114250027,0.08338792577103846,2.9878665075015953,13000.0,60,-0.7352228510145801,0.4622037844689525,False,0.9034980468420374,0.40968624428284084,right,Matt Christiansen,False,251000.0,0.0989082769173429,-0.4581016747862131,-0.3426820883075364,-0.2672581298863526,-0.5929293457819672,0.2669039136108969,-0.6057428966041469,-0.0329035737818137,-0.8805334413224368,0.9233857338641664,0.3625556484536997,0.0745123053321869,0.0,0.5677966101694916,0.0
@MattWalsh,videos,263,169000.0,239060.83650190115,0.4314643817862298,0.33992333752167064,0.12405961223418638,2.9472492615263013,467000.0,18,0.44176365776749243,0.6586602394815781,False,0.7391739828200063,0.6223883844550342,right,Daily Wire,False,3460000.0,-0.1607918735286364,1.265586554802374,-0.1145103532827837,0.3821750809678113,1.307263165465763,-0.9004172027365238,-1.305858473614053,-0.4755871912245147,-0.4799420437888441,-0.2146633768402005,-0.0980885274335233,-0.4112406992164591,0.0437710437710437,0.6599326599326599,0.0
@MegynKelly,videos,1647,70000.0,122328.11171827566,0.5372923793047201,0.40211064035927147,0.09360494435024996,2.9176922447165925,205000.0,268,-1.334753988988275,0.18195687700345675,False,0.9508609883152643,0.4304470206790925,right,Megyn Kelly,False,4150000.0,0.1648187836416498,-0.3167323914003517,-0.0641345370517256,0.0551499790410811,0.8810158778608433,1.0784761717533966,-0.7660719494561954,0.4002861247254287,-0.836743079441712,0.4132734514614235,1.03299381645415,0.0449100359028832,0.0357359176256814,0.5427013930950939,0.003634161114476
@MeidasTouch,streams,631,207000.0,280874.8019017433,0.44503255342554576,0.3132391441726099,0.06319400559718336,2.995753308801115,284000.0,243,-2.125257293788964,0.03356514966442098,False,0.8037245457067848,0.34617232449532986,left,MeidasTouch Network,False,6470000.0,-0.3746531589531349,0.2075831354689308,2.9505944478787898,0.0967820665457518,-0.2248971620254446,-0.6107891524725021,0.1398708911270483,-0.2012521221379568,1.827768905343794,-0.6261878633215792,-0.263653457146687,-0.5807771998649067,0.0031897926634768,0.9059011164274322,0.0
@MeidasTouch,videos,3407,476000.0,564594.0710302319,0.36857353340226423,0.25463044793748296,0.04346081144870065,2.995113898043701,485000.0,1676,-8.793174763788489,1.4539205113966246e-18,False,0.6468781519181265,0.2491332399256755,left,MeidasTouch Network,False,6470000.0,-1.159556509944611,0.1418128103576492,-0.1504709802642314,0.2152308851001903,-0.2738405133376038,-0.4569575602161961,0.3293435036039699,-0.0936817672335671,1.1940500860350824,-1.0040656302390931,0.371655392456121,-0.7627279942144692,0.0254813137032842,0.960079275198188,0.0
@MichaelKnowles,videos,472,58000.0,83125.42372881356,0.4614029027376317,0.36148662425577033,0.08426107169072669,2.7205215226568464,78000.0,160,-1.0706769220180476,0.2843147230040233,False,0.8067392923056583,0.46745810414242817,right,Daily Wire,False,2610000.0,-0.0195401078685444,-0.3727768289193472,-0.0374513221162422,-0.3113700638672602,0.1819965875873653,-0.0638985421167984,-0.7525609368293675,-0.0378362767894032,-0.2881200756499182,0.0077790924119928,-0.7218929634168927,-0.3766681893053884,0.0296610169491525,0.5932203389830508,0.0042372881355932
@MikeFromPA,videos,129,6400.0,9146.511627906977,0.4153078272958357,0.31358589710992457,0.09068565132638359,2.9189385124986336,8300.0,54,-0.892575880143586,0.372084340611028,False,0.750399760894946,0.47409944664133435,left,Mike from PA,False,31900.0,0.2084767649520723,0.2756156884248388,-0.4010796632014616,-0.1974635108880444,1.1901382306593342,0.0848391348168976,-0.6120653415941627,-0.6038521275520627,1.4987035371914037,0.0005067649047962,-0.0440720389324264,-0.4423142450265981,0.0232558139534883,0.751937984496124,0.0077519379844961
@MrTariqNasheed,videos,403,36000.0,39711.91066997519,0.17647593560359984,0.17789413830378845,0.033116927748861213,2.9661256519201826,23000.0,396,-7.0586566744231956,1.6811987235605129e-12,False,0.302032151943906,0.23360510107567,right,Tariq Nasheed,False,281000.0,0.1742314268837542,0.3958271720126283,-0.1262578841027211,-0.1828229031945618,1.2643157373390137,-0.1706004783299824,-0.354324988462204,-0.3060570413402884,-0.2159342467362469,-0.4930243876102961,-0.5728642414025321,-0.0325716353656209,0.0794044665012407,0.4640198511166253,0.0
@MyronGainesX,streams,247,17000.0,20138.866396761132,0.3187173977076179,0.2452606396879963,0.0468407615141829,2.6935734939580285,12000.0,183,-2.538150700025818,0.011143998584540777,False,0.5461714507336246,0.2691323667138536,right,Myron Gaines,False,569000.0,-0.4268076753060336,-0.8826385661594068,-0.3612512470172638,0.3868526277112991,0.1493420224052745,0.8638469316659642,-0.7857423186876409,0.5305816748314274,-0.7564350877149016,-0.4346637730093087,0.2564524894245822,0.0001748023431468,0.0530612244897959,0.7755102040816326,0.0
@MyronGainesX,videos,389,51000.0,63474.550128534705,0.3664842192515665,0.2842262145830971,0.04799202967810916,2.9869138659431718,51000.0,199,-1.7115990355845832,0.0869705861780775,False,0.6356121514266858,0.2768515025522637,right,Myron Gaines,False,569000.0,-0.6861178418192266,-0.1127666100027385,-0.3573965960305281,0.0623410377720514,0.6004602074149101,0.3316343414623799,-0.5451059054994286,-0.0912390433455692,-0.3787199865701854,-0.6971367353505323,0.4221335279434625,-0.6106160994466356,0.0462724935732647,0.8251928020565553,0.0
@NBCNews,streams,404,12500.0,57333.91089108911,0.7629221238008254,0.7021141566902245,0.27746957418976037,1.7752130526667593,6000.0,348,-0.9798926300015055,0.3271391213130339,False,1.2672938017559814,0.7650169199265554,neutral,NBC News,False,12100000.0,0.1178211904238724,0.4792276287454008,1.7008582482653982,0.1860081362980296,-0.2947730883851541,-0.6107531717177621,0.6662422142954644,-0.2768614258098302,-0.6640747186320984,-0.6737483441854164,-0.6901397414124373,-0.6267099714994814,0.0054495912806539,0.0272479564032697,0.0
@NBCNews,videos,6516,33000.0,86856.50506445672,0.6805938308998113,0.5407566423417969,0.1438748913263262,2.971522598341579,278000.0,520,-1.6723038111833703,0.09446442850888956,False,1.3525275133895336,0.47682063289388665,neutral,NBC News,False,12100000.0,0.6953634325623468,0.2621046584386315,-0.3060796896252109,-0.1194262488971275,-0.1501083222329525,-0.3825552391766803,1.1558576402051397,-0.1955119099157963,-0.4322138567367452,0.1491784271545123,-0.330859244414234,-0.0573957319417547,0.0381597168795199,0.2163409755346976,0.0004616094783812
@NYTPodcasts,videos,473,17000.0,25666.42071881607,0.5122397057591596,0.3799767335295572,0.08212373798590256,2.8849730282083206,35000.0,102,-0.9208590246722332,0.35712403386315095,False,1.0042971642652117,0.43152338969844056,left,New York Times,False,523000.0,0.943191067175119,-0.5757001358956187,-0.3270962214497058,-0.065048336356668,1.0111514153299073,-0.724271760077464,-0.994723539964956,0.1481162421839374,-0.4062174878775934,-0.2839510054761929,-0.1111276002530822,-0.0839622052567032,0.0187110187110187,0.3201663201663202,0.0
@NewsNation,streams,306,6500.0,20243.019607843136,0.7101452603195612,0.6518829051699254,0.3020487656198441,2.0331999137980987,7100.0,144,-0.09440697093343094,0.9247858785355778,False,1.1360650337720193,1.0018639996021714,neutral,NewsNation,False,2760000.0,0.7227695814392217,0.2683750495431353,0.8832545173028233,0.0306892495766233,0.724712828650455,0.5948268173308123,0.9698400232181972,-0.1443661789041117,-0.109426224822177,-0.9163943300620588,-0.8797634190700078,0.6032321981150259,0.009933774834437,0.1821192052980132,0.0
@NewsNation,videos,7389,7700.0,33571.61632155907,0.7533521146278717,0.6372876364807734,0.19895132671836296,2.572513341254063,114000.0,526,-2.070880543814905,0.038369960806108674,False,1.4331467175609964,0.5898635897790788,neutral,NewsNation,False,2760000.0,0.6153520607023927,0.3834101344629723,-0.025733082514322,-0.2009436875306573,0.0114866945764282,0.3626072300636614,1.1964200518854435,0.1014056643154575,-0.5234919904084365,0.1276226021724616,0.0009006999088698,0.841156866839044,0.0230602278893109,0.2830982094411285,0.0005425935973955
@NewsmaxTV,streams,404,2400.0,5382.740099009901,0.5858304141991311,0.5766966013022004,0.33155111198380227,2.592674654421229,1700.0,356,2.155206845784524,0.03114565145365576,True,0.7334331787461699,0.9818727087762883,right,Newsmax,False,2590000.0,0.1319191245943426,-0.1483888491810664,-0.220036386923193,-0.2280056657898819,-0.1058345491595163,-0.041757902336701,-0.750742350173554,0.392822207894189,-0.492352135329513,-0.7059729245570511,-0.1510527457133836,-0.1193005225010409,0.0100250626566416,0.5338345864661654,0.0025062656641604
@NewsmaxTV,videos,3945,8800.0,22440.942712294043,0.6626725180680971,0.5639813766524587,0.18657053812751428,2.1354921728536027,15000.0,1295,-2.425855554363611,0.015272347509787823,False,1.1106428584625248,0.6424652923509494,right,Newsmax,False,2590000.0,0.7719473502189472,0.9287508867517498,0.4167643476533934,-0.0292774478773522,-0.1908406260885868,0.6097096600945672,0.5455234662980885,-0.2326534932299562,-0.1991675040965475,0.973832840013138,0.040128781741648,0.9394036515968704,0.0101419878296146,0.4832657200811359,0.0010141987829614
@NickCruseRBN,streams,103,3900.0,4155.339805825242,0.17116867797840485,0.18271028037383177,0.04088785046728972,2.924543014959385,2400.0,100,-4.068534833042587,4.7309689310459776e-05,False,0.3071728894270136,0.1922238592575217,left,Revolutionary Blackout Network,False,10400.0,-0.8032425725455333,-0.5476241491778671,-0.6967224303164233,-0.151337597123278,-0.2286981076420327,2.2154714315430177,-0.4107752226544159,0.1067539221708729,-0.9501423814706332,-0.5703761950940707,0.8817995177951604,-0.1320402488860783,0.029126213592233,0.8543689320388349,0.0
@NovaraMedia,videos,585,36000.0,69064.78632478633,0.5469332033435106,0.43397874905019196,0.08415237520079004,2.0915379071276883,26000.0,403,-2.498648989581766,0.012466772543306259,False,0.9520230922659612,0.3845464661881726,left,Novara Media,False,1320000.0,-0.2343520421853866,-0.4085486658849211,-0.3114187904747911,-0.3468629349452795,-0.0311106708672013,-0.0941085909962011,-0.6386252774543012,-0.375828119993375,-0.3225816134754431,-0.6369878129796097,-0.6167844467359789,-0.277498129860342,0.0307692307692307,0.6376068376068376,0.0
@OfficialSaharTV,videos,887,59000.0,125606.23900789177,0.5984916647397805,0.446501923200269,0.1084795208418456,2.8381891757605318,236000.0,133,-1.2310472898787115,0.21830517789407367,False,1.1070786872772242,0.4637554216767912,right,Sahar TV,False,785000.0,-0.2791492762222273,1.1408639602677355,-0.2535290788923026,0.8078093171601156,-0.0170759211391569,-0.0352572126196063,-0.7384164381382416,-0.1406755034395664,-0.5991790019173693,-0.3720405965797756,-0.0382150343778499,-0.3958692136054916,0.0716685330347144,0.8992161254199328,0.0011198208286674
@OwenJonesTalks,videos,233,73000.0,97519.31330472103,0.4255443571921561,0.33430155796144706,0.08317929759704251,2.6543991446440964,65000.0,136,-1.2442171527424597,0.2134196524846398,False,0.7546148713545897,0.4144048349045535,left,Owen Jones,False,881000.0,-0.7399249800650275,-0.0651119229884003,-0.558862106218542,-0.1336214203835329,0.3158214364336039,-0.4269072251090183,-1.103387844181236,-0.5591073120913728,-0.1074843928323171,-0.811049804834318,-0.585247263143675,-0.2714617078084676,0.0300429184549356,0.8412017167381974,0.0
@OwenReport,streams,178,16000.0,16995.460674157304,0.22600815664451393,0.1851122176708123,0.03371686821861224,2.8456940933127077,10000.0,163,-4.529782508178489,5.904443559738671e-06,False,0.43394416745335457,0.23946997837746117,left,Owen Shroyer,False,72100.0,0.292287282447381,0.6833070424164644,-0.4409845825120747,-0.1708441761191106,0.1388542738521888,-0.0931690881662762,-0.7731575350963887,-0.007768783988523,-0.8775103037100689,-0.7140342201773682,0.8424349369594459,-0.0504655008773353,0.0056179775280898,0.6741573033707865,0.0
@OwenReport,videos,388,8900.0,12906.185567010309,0.475150451725748,0.3716351146257688,0.10364246345554756,2.9844867379301716,13000.0,132,0.5862780829420229,0.5576886569154393,False,0.8125998246053397,0.5513665939834953,left,Owen Shroyer,False,72100.0,0.1574095655281604,-0.4135895641930594,-0.4494234242263371,-0.2614274926472156,-0.1262285122927982,-0.120802288350659,-0.4827845419629515,-0.3615667807013087,-0.7172639564741137,-0.4554150398070554,-0.4792883079653201,0.2573570770567706,0.0154639175257731,0.7087628865979382,0.0
@PBDPodcast,streams,118,361000.0,421016.9491525424,0.24166530200060052,0.23397745571658615,0.06642512077294686,2.8704950019998634,237000.0,109,-2.151385416278201,0.031445791322092756,False,0.4308702327887787,0.5079561659952609,right,Valuetainment,False,2970000.0,-0.4510671194915706,-2.0534087659813403,-0.6456291977306129,-0.3852694407256044,-0.4422080992781959,0.3071997973668109,-0.7066437902794727,0.5455476860044575,-0.8316134759227599,-0.2054129933887897,0.018722651692392,-0.6896604416235907,0.0254237288135593,0.652542372881356,0.0
@POLITICO,videos,295,3500.0,8003.742372881356,0.6412327137744585,0.5277192364249944,0.16560049874973742,2.3615149495567858,9300.0,62,-0.4328282167173217,0.6651395726429838,False,1.1715529119681019,0.7265806877007477,neutral,Politico,False,225000.0,1.155666993224466,-0.2152447432361197,-0.5341689196186105,-0.2466403999524169,1.052849747985238,-0.6044675892801287,1.03713244251419,-0.1431958492578211,-0.416106216153407,-0.4608567814236141,-0.7232641463107579,-0.0626687915052961,0.0203389830508474,0.3084745762711864,0.0
@PTLRadioShow,streams,202,4100.0,5233.504950495049,0.2991695129284696,0.2923849378717479,0.13053743586639022,2.969827998316834,2800.0,189,-0.7440633059315248,0.456838177164291,False,0.47057716814550316,0.6961371194489815,left,Pushing the Limits,False,212000.0,0.630530451732353,0.0091206914957215,-0.7420204503456965,-0.1436524553408876,-0.1676399087292095,-0.449541819598973,0.875895194724365,0.2636147193552315,-0.3506831514100221,-0.2733275729658517,-0.5476949511933561,-0.391237660712651,0.0049751243781094,0.6218905472636815,0.0
@PTLRadioShow,videos,1685,3300.0,9639.73590504451,0.70838487807972,0.624455340792362,0.25986650828005126,2.071358656702682,4600.0,657,-1.003890211220165,0.3154315353215732,False,1.1789325772506631,0.8278638904785235,left,Pushing the Limits,False,212000.0,-0.2258181189944638,0.1393182075041409,-0.4404088102485222,-0.0913619270343597,-0.1019507940779165,0.4128617291579805,-0.3506769112062704,-0.0558727140283957,-0.767723826243539,-0.4406732641292472,-0.2213331667283658,-0.3044052873911821,0.0124703087885985,0.8022565320665083,0.0053444180522565
@PartOfTheProblem,videos,103,125000.0,144543.68932038834,0.2673072207759686,0.24476088124664158,0.09054271896829662,2.999204822954316,90000.0,83,-1.2881674606849234,0.1976876762799451,False,0.4736030723635831,0.5472532886874586,right,Dave Smith,False,521000.0,0.6629017931361819,-1.8015505493832669,-0.6568096664627182,-0.4150204742141662,-0.3597812753615969,-0.8888590748839035,-0.9382686796285734,-0.4474451477090296,-0.6459044573436403,-1.1791687324797502,-1.6016139119666315,-0.5478297000923018,0.0,0.5048543689320388,0.0
@PhillipScottPodcast,streams,153,58000.0,71104.5751633987,0.3406767370366966,0.28532034194319333,0.062873425866348,2.8035033257087116,45000.0,107,-1.5875008212376724,0.11239926111611988,False,0.5972280461964211,0.4220701732171013,right,Phillip Scott,False,202000.0,0.8767496377147486,0.9083505314793986,-0.5332399490987196,0.8394624342902852,0.1640791797261336,-0.3021172484770592,-0.6882459786737432,0.0309113577021827,-0.1717517966163,-0.4099846586517307,1.0188546722308875,2.0952149313175146,0.0392156862745098,0.7647058823529411,0.0
@PiersMorganUncensored,videos,181,548000.0,617502.7624309392,0.2864687942782821,0.22815117028129697,0.03847255028272851,2.853934350005334,398000.0,134,-3.0856564124233796,0.002031033684880453,False,0.5078794104377562,0.28079747278209904,neutral,Piers Morgan,False,4460000.0,-0.438756346822981,0.0981589348701749,0.063310222218835,0.4224011854091327,0.047134319300061,1.0697019736202589,-1.3997833193396754,-0.2965043338204955,-0.1568928495295846,5.355656181410276,0.1369371680043266,-0.1803720191140995,0.011049723756906,0.6795580110497238,0.0
@Politicon,videos,496,3500.0,43587.95564516129,0.8326430417078355,0.7193001396046351,0.24024467398279692,1.4462052319402825,1200.0,382,-3.8149647847777644,0.00013620235536156264,False,1.9297270597750293,0.7043650605083688,left,Politicon,False,485000.0,0.3258435450461638,-0.7781595327974498,-0.2139056726053497,-0.0570167805700712,1.2216034636180135,-0.3883414307071427,-0.5343266608829137,-0.0409515391158465,-0.8473220126527126,-0.6260172795050282,-0.8439618564166133,0.3007476603590739,0.0181451612903225,0.4052419354838709,0.0040322580645161
@PoliticsGirl,videos,116,18500.0,50509.48275862069,0.6280794272864081,0.5214111382294209,0.17238142376815552,1.8094645342536952,9500.0,95,-1.432126951407569,0.15210749254158779,False,1.1525325099391708,0.6439690088644964,left,PoliticsGirl,False,505000.0,0.9405975939335234,-0.4924588255640619,-0.200909769996583,0.2509425496648236,0.8274624121828805,-0.9480340919355232,-0.7305089490117394,-0.996227049492435,0.6797288370887707,-0.9041026611068964,-0.8971512107547603,0.6562514122682868,0.0517241379310344,0.4310344827586206,0.0
@PoliticsJOE,videos,339,28000.0,69839.52802359882,0.6728506716970999,0.5704184899221139,0.26732163070840864,2.3538411024024146,77000.0,68,-0.11443744960752009,0.9088910284861186,False,1.1470157388569444,0.8238845711897961,left,PoliticsJOE,False,772000.0,-0.1260813986241616,0.103285439903486,0.0591333952010034,-0.1291427046705427,0.534718289225163,0.4691980069702601,0.2774878300827202,-0.209004758638695,-0.3230227100046278,-0.9483336234343474,-0.4052650648312917,-0.4059371687814116,0.0412979351032448,0.495575221238938,0.0
@PragerU,videos,387,217000.0,584842.8940568476,0.6535484056565714,0.4493355400995519,0.06759915205037506,1.7110850400694853,149000.0,232,-4.453748609489579,8.43838960811959e-06,False,1.5394643184238264,0.23033628499513906,right,PragerU,False,3470000.0,0.463792679844992,-0.6305888222550823,0.1757854463093061,-0.1543649940993265,0.8450857799500383,0.7512742412198116,-0.3035773370205981,0.4863388806922745,-0.2783229207359047,-0.4502961348276517,0.2826879364997515,0.1036666849825178,0.0207792207792207,0.2259740259740259,0.0
@RSBN,streams,337,32000.0,61962.611275964395,0.5870294063471477,0.4604097426417769,0.1313609240759719,2.6306779903750734,87000.0,64,-0.24680814556814384,0.8050567062243119,False,1.1167375150483683,0.6584887319443318,right,RSBN,False,2080000.0,1.079747411605428,-1.5838957595365213,2.7434060725847034,-0.1578353436401297,-0.2859706944728732,0.088753229869985,-0.3620164827858577,-0.5030391513861685,0.1887882575699982,-0.3981912934271369,1.4451508734051872,-0.5245211424115126,0.0207715133531157,0.0623145400593471,0.0
@RSBN,videos,1642,3300.0,18505.023142509137,0.7815666954461301,0.6622292501940416,0.21438034667349104,2.935732265769298,85000.0,92,-0.13773734165919801,0.8904480062774254,False,1.694815904336134,0.5926642376640489,right,RSBN,False,2080000.0,1.016294686125919,-1.3428066445360534,2.6574652013009388,0.0439695234905416,-0.1370791638079309,0.6407088547888218,-1.0264433331484066,-0.2139442849185865,-0.0762186859223172,-0.652166935816799,1.0927599567237314,-0.4200816860137108,0.0091463414634146,0.1414634146341463,0.0
@RealAmericasVoice,streams,2958,1000.0,1802.0963488843813,0.5057274755859366,0.36153521901189,0.09205341011266835,1.984885007795491,591.0,2259,-9.78196870804223,1.3456715833993723e-22,False,0.8579072994177993,0.3800784244461117,right,Real America's Voice,False,323000.0,-1.15842265123548,0.3783950415007291,-0.031293476169844,-0.387118720996401,-0.6088752971744315,1.03353094113789,1.3240127908231694,0.5737480995607064,3.582529191450357,-0.6549084383110475,0.1751331134173644,0.3369343120663211,0.0103694102397926,0.7731691510045366,0.0
@RealAmericasVoice,videos,2659,280.0,1811.4336216622792,0.8137508120127731,0.7509858609866458,0.3303158533754709,1.6644229919872364,143.0,2026,-4.227196839033249,2.3662066011076662e-05,False,1.3955490932443038,0.7951435586648481,right,Real America's Voice,False,323000.0,0.0057671601632157,-0.2647254122212766,-0.4134678947770089,-0.4842146405405984,-0.4041435472885827,0.3731242031597912,-0.3481090435878034,0.047229398436659,0.4254536993245392,0.7376609971144552,-0.0231808141789405,-0.1861228789265675,0.0165849981153411,0.6486995853750471,0.0003769317753486
@RealDanBongino,videos,266,9850.0,17823.22180451128,0.5619549181751489,0.5003188161427486,0.1619919269804515,2.4195537248527055,8000.0,176,0.6909080016866836,0.48962335731443507,False,0.9710609443061224,0.7678532346417112,right,Dan Bongino,False,1010000.0,0.6978597580255947,-0.0273938577595001,-0.2309306418956894,-0.0725554556885222,0.5490914655456072,-0.9184016682442562,-0.6584176633017937,-0.4065393685023765,-0.6570057557911259,-0.4752047367742438,-0.5052699438321905,-0.1992021737669838,0.0977443609022556,0.575187969924812,0.0037593984962406
@RebelHQ,videos,1293,36000.0,83178.88631090487,0.6234339233931097,0.4758703601942533,0.11602013197545706,2.9471592922996734,213000.0,127,-1.387414356630758,0.16531544972572487,False,1.1604998756249412,0.46219048543819913,left,TYT Network,False,1530000.0,-0.9133275080900294,0.0521148821336122,-0.6142373890163533,-0.2386573559159166,-0.434058865587781,-0.0755695745211065,-0.4182681125684364,-0.3182721721739904,-0.5796566291906483,-0.7048395730482182,-0.1670410427289394,-0.5071640947670416,0.0139318885448916,0.9427244582043344,0.0193498452012383
@RebelNewsOnline,streams,197,7100.0,9390.355329949238,0.32108746171764535,0.29731336829017785,0.06324666198172874,2.952249537911367,5300.0,167,-0.5763092554402577,0.5644061680247671,False,0.5330377706080358,0.5545445876479057,right,Rebel News,False,1970000.0,-0.1537392273508894,-0.5420793715929488,-0.2524626893416319,-0.5713223646719412,-0.9127847321463152,-0.0892265675058494,1.9703076671988131,0.4016472498618054,-0.854580019350263,0.3313208840705481,0.7082405911255109,-0.0165519823992178,0.0205128205128205,0.676923076923077,0.0
@RebelNewsOnline,videos,1147,20000.0,38036.35658238884,0.5768594986929532,0.43843703797273204,0.11916740696467137,2.6697923976515794,55000.0,224,-1.4360324634857105,0.15099310393027218,False,1.0547242256277334,0.49828161724579356,right,Rebel News,False,1970000.0,0.5009283939859259,1.0569857395634348,-0.3402247011029808,0.3873649870597717,0.1013188543021077,-0.6033527059574203,0.6772192696530984,-0.1924073338917471,-0.2153333247203236,0.0317345367796138,0.0147732549024611,-0.210255180710986,0.0868924889543446,0.6325478645066274,0.0029455081001472
@RedactedNews,streams,140,106000.0,123171.42857142857,0.29128806707094806,0.22802134075620506,0.05671537926235212,2.9696732311926777,87000.0,90,-1.8221316866576185,0.06843500684528771,False,0.5113624318869062,0.34785753092854427,right,Redacted,False,2880000.0,-0.6382720027893922,0.3955979376916382,-0.1291459243384971,0.2530816235091812,-0.1606834446080198,0.1676149352379975,-0.6132219957024406,0.2861355145444672,-0.4015329495186012,0.1022825983324003,0.19406989876477,0.4811651571948707,0.0357142857142857,0.8428571428571429,0.0
@RedactedNews,videos,452,93000.0,123874.33628318584,0.42301822840175773,0.31065596022232067,0.05956293131777851,2.5877799986573917,86000.0,248,-2.752294991630396,0.00591791864335626,False,0.7486615001037986,0.31064832020971755,right,Redacted,False,2880000.0,-0.6233510449481069,1.0511760631871343,-0.0907004153047938,0.4598216825937073,0.380959431398448,-0.3846521245402938,-0.9939319421160236,-0.0807122024242332,-0.4413674851457658,0.7932528261925939,-0.3508696506945796,0.4775107140995941,0.0597345132743362,0.7477876106194691,0.0
@RestPoliticsUS,videos,103,285000.0,304077.66990291263,0.31714404394350826,0.24125159642401023,0.05973818646232439,2.9916781264480066,231000.0,63,-2.1717191304241985,0.029876854669809983,False,0.5983255301394348,0.30408974788868814,left,The Rest Is Politics US,False,409000.0,-0.1515853043822017,-0.07568338966897,-0.2482531548154176,-0.0062688737376082,2.366965289459421,-0.4999982056567322,-0.951879073788118,-0.3746333460352822,0.7411586110059217,-0.8060483980022422,-0.4455160875224381,-0.0117580203500038,0.0181818181818181,0.8,0.0
@Reuters,streams,2294,2700.0,9294.214908456845,0.7320417229188143,0.6505345053210393,0.31640272335225167,2.2414646195880685,15000.0,260,-0.06563996123329123,0.9476644732371059,False,1.1750580258794339,0.8307065409169629,neutral,Reuters,False,4310000.0,0.6213795342545446,0.3255433457440451,3.5439492689144556,-0.0367376624859668,-0.4270828177597939,-0.5261237557748784,0.7535288456934662,-0.5884322705753644,-0.2699851514490785,-0.8734724469103021,-0.7146943136228652,-0.9133718458223044,0.0298804780876494,0.0911354581673306,0.0004980079681274
