creator,genre,predictor,coef_per_sd,se_hc3,p,n,r2,r2_adj,n_topic_dummies,group,organisation,clipper,subscribers
@TheJoyReidShow,videos,F8,-0.14899963593649868,0.11756703476377368,0.20502696412904486,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,F9,-0.018638099689869903,0.11117751354846916,0.8668643687469736,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,F10,0.157344518745559,0.07868737762327475,0.0455417731037514,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,F11,-0.28387672303111566,0.11894122523905545,0.017000473952662798,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,F12,-0.1576876161826542,0.09318631809696282,0.09061249235542437,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,curiosity_gap,0.03653323583613455,0.104483144745218,0.7265963226940939,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,outrage,0.07862551383735233,0.0992982830348398,0.42847064635121246,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheJoyReidShow,videos,n_tokens,0.04299846794607359,0.1076508409117726,0.6895798652428384,237,0.38274299647049315,0.2752604336668477,12,left,Joy Reid,False,503000.0
@TheLincolnProject,videos,F1,-0.057328740092740915,0.07085022917217566,0.41842662117000184,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F2,-0.06513087030956449,0.09378446546103339,0.4873850176484277,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F3,-0.20992468859990088,0.10640985863786395,0.04851908209809599,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F4,0.029401454201952615,0.0699266506095961,0.6741484555070003,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F5,0.05624828306148161,0.0971191839797042,0.5624761018082864,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F6,-0.09918464998354382,0.0833665751802766,0.23414812300078036,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F7,-0.08013424076940368,0.06699857466720689,0.2316735792423058,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F8,-0.13753616509779465,0.05597269119564863,0.014002423196984462,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F9,0.04939803457874625,0.09859141905737788,0.6163444712726578,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F10,-0.08180466782893225,0.07978168318634646,0.30519500318562687,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F11,-0.05513442468858809,0.09875346713880337,0.5766370285064475,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,F12,-0.019118579569695926,0.09766871812726842,0.8448064241072778,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,curiosity_gap,-0.04357744698827237,0.17312465442359506,0.8012641543417002,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,outrage,0.051880512501036424,0.08484044981930307,0.5408641138979556,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheLincolnProject,videos,n_tokens,-0.01614470334902196,0.12389142905550057,0.8963185426746949,123,0.4294021888508145,0.2823408973175193,2,left,Lincoln Project,False,1620000.0
@TheMajorityReport,streams,F1,-0.007932631126857936,0.05411865678725804,0.8834647308128601,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F2,-0.023564870474356847,0.035917015665280536,0.5117648628196383,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F3,0.01238981356168628,0.03630689877071092,0.732913636312905,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F4,-0.042243939816431264,0.03656850435651901,0.24800849461379826,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F5,-0.023606934032360527,0.02770462024606527,0.3941620551028081,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F6,-0.048495660950627545,0.046223960917028684,0.2941111539735167,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F7,0.04320867227215175,0.03773188802352817,0.25214701863868105,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F8,-0.08795647210476165,0.06660747348109203,0.18666160718721025,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F9,0.11542484097577124,0.05439335012138875,0.033834415787047184,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F10,-0.030562939840832748,0.02965871333082455,0.30278111448331324,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F11,-0.12588778335013073,0.07093095238446286,0.07593201303110807,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,F12,0.010346892658209234,0.03514801876945333,0.7684671371822711,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,curiosity_gap,0.013625549040061247,0.7639857110619479,0.985770625367094,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,outrage,0.0679719486247872,0.039743216658529125,0.08721448019911768,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,streams,n_tokens,0.01521055128924273,0.058063319149717005,0.7933485072126899,195,0.3614593909892948,0.24001915246578642,8,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F1,-0.03770662480251555,0.02629284998281908,0.15154320005313482,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F2,0.11057821792839491,0.02685077054644008,3.81758438309837e-05,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F3,-0.12830057879127812,0.02622431105413502,9.959907259345626e-07,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F4,0.0045137223187369235,0.02385082106917395,0.8498983786650701,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F5,-0.09110343582621053,0.02507636212070839,0.00028010117844588523,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F6,-0.07058745947967093,0.02832249852425508,0.012692766467275783,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F7,-0.10252023323667328,0.024459331434956332,2.7716886043764055e-05,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F8,0.014670531334020298,0.02347461655920457,0.5320019254910112,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F9,0.06217565565605171,0.028053494795418386,0.026669267176803225,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F10,-0.032819657544368164,0.02275987643477044,0.14930341818712284,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F11,-0.03871995244274805,0.0286284550289599,0.1762157871058122,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,F12,-0.12391588653466964,0.02625334406953377,2.358401154291895e-06,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,curiosity_gap,0.033828794284728736,0.019617328786057753,0.0846294731831503,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,outrage,0.08683219915243198,0.026856812013805985,0.0012243170417459833,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,humor,0.0029439354829041697,0.038880389785639756,0.9396436571600157,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMajorityReport,videos,n_tokens,0.005012161965686171,0.03180353416728703,0.8747738624171199,1657,0.3470443200665946,0.29419412142968704,100,left,Majority Report,False,2090000.0
@TheMichaelCohenShow,videos,F1,0.003011220749313065,0.04092075481387826,0.9413393040675849,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F2,0.03479141490858856,0.03661431551991655,0.34200380803579733,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F3,-0.03303214261611445,0.030628452397662646,0.2808200498838411,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F4,-0.042676380312720835,0.05000205590917638,0.3933862382717147,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F5,0.015095527360485986,0.06033160510472079,0.8024255105234464,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F6,-0.023285409399125948,0.03498740207260946,0.5057071084972156,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F7,0.010789942008346237,0.04648737479936541,0.8164566305478644,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F8,-0.05849752651417672,0.06806801761216136,0.390120905402329,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F9,0.0786658871419462,0.046246001289514505,0.0889371445941999,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F10,-0.05403959058584676,0.025474137098469088,0.03389226106032302,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F11,0.024380514544573184,0.0391381311209792,0.5333271893070015,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,F12,-0.06320608003345857,0.03990285786565006,0.11319398614371763,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,curiosity_gap,0.01838570884020868,0.030127208812911383,0.5416834694106889,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,outrage,0.04456930089401506,0.04253445678629965,0.29471237648149573,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheMichaelCohenShow,videos,n_tokens,0.06149867748065449,0.054733088742431574,0.26117826660084253,477,0.6331067387824862,0.5957379806955172,22,left,MeidasTouch Network,False,472000.0
@TheOfficerTatum,streams,F1,0.02288590331901652,0.07693933002269362,0.7661200030237687,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F2,-0.014119216619044472,0.061579556302205914,0.8186480668549717,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F3,0.10691087465736743,0.10426560567545014,0.3051884092217425,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F4,0.011641800755213705,0.06710697781636507,0.8622731839656463,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F5,0.051817162231032166,0.06741706228150901,0.4421272103151329,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F6,0.03081769065245621,0.09251317028518269,0.7390461231773142,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F7,0.06156581953644033,0.060757739253876404,0.3109168690607841,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F8,-0.028352589447711685,0.0739469128848821,0.7014097388324052,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F9,-0.06593457168223377,0.06450743419627974,0.30672239868646367,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F10,-0.03330087915477303,0.04633449928811325,0.47232213208388085,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F11,-0.010637223431045117,0.08330360150392678,0.8983925318297998,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,F12,-0.06829257645587206,0.07046310132329481,0.33244726129076996,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,curiosity_gap,0.02977088323552779,0.07287429389529464,0.6828891634070515,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,outrage,0.06573025544749544,0.06697491088921072,0.32638759277226825,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,streams,n_tokens,-0.031789650120443214,0.08306214711537944,0.7019264446717612,137,0.49457592085395474,0.3575918246368023,6,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F1,0.07149211701576563,0.03534223481186245,0.043088389220802235,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F2,0.08453708937660351,0.030201984831208416,0.005125202451049262,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F3,-0.012253671630398422,0.028853275711697615,0.6710633323636848,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F4,-0.01532753641692644,0.031676025343835956,0.628467869659626,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F5,-0.029317985428569768,0.03077043031822373,0.3406927413836697,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F6,-0.022049695829180677,0.03642344621905756,0.5449325561455027,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F7,0.015951000855754835,0.030281778535560334,0.5983655113075619,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F8,0.06501001418656382,0.030079980331147907,0.03067691412473423,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F9,0.017224659859000624,0.029849760351604145,0.5639089461909623,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F10,-0.04740588881974944,0.03487127035665077,0.17400276181881258,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F11,-0.03382801692827024,0.04028589591731304,0.4010773083010526,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,F12,0.00170254753549956,0.029463661583539812,0.9539201608611588,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,curiosity_gap,-0.006057502118590241,0.031111483180484196,0.8456253874829519,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,outrage,-0.05948570008728138,0.03110059549521752,0.05578815340843689,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,humor,0.06654783354194303,0.03724213872884034,0.07395427823768276,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@TheOfficerTatum,videos,n_tokens,0.021458025189560068,0.038142870735805405,0.5737278965382553,582,0.2554451934858837,0.17287506197953817,34,right,Officer Tatum,False,3840000.0
@ThePodcastoftheLotusEaters,streams,F1,-0.08206764633346361,0.03804889251649898,0.03101347729750747,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F2,0.014195877764104359,0.047361180034608485,0.764378099782665,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F3,0.10408738157838271,0.08061701130726387,0.19665714172858184,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F4,-0.03526682137194437,0.040658353349182344,0.3857260385283122,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F5,-0.05608731033112513,0.03235707400107934,0.0830270224676283,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F6,0.07456585816554295,0.04791400826295289,0.11965022954683192,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F7,-0.032777772042259234,0.04329523554055046,0.4490044935603964,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F8,-0.005716521914487502,0.026684182327150155,0.8303685927759409,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F9,0.023524950687432433,0.040700752825470685,0.5632655200125687,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F10,-0.009442246728405546,0.03465715353684523,0.7852781336640943,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F11,-0.003619868311399488,0.03845517755824528,0.9250041865207207,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,F12,0.007966390477577301,0.033790565554861755,0.8136205910268652,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,curiosity_gap,0.03517610145971273,0.0337906658809305,0.2978752971934925,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,outrage,-0.03212372631712934,0.03861219889638887,0.40543267305574837,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,streams,n_tokens,-0.004918039019091325,0.06437313148201713,0.9391017127842778,179,0.556241140732155,0.46265934047839175,8,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F1,0.017969679343810163,0.02993256400012287,0.5482804701128505,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F2,0.02138467102887734,0.04214690789141746,0.6118853381046157,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F3,-0.008320542563984915,0.03016947410158368,0.7827067347670679,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F4,-0.025461287501625407,0.02952480715833889,0.38848432469503447,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F5,-0.08212763708081403,0.03078332849792983,0.0076321105676617025,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F6,-0.029356824786424207,0.03448982578850762,0.39467299635856257,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F7,-0.001659406304687805,0.03126737594101718,0.9576749451993878,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F8,-0.1370152416023993,0.04551887171614342,0.00261182737217225,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F9,-0.01727353635189438,0.03340320157771474,0.6050708727206139,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F10,0.018797796858658594,0.03327056422888128,0.5720752347149853,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F11,-0.07390447425067488,0.034141167488916595,0.030412711945691114,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,F12,0.005414828891787488,0.03628553756836964,0.8813734940592561,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,curiosity_gap,-0.010145951852270019,0.023824267227517452,0.6702052933113112,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,outrage,-0.01639937646732631,0.031452555149851395,0.6020878367631306,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,humor,0.015161300970805605,2.107928867336334,0.9942612562245021,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@ThePodcastoftheLotusEaters,videos,n_tokens,0.03582969806118025,0.03171308799426115,0.2585571691940407,622,0.2053512176415585,0.1296703812264688,30,right,Lotus Eaters,False,600000.0
@TheQuartering,videos,F1,-0.012783494598322148,0.02802365938395586,0.6482692273292112,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F2,-0.017222812789827555,0.02715778031925196,0.5259659612851001,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F3,0.049008076130666045,0.029499424470308556,0.09664856746194471,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F4,-0.01687052244842807,0.023084776020853997,0.4648968742448698,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F5,-0.017402143661118405,0.025834519829106495,0.5005653798378417,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F6,-0.01743943211873286,0.031173835027037262,0.575871496458652,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F7,-0.017258892465087716,0.02889516902857099,0.5503115399124308,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F8,-0.011610593587147888,0.03228077864347489,0.7190900847502815,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F9,0.06318635968207695,0.03266820074332369,0.053090326434720864,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F10,0.04282966564489903,0.024343940255489634,0.07851700260182785,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F11,0.03794068024269692,0.03099805525399321,0.22096365984070998,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,F12,-0.0036080827409866734,0.02707672585229788,0.8939924849016981,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,curiosity_gap,-0.006599556142000328,0.016510015168317377,0.6893550463301007,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,outrage,-0.024489670206040252,0.02550038766393653,0.3368717360121065,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,humor,-0.021256209203990212,0.10272677659344126,0.8360724539295891,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheQuartering,videos,n_tokens,-0.019817359798626838,0.05177607574450509,0.7019041808119828,675,0.3212692143863677,0.2597661011268799,32,right,TheQuartering,False,2190000.0
@TheRealTabithaSpeaks,videos,F1,-0.11501030245766386,0.04308007103712324,0.007592200020006207,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F2,0.010949658790593286,0.037621567482860024,0.7710150802929074,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F3,0.04888272198189504,0.04065446164731251,0.22921052005050568,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F4,0.05574051452266254,0.03707644253518689,0.13273738063553628,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F5,-0.022249790227352517,0.03650448166057549,0.5421874700355476,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F6,0.02906189102380463,0.03885224313562008,0.4544537433199246,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F7,-0.049719677500165926,0.04320569809830098,0.249828238486149,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F8,0.0657479252768588,0.0409423704720394,0.10830354550890545,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F9,0.0141328635683593,0.0361355870461952,0.6957185041119853,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F10,-0.005467269109310002,0.02837921576095143,0.8472327199001006,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F11,0.03681179596490469,0.046007835526829646,0.42364119138468437,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,F12,-0.042289143543911056,0.04412546611785681,0.3378691280275943,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,curiosity_gap,-0.013887347921008542,0.03372190073583769,0.6804714749291629,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,outrage,0.01386443704401688,0.03947277016977788,0.7254078999023749,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
@TheRealTabithaSpeaks,videos,n_tokens,0.06390151989589074,0.046344815452079066,0.16794785341881568,446,0.2374235939280689,0.15163374824497655,22,left,Tabitha Speaks,False,458000.0
