left_creator,right_creator,distance,distance_percentile_all_pairs
@DoubleDownNews,@ChadPrather1,4.143673264978364,45.916666666666664
@FarronBalanced,@TheQuartering,4.14390124690185,45.920634920634924
@UnHerd,@HangOutwithSeanHannity,4.144120607259851,45.92460317460317
@judgingfreedom,@PartOfTheProblem,4.144321210073074,45.93650793650794
@StatusCoup,@RileyGaines,4.145096165396189,45.95238095238095
@UnHerd,@fightbackpodcast,4.145410094081409,45.964285714285715
@SecularTalk,@RebelNewsOnline,4.1454219349870485,45.96825396825397
@CNN,@bbrettcooper,4.1458454163085054,45.98412698412698
@CNN,@JesseKellyDC,4.147219504021414,46.007936507936506
@ajplus,@fightbackpodcast,4.14731329917001,46.01587301587301
@DueDissidence,@TheBrianKilmeadeShow,4.147695110498993,46.02777777777778
@RonPlacone,@JesseKellyDC,4.148198404984261,46.035714285714285
@OwenReport,@BlazeTV,4.148412936705372,46.05555555555556
@therationalnational,@ColemanHughesOfficial,4.148509783954217,46.05952380952381
@TheDamageReport,@TheOfficerTatum,4.1488982739347975,46.07539682539682
@samharrisorg,@PartOfTheProblem,4.150155526386209,46.1031746031746
@HasanAbi,@oann,4.150349061721174,46.111111111111114
@TheRealTabithaSpeaks,@VivaFrei,4.152812055252082,46.15079365079365
@GlennKirschner2,@Tim_Black,4.1532269041810395,46.15873015873016
@TheMichaelCohenShow,@PartOfTheProblem,4.153541088864999,46.170634920634924
@DylanBurnsLIVE,@TomiLahrenIsFearless,4.154050974243181,46.17460317460317
@adammockler,@triggerpod,4.154264050748305,46.17857142857143
@aljazeeraenglish,@JesseKellyDC,4.154614669232496,46.19047619047619
@jimacosta,@turningpointusa,4.155016441848255,46.1984126984127
@PiscoLitty,@MLChristiansen,4.15517401418182,46.20238095238095
@nytimes,@CamHigby,4.15551119910898,46.21031746031746
@MeidasTouch,@BenShapiro,4.155519677519741,46.214285714285715
@PoliticsJOE,@X22Report-y5y,4.155795458298516,46.226190476190474
@SabbySabs,@StevenCrowder,4.155964672349105,46.23412698412698
@jimacosta,@MattWalsh,4.1560618206712165,46.23809523809524
@SMN,@AfterPartyEmily,4.156331488168639,46.24603174603175
@breakingpoints,@RealDanBongino,4.157203460956273,46.26984126984127
@PTLRadioShow,@FoxNews,4.157652954566896,46.28174603174603
@underthedesknews,@AfterPartyEmily,4.157792510018313,46.29365079365079
@samharrisorg,https://rumble.com/c/nickjfuentes,4.157892708515858,46.3015873015873
@DemocracyNow,@GrahamAllen,4.158052391677071,46.30555555555556
@chriscuomo,@RealAmericasVoice,4.158345266472989,46.30952380952381
@JackCocchiarellaShow,@LiberalHivemind,4.1584306447256365,46.31349206349206
@JamarlThomas,@JillianMichaels,4.1592073379721475,46.33333333333333
@usefulidiots,@TheBrianKilmeadeShow,4.159460336873446,46.33730158730159
@deanwithrs,https://rumble.com/c/russellbrand,4.159551352122052,46.34126984126984
@NPR,@MrTariqNasheed,4.160115405953407,46.34920634920635
@TheHumanistReport,https://rumble.com/c/nickjfuentes,4.160282961939406,46.3531746031746
@Vox,@RufoandLomez,4.161395959539668,46.38492063492063
@OwenJonesTalks,@Tim_Black,4.162933263522309,46.40873015873016
@marclamonthillnetwork,@Styxhexenhammer666,4.163176181480572,46.416666666666664
@BadFaithPodcast,@MLChristiansen,4.163674497781595,46.42460317460318
@MikeFromPA,@ThePodcastoftheLotusEaters,4.16383992498923,46.42857142857143
@SabbySabs,@RileyGaines,4.1640245774091476,46.432539682539684
@CNN,@CamHigby,4.164849237879718,46.4484126984127
@PoliticsGirl,@ChadPrather1,4.165402938074756,46.45634920634921
@Vaush,@marklevinshow,4.16625923798119,46.46031746031746
@DoubleDownNews,@ZubyMusic,4.166923089582457,46.47222222222222
@TheDonLemonShow,@TimcastNews,4.167047617969658,46.480158730158735
@DemocracyNow,@RileyGaines,4.168218851146419,46.507936507936506
@DueDissidence,@AndrewKlavan,4.168384286959105,46.51190476190476
@StatusCoup,@TheAdamCarollaShow1,4.168776798760539,46.52777777777778
@NPR,@nypost,4.169015685163393,46.535714285714285
@harryjsisson,@XAVIAER,4.169126920355414,46.54365079365079
@franifio,@LiberalHivemind,4.169199415129626,46.54761904761905
@FarronBalanced,@Timcast,4.169847048734002,46.55555555555556
@GlennKirschner2,@LiberalHivemind,4.170866312064288,46.58730158730159
@TheYoungTurks,@X22Report-y5y,4.170887706193694,46.59126984126984
@TheDonLemonShow,@RealAlexClark,4.172605657453866,46.63095238095238
@SabbySabs,@ChadPrather1,4.173609466505529,46.65873015873016
@lovettorleaveitpodcast,@turningpointusa,4.173640433944533,46.66269841269841
@jimacosta,@XAVIAER,4.173886064855707,46.67460317460318
@UnHerd,@nationalreview,4.174094032878982,46.682539682539684
@bulwarkmedia,@BlazeTV,4.174256177579431,46.68650793650794
@GeopoliticalEconomyReport,@RubinReport,4.174583215800848,46.70238095238095
@msnow,@MLChristiansen,4.175759393758355,46.72222222222222
@DemocracyDocket,@lonerboxlive,4.175810347417614,46.730158730158735
@chriscuomo,@X22Report-y5y,4.1766533482633195,46.75
@SecularTalk,@TheBrianKilmeadeShow,4.177258973263732,46.76587301587302
@BreakThroughNews,@turningpointusa,4.177328639691274,46.773809523809526
@MikeFromPA,@AfterPartyEmily,4.1783929467390735,46.79365079365079
@RestPoliticsUS,@Tim_Black,4.178623773383983,46.79761904761905
@SecularTalk,@BlazeTV,4.178884977483611,46.80555555555556
@Vox,@JillianMichaels,4.1789129927527835,46.80952380952381
@FarronBalanced,@ColemanHughesOfficial,4.179076384806011,46.81349206349206
@TheSerfTimes,@turningpointusa,4.17996350032041,46.82539682539682
@Politicon,@LiberalHivemind,4.18006691927707,46.833333333333336
@briantylercohen,https://rumble.com/c/nickjfuentes,4.180526219129605,46.845238095238095
@GeopoliticalEconomyReport,@GrahamAllen,4.180704405542235,46.8531746031746
@NovaraMedia,@VivaFrei,4.181017222581984,46.86111111111111
@OwenReport,https://rumble.com/c/russellbrand,4.1818836721657044,46.87301587301587
https://rumble.com/c/GGreenwald,@ThePodcastoftheLotusEaters,4.182037376726914,46.88492063492063
@nytimes,@RealAlexClark,4.182515888942596,46.91269841269841
@SkyNews,@lonerboxlive,4.182683122537337,46.92063492063492
@PiscoLitty,@morebridgetphetasy,4.183620384493975,46.9484126984127
@aljazeeraenglish,@SaltyCracker,4.183676801193042,46.95238095238095
@Vaush,@TheBrianKilmeadeShow,4.183745844740059,46.95634920634921
@nousnetwork,@MichaelMaliceofficial,4.184995772282624,46.97222222222222
@harryjsisson,@CamHigby,4.185050617725446,46.98015873015873
@cafedotcom,@JillianMichaels,4.185168721670465,46.98412698412698
@TheSerfTimes,@dineshdsouza,4.185795677684418,46.992063492063494
@TheMichaelCohenShow,@AfterPartyEmily,4.185892914309771,46.99603174603175
@PiscoLitty,@RubinReport,4.186752578164025,47.01587301587302
@SecularTalk,@VivaFrei,4.187037538578871,47.03174603174603
@breakingpoints,@PragerU,4.187084992693244,47.035714285714285
@SkyNews,@MyronGainesX,4.187148287574951,47.039682539682545
@TheDamageReport,@VivaFrei,4.1875897928439745,47.0515873015873
@DoubleDownNews,@fightbackpodcast,4.187851112930258,47.05952380952381
@destiny,@TheOfficerTatum,4.188438558043328,47.07142857142857
@PoliticsGirl,@ZubyMusic,4.188790478894887,47.083333333333336
@TheJoyReidShow,@TimcastNews,4.189928946228445,47.11904761904762
@bulwarkmedia,@TheBrianKilmeadeShow,4.190017976737793,47.12301587301587
@PiscoLitty,@PragerU,4.190090208282321,47.13095238095238
@nytimes,@ThePodcastoftheLotusEaters,4.190353617520133,47.13492063492063
@therationalnational,@Tim_Black,4.190512415854239,47.14285714285714
@SkyNews,@ColemanHughesOfficial,4.190603678919904,47.15079365079365
@Xanderhal,@DrSteveTurleyTV,4.190983999385885,47.15873015873016
@PoliticsGirl,@DarkHorsePod,4.191399905483107,47.17460317460318
@BadEmpanadaLive,@BlazeTV,4.191425976478962,47.17857142857143
@StatusCoup,@XAVIAER,4.1917501809949895,47.19444444444444
@StatusCoup,@MarkDice,4.1920393135380225,47.20238095238095
@destiny,@TheQuartering,4.192883787771953,47.21825396825397
@CNN,@winston_marshall,4.193338899166269,47.226190476190474
@samharrisorg,@newdiscourses,4.193489840590424,47.23412698412698
@TheDamageReport,@TheAmalaEkpunobi,4.1935326055418685,47.23809523809524
@SMN,@nationalreview,4.194293988333717,47.25
@ajplus,@RubinReport,4.194576945307887,47.26190476190476
@usefulidiots,@TheAmalaEkpunobi,4.19499551882022,47.26587301587302
@RonPlacone,@chicksonright,4.195109420282531,47.27777777777778
@DueDissidence,@CamHigby,4.195437066596768,47.285714285714285
@TheYoungTurks,@MegynKelly,4.197141843698877,47.31349206349206
@bulwarkmedia,@MichaelMaliceofficial,4.197527680572221,47.329365079365076
@rolandsmartin,@RealDanBongino,4.197785238628066,47.333333333333336
@PoliticsJOE,@MarkDice,4.198113180731686,47.345238095238095
@LegalEagle,@lonerboxlive,4.198117535751807,47.349206349206355
@fastpoliticspodcast,@chicksonright,4.198371126369373,47.36507936507937
@marclamonthillnetwork,@BlazeTV,4.199404519606465,47.38492063492063
@BreakThroughNews,@marklevinshow,4.199581858749453,47.39285714285714
@katiephangnews,@DrSteveTurleyTV,4.200180943958284,47.40873015873016
@HasanAbi,@RufoandLomez,4.200601167859054,47.42063492063492
@GeopoliticalEconomyReport,@ChadPrather1,4.200696657734754,47.42460317460318
@LeverNews,@glennbeck,4.200864070339662,47.432539682539684
@DueDissidence,@ZubyMusic,4.200938640135446,47.44444444444444
@GeopoliticalEconomyReport,@MattWalsh,4.202072416699511,47.464285714285715
https://rumble.com/c/GGreenwald,@FoxNews,4.202497756274568,47.48015873015873
@TheDailyBeast,@BenShapiro,4.203197762035184,47.49603174603175
@DylanBurnsLIVE,@RubinReport,4.203470529375904,47.50793650793651
@OwenJonesTalks,@X22Report-y5y,4.2037520573590434,47.51190476190476
@Xanderhal,@Timcast,4.203807280650146,47.519841269841265
@PiscoLitty,@VivaFrei,4.204015707711117,47.523809523809526
@SabbySabs,https://rumble.com/c/TheAlexJonesShowLive,4.204392262187784,47.53174603174603
@HasanAbi,@marklevinshow,4.204403194973824,47.535714285714285
@JamarlThomas,@XAVIAER,4.2046575307845035,47.5515873015873
@chriscuomo,https://rumble.com/c/nickjfuentes,4.204959265508338,47.55952380952381
@BreakThroughNews,https://rumble.com/c/nickjfuentes,4.205181788015363,47.567460317460316
@StatusCoup,@JesseKellyDC,4.205485206833885,47.57539682539683
@TheDamageReport,@StevenCrowder,4.205506710839671,47.579365079365076
@RebelHQ,@X22Report-y5y,4.206845664801794,47.61904761904761
@NPR,@TheAdamCarollaShow1,4.207285633649714,47.63095238095238
@RestPoliticsUS,@LiberalHivemind,4.207325088396865,47.63492063492063
@CNN,@ZubyMusic,4.207855867235375,47.64285714285714
@Vaush,@MyronGainesX,4.2083428509229455,47.654761904761905
@LegalAFMTN,@CamHigby,4.20991356370336,47.69444444444444
@CNN,@AndrewKlavan,4.210289173961593,47.6984126984127
@PTLRadioShow,@TimcastNews,4.210483237633526,47.70634920634921
@TheYoungTurks,@VivaFrei,4.211677004327668,47.726190476190474
@FarronBalanced,@PragerU,4.211722370296046,47.73015873015873
@MikeFromPA,@MichaelMaliceofficial,4.21173189729265,47.73412698412699
@TheLincolnProject,@MegynKelly,4.212480344042178,47.76190476190476
@katiephangnews,@RobertGouveiaEsq,4.2125164038765694,47.76587301587302
@HasanAbi,@DarkHorsePod,4.212853562677465,47.785714285714285
@podsaveamerica,@LiberalHivemind,4.2133857727152035,47.80952380952381
@LegalAFMTN,@VivaFrei,4.21460153245998,47.845238095238095
@SecularTalk,@TomiLahrenIsFearless,4.215091890203992,47.86904761904761
@Forthepeoplepodcast305,@TimcastNews,4.215177482961842,47.87301587301587
@lovettorleaveitpodcast,@TheOfficerTatum,4.215229035486235,47.88095238095238
@SabbySabs,@AndrewKlavan,4.2156842330877335,47.888888888888886
@JackCocchiarellaShow,@X22Report-y5y,4.2159111641612155,47.8968253968254
@TheMajorityReport,@dineshdsouza,4.216612556408725,47.92460317460318
@harryjsisson,@JillianMichaels,4.216874857177676,47.932539682539684
@GlennKirschner2,@MattWalsh,4.217001755820477,47.94444444444444
@podsaveamerica,https://rumble.com/c/russellbrand,4.217779515594169,47.96825396825397
@HasanAbi,@TomiLahrenIsFearless,4.21895154103243,48.00396825396825
@CNN,@JillianMichaels,4.219033360710084,48.00793650793651
@SecularTalk,@clayandbuck,4.219094921052746,48.01190476190476
@harryjsisson,@chicksonright,4.221109995779451,48.05555555555556
@briantylercohen,@TheOfficerTatum,4.22141452310773,48.067460317460316
@DemocracyDocket,@triggerpod,4.221792724731268,48.07142857142857
@SecularTalk,@XAVIAER,4.223227793619134,48.09920634920635
@SecularTalk,@nypost,4.224262060450875,48.11904761904762
@NovaraMedia,@AfterPartyEmily,4.2251052450028626,48.12698412698413
@EzraKleinShow,@MichaelMaliceofficial,4.225925862094929,48.15079365079365
@TheDailyBeast,@RealDanBongino,4.225981758598927,48.154761904761905
@marclamonthillnetwork,@lizwheeler,4.226459156780227,48.15873015873016
@SecularTalk,@RileyGaines,4.226950706228111,48.16269841269841
@DemocracyNow,@MarkDice,4.227161545190762,48.17063492063492
@lovettorleaveitpodcast,@morebridgetphetasy,4.227623729916851,48.182539682539684
@harryjsisson,@BenShapiro,4.227957759193188,48.198412698412696
@podsaveamerica,@newdiscourses,4.2281148528950006,48.21031746031746
@RonPlacone,@AndrewKlavan,4.228228779070477,48.214285714285715
@TheSerfTimes,@TheBrianKilmeadeShow,4.228569616062789,48.21825396825397
@TheHumanistReport,@ThePodcastoftheLotusEaters,4.2290759575583605,48.22619047619048
@dollemore,@Tim_Black,4.229503901206349,48.238095238095234
@TheMajorityReport,@X22Report-y5y,4.2296147695471955,48.25
@fastpoliticspodcast,@RubinReport,4.229931454407306,48.26190476190476
@thedavidpakmanshow,@The_Crucible,4.230375842380382,48.26587301587302
@nousnetwork,@BlazeTV,4.230505293446631,48.269841269841265
@HasanAbi,@MattWalsh,4.230982864995618,48.28174603174603
@ajplus,https://rumble.com/c/russellbrand,4.2310639566923145,48.285714285714285
@TheRealTabithaSpeaks,https://rumble.com/c/nickjfuentes,4.2311773548493905,48.28968253968254
@DemocracyNow,@MyronGainesX,4.232150630667748,48.329365079365076
@usefulidiots,@StevenCrowder,4.232319554374922,48.333333333333336
@OwenReport,@TimcastNews,4.232769452639672,48.345238095238095
@SabbySabs,@Timcast,4.233074697977803,48.3531746031746
@underthedesknews,@RealAlexClark,4.233577237268174,48.37301587301587
@dollemore,@StevenCrowder,4.233759543285568,48.38095238095238
@JamarlThomas,@AnthonyBrianLogan,4.234005991095742,48.388888888888886
@RonPlacone,@SaltyCracker,4.234250919098131,48.3968253968254
@TheMajorityReport,@FoxNews,4.235187254336482,48.40873015873016
@TheMajorityReport,@SydneyWatson,4.235210937076767,48.41666666666667
@Politicon,@AfterPartyEmily,4.235951091848361,48.432539682539684
@DoubleDownNews,@MyronGainesX,4.236378432004013,48.44444444444444
@fastpoliticspodcast,@AlexStein99,4.236831843724607,48.464285714285715
@destiny,@Tim_Black,4.23683764610924,48.46825396825397
@DueDissidence,@morebridgetphetasy,4.237499007074426,48.488095238095234
@SMN,@triggerpod,4.2376483960726565,48.492063492063494
@deanwithrs,@BlazeTV,4.237662962707783,48.49603174603175
@marclamonthillnetwork,@RobertGouveiaEsq,4.237993765975965,48.507936507936506
@PTLRadioShow,@NewsmaxTV,4.238865522133932,48.523809523809526
@DemocracyDocket,https://rumble.com/c/nickjfuentes,4.239201100189268,48.52777777777778
@CNN,@nypost,4.2396424322494966,48.53968253968254
@lovettorleaveitpodcast,@ColemanHughesOfficial,4.241393138244329,48.567460317460316
@deanwithrs,@X22Report-y5y,4.241626086247228,48.57539682539683
@lovettorleaveitpodcast,@X22Report-y5y,4.241662014520756,48.579365079365076
@HasanAbi,@SydneyWatson,4.242032492947653,48.59126984126984
@DoubleDownNews,@MattWalsh,4.242359040440227,48.59920634920635
@marclamonthillnetwork,@Tim_Black,4.2427981132002435,48.60714285714286
@therationalnational,@dineshdsouza,4.243122578147846,48.62301587301587
@RestPoliticsUS,@nypost,4.24359475666908,48.63492063492064
@marclamonthillnetwork,@OfficialSaharTV,4.243648852900396,48.638888888888886
@destiny,@ColemanHughesOfficial,4.244066104449365,48.6468253968254
@OwenJonesTalks,@TimcastIRL,4.244204324419767,48.65079365079365
@RestPoliticsUS,@RebelNewsOnline,4.244512208995105,48.65873015873016
@lovettorleaveitpodcast,@BlazeTV,4.245440596490506,48.67460317460318
@PoliticsJOE,@Tim_Black,4.24623222624294,48.698412698412696
@NovaraMedia,@FoxNews,4.246370651186612,48.70634920634921
@SkyNews,@TimcastNews,4.2463899468330615,48.71031746031746
@SabbySabs,@TheAmalaEkpunobi,4.247350120734419,48.72222222222222
@TheDamageReport,@AfterPartyEmily,4.247571341676436,48.73412698412699
@ajplus,@DarkHorsePod,4.247707066078031,48.75
@TheJoyReidShow,@RealAlexClark,4.247736355749787,48.75396825396825
@lovettorleaveitpodcast,@PragerU,4.247746650350273,48.757936507936506
@CNN,@MLChristiansen,4.247845629203313,48.76190476190476
@RestPoliticsUS,@PragerU,4.248985558951873,48.77777777777778
@nytimes,@Styxhexenhammer666,4.249747993036886,48.78968253968254
@jimacosta,@MyronGainesX,4.25008722297012,48.801587301587304
@thegrayzone7996,@morebridgetphetasy,4.2501438081388265,48.80555555555556
@GlennKirschner2,https://rumble.com/c/russellbrand,4.250246859198414,48.817460317460316
@Xanderhal,@VivaFrei,4.250254182501254,48.82142857142857
@TheLincolnProject,@ColemanHughesOfficial,4.250313525999114,48.829365079365076
@harryjsisson,@AnthonyBrianLogan,4.250864233750552,48.83730158730158
@MikeFromPA,@triggerpod,4.251130347863896,48.845238095238095
@thedavidpakmanshow,@oann,4.251292006327889,48.857142857142854
@lovettorleaveitpodcast,@AndrewKlavan,4.251484510818897,48.86904761904762
@MikeFromPA,@RedactedNews,4.252245194652422,48.892857142857146
@cafedotcom,@ChadPrather1,4.252267620462361,48.90079365079365
@adammockler,@BlazeTV,4.252537429542876,48.90873015873016
@harryjsisson,@dineshdsouza,4.25277764900213,48.91666666666667
@DueDissidence,@DrSteveTurleyTV,4.252845050352329,48.92063492063492
@MeidasTouch,@oann,4.252936078502825,48.92460317460318
@dollemore,@BlazeTV,4.25402194892615,48.952380952380956
@TheDailyBeast,@glennbeck,4.254777562230765,48.96825396825397
@thegrayzone7996,@RileyGaines,4.255314981594472,48.98015873015873
@dollemore,@AfterPartyEmily,4.25539851611595,48.988095238095234
@DoubleDownNews,@BlazeTV,4.2554927536329945,48.992063492063494
@dollemore,@The_Crucible,4.255907581502682,48.99603174603175
@marclamonthillnetwork,@NewsmaxTV,4.255911037877776,49.0
@HasanAbi,@MyronGainesX,4.256275532015603,49.007936507936506
@DemocracyNow,@chicksonright,4.256448094131065,49.01587301587302
@TheMichaelCohenShow,@MichaelMaliceofficial,4.256485345867524,49.023809523809526
@PiscoLitty,@BenShapiro,4.256652076662828,49.02777777777778
@deanwithrs,@MattWalsh,4.256660999945234,49.03174603174603
@JackCocchiarellaShow,@ColemanHughesOfficial,4.256686075228984,49.035714285714285
@PiscoLitty,@OfficialSaharTV,4.256853850044407,49.0436507936508
@thedavidpakmanshow,@MyronGainesX,4.256886256920859,49.047619047619044
@jimacosta,@chicksonright,4.256928364196126,49.051587301587304
@deanwithrs,@VivaFrei,4.256941833467928,49.05555555555556
@PTLRadioShow,@SydneyWatson,4.2575983355442855,49.07142857142857
@NYTPodcasts,@triggerpod,4.257858530203126,49.07539682539683
@PoliticsJOE,@VivaFrei,4.258068986864548,49.083333333333336
@OwenReport,@VivaFrei,4.258124946470214,49.08730158730158
@jimacosta,@TheAmalaEkpunobi,4.258127249512647,49.09126984126984
@MikeFromPA,https://rumble.com/c/russellbrand,4.258581402991075,49.09920634920635
@OwenReport,@Timcast,4.258631026349077,49.1031746031746
@lovettorleaveitpodcast,@AlexStein99,4.2593686489036395,49.12301587301587
@DueDissidence,@RebelNewsOnline,4.2601849648777,49.13492063492064
@SMN,@RealAlexClark,4.260454070209622,49.138888888888886
@TheDonLemonShow,@Timcast,4.260943988146453,49.15079365079365
@cafedotcom,@morebridgetphetasy,4.262555602182692,49.19047619047619
@aljazeeraenglish,@morebridgetphetasy,4.263212292775567,49.198412698412696
@OwenJonesTalks,@lonerboxlive,4.264165072274198,49.22222222222222
@RebelHQ,https://rumble.com/c/TheAlexJonesShowLive,4.264226774211665,49.23015873015873
@nytimes,@TheAmalaEkpunobi,4.264317767815014,49.24603174603175
@RebelHQ,@Tim_Black,4.264526523868981,49.25
@RonPlacone,@RealDanBongino,4.2652682310836685,49.273809523809526
@LeverNews,@StevenCrowder,4.265869835668907,49.27777777777778
@lovettorleaveitpodcast,@ZubyMusic,4.266572822540965,49.31349206349206
@TheDailyBeast,@RileyGaines,4.2666040638392095,49.317460317460316
@TheJoyReidShow,@ActualJusticeWarrior,4.26737288313021,49.329365079365076
@SkyNews,@lizwheeler,4.267586185067239,49.33730158730158
@underthedesknews,@Tim_Black,4.267616099380741,49.34126984126984
@Vaush,@TheAdamCarollaShow1,4.267617056634546,49.345238095238095
@dollemore,@ThePodcastoftheLotusEaters,4.268067022223139,49.357142857142854
@thedavidpakmanshow,@TheOfficerTatum,4.268161254618914,49.361111111111114
@marclamonthillnetwork,@MrTariqNasheed,4.268705011898717,49.37698412698413
@LegalEagle,@TimcastNews,4.26903163463149,49.38492063492064
@TheDailyBeast,@MattWalsh,4.269186741158834,49.392857142857146
@TheMajorityReport,@TheOfficerTatum,4.269416138603527,49.39682539682539
@TheAtlantic,@TomiLahrenIsFearless,4.26967930328762,49.41269841269841
@thegrayzone7996,@ChadPrather1,4.2696855047858335,49.416666666666664
@NYTPodcasts,@DrSteveTurleyTV,4.269985753012659,49.42857142857143
@RebelHQ,@AfterPartyEmily,4.270499818749308,49.44047619047619
@aljazeeraenglish,@RubinReport,4.271387169824534,49.4563492063492
@LeverNews,@SaltyCracker,4.272334073402511,49.488095238095234
@fastpoliticspodcast,@theisabelbrown,4.27237703076811,49.492063492063494
@TheLincolnProject,@BlazeTV,4.273018228259348,49.50396825396825
@marclamonthillnetwork,@TheBrianKilmeadeShow,4.273049114917322,49.507936507936506
@TheDonLemonShow,@dineshdsouza,4.2739167464940815,49.52777777777778
@TheHumanistReport,@ColemanHughesOfficial,4.275274055674903,49.551587301587304
@PiscoLitty,@TheQuartering,4.275552906058803,49.56349206349206
@dollemore,@ColemanHughesOfficial,4.275995643399647,49.567460317460316
@RestPoliticsUS,@oann,4.276395014847137,49.57539682539683
@EzraKleinShow,@X22Report-y5y,4.276661189130978,49.583333333333336
@JackCocchiarellaShow,https://rumble.com/c/TheAlexJonesShowLive,4.277050338243303,49.595238095238095
@JamarlThomas,@BenShapiro,4.277128654435381,49.59920634920635
@breakingpoints,@PartOfTheProblem,4.277275325577202,49.60317460317461
@TheJoyReidShow,@DrSteveTurleyTV,4.278996937882896,49.62698412698413
@TheAtlantic,@FreshFitMiami,4.280488320015134,49.66269841269841
@LeejaMiller,@oann,4.2808111858608076,49.67857142857143
@SecularTalk,@MLChristiansen,4.281110529402677,49.68650793650794
@LeverNews,@XAVIAER,4.282142534296727,49.71031746031746
@LegalEagle,@TheBrianKilmeadeShow,4.282182441573919,49.714285714285715
@OwenReport,@TheOfficerTatum,4.282347746118874,49.71825396825397
@chriscuomo,@The_Crucible,4.282474910638635,49.726190476190474
@HasanAbi,@clayandbuck,4.282590640737056,49.73412698412699
@judgingfreedom,@ActualJusticeWarrior,4.282913495151562,49.742063492063494
@lovettorleaveitpodcast,@glennbeck,4.283254901594192,49.75
@breakingpoints,@ZubyMusic,4.2846981283062355,49.773809523809526
@lovettorleaveitpodcast,@CamHigby,4.285183198946954,49.797619047619044
@JamarlThomas,@VivaFrei,4.285198374497305,49.801587301587304
@TheDailyBeast,@XAVIAER,4.285304666262849,49.80952380952381
@MikeFromPA,@nationalreview,4.285443577540421,49.817460317460316
@timesofindia,@MLChristiansen,4.285475776667729,49.82142857142857
@NPR,@LiberalHivemind,4.2858795726701455,49.833333333333336
@SecularTalk,@CamHigby,4.286000393563121,49.845238095238095
@Vaush,@FreshFitMiami,4.286195928537866,49.857142857142854
@bulwarkmedia,@MattWalsh,4.2866476557603725,49.86904761904762
@dollemore,@dineshdsouza,4.287271744126571,49.87698412698413
@LegalAFMTN,@AndrewKlavan,4.28861668954454,49.90079365079365
@SabbySabs,@theisabelbrown,4.288953253626624,49.91269841269841
@DueDissidence,@LiberalHivemind,4.289233256316036,49.920634920634924
@TheYoungTurks,@TimcastIRL,4.289361995572612,49.932539682539684
@LegalAFMTN,@ZubyMusic,4.289381558953639,49.93650793650794
@SabbySabs,@RufoandLomez,4.289619051270289,49.948412698412696
@FarronBalanced,@MegynKelly,4.290290682130415,49.96031746031746
@RebelHQ,@PartOfTheProblem,4.2907755156616085,49.97222222222222
@HasanAbi,@TheBrianKilmeadeShow,4.291050260500868,49.976190476190474
@SecularTalk,@BenShapiro,4.291652509438163,49.992063492063494
@destiny,@TimcastIRL,4.2920122712889865,50.00396825396825
@LeejaMiller,@dineshdsouza,4.292133175735076,50.00793650793651
@MikeFromPA,@VivaFrei,4.292151615860191,50.01190476190476
@PoliticsJOE,@SydneyWatson,4.2924171570652865,50.027777777777786
@Vaush,@DarkHorsePod,4.292718259029776,50.035714285714285
@LegalEagle,@dineshdsouza,4.292842169025233,50.0436507936508
@DemocracyNow,@FoxNews,4.292857901261607,50.04761904761905
@NPR,@VivaFrei,4.292920573465522,50.05555555555555
@therationalnational,@X22Report-y5y,4.293378820535474,50.06746031746032
@UnHerd,@RedactedNews,4.293634838115845,50.083333333333336
@podsaveamerica,@MichaelMaliceofficial,4.29367409182945,50.091269841269835
@DoubleDownNews,@Timcast,4.2941007819705534,50.09920634920635
@ajplus,@SaltyCracker,4.294139663994891,50.10317460317461
@thegrayzone7996,@bbrettcooper,4.294715783281101,50.10714285714286
@ponderingpolitics,@RealAmericasVoice,4.294769953255161,50.11111111111111
@thomhartmann,@triggerpod,4.294864939183364,50.11507936507936
@LegalAFMTN,@RileyGaines,4.295826215305976,50.15873015873016
@TheAtlantic,@turningpointusa,4.296070554281214,50.17063492063492
@CNN,@StevenCrowder,4.296210912346193,50.17460317460317
@samharrisorg,@DrSteveTurleyTV,4.296851540976888,50.19444444444444
@Xanderhal,@RobertGouveiaEsq,4.2969324461247025,50.202380952380956
@LeejaMiller,https://rumble.com/c/nickjfuentes,4.297246138418363,50.210317460317455
@cafedotcom,@XAVIAER,4.298694333994565,50.24603174603175
@franifio,@TimcastNews,4.298731607913085,50.24999999999999
@LeverNews,@oann,4.298736698591747,50.25396825396825
@EzraKleinShow,@MegynKelly,4.298918377393971,50.257936507936506
@GeopoliticalEconomyReport,@glennbeck,4.299507152617993,50.28174603174603
@LegalAFMTN,@Styxhexenhammer666,4.299791553635999,50.297619047619044
@nytimes,@nypost,4.299839857719843,50.301587301587304
@DoubleDownNews,@winston_marshall,4.299848907106456,50.30555555555556
@Xanderhal,@TheQuartering,4.3010965101153165,50.32936507936508
@msnow,https://rumble.com/c/TheAlexJonesShowLive,4.30158360245794,50.3452380952381
@TheRealTabithaSpeaks,@lonerboxlive,4.301819572542569,50.357142857142854
@TheAtlantic,@AnthonyBrianLogan,4.301995271129092,50.36507936507937
@RonPlacone,@JustPearlyThings,4.302588548926853,50.38095238095238
@PoliticsGirl,@ColemanHughesOfficial,4.303201600965651,50.40079365079365
@RestPoliticsUS,@The_Crucible,4.304107811526734,50.42460317460318
@PiscoLitty,@dineshdsouza,4.304273857805023,50.43253968253968
@PoliticsJOE,@TheBrianKilmeadeShow,4.30496714523131,50.43650793650794
