topic_id,creator,genre,n,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,label,group
0,@bennyjohnson,videos,17,-3.225239990598048,0.18485691879550153,0.5138543552266632,1.1300102850046119,-0.943340697262329,0.5751735967946038,0.040877675527912764,0.20158784584031622,-1.4057711120307788,0.7591645785896668,0.6248299933083757,-1.0555621892507288,ICE protests in Minneapolis,right
0,@breakingpoints,videos,27,-0.38824364288148483,-1.1308343835997539,0.28870881325447195,-0.6798084330420766,-0.9477483297523182,0.12642171786749307,0.4929551766297935,0.22313129915902774,2.566990026924392,0.6473059331330093,-0.4982253059196195,-0.19683597696892663,ICE protests in Minneapolis,left
0,@briantylercohen,videos,38,-1.0264736685760474,0.4276690117068723,1.0606021029271215,-0.5293515055089604,-0.728579226668267,-1.4543239454584183,2.3840451811553716,-0.6577424077107006,2.4056270764602523,-0.4802344725613183,0.1836621770638296,-0.5406395838696108,ICE protests in Minneapolis,left
0,@bulwarkmedia,videos,36,-0.6474201993616034,0.7310246567997214,0.22958689327444493,-0.08717547603384672,-0.4938166041835006,0.13108182343545483,-0.7790657360264858,-0.27578210082128474,-1.6420494168355535,-0.041650574525088566,-0.5794465067524024,0.11725865792358697,ICE protests in Minneapolis,left
0,@chicksonright,videos,11,-0.33287561026384077,0.11324734359965373,-0.3800698118746926,-0.2862873988835843,0.08181085987089903,0.10525981013019364,-0.6956708379173648,-0.6502073062900073,-0.07691748608013732,-0.3426586628996003,0.25059324652267084,0.47274647937998887,ICE protests in Minneapolis,right
0,@clayandbuck,videos,16,0.27369318668454246,-1.2123495182238948,-0.47780821577346266,-0.41201004146786013,-0.7212443009893382,0.5016575219626903,-0.2202357643126295,-0.311380592652196,-1.541570969027911,-0.6170328835748295,1.1800196754231593,-0.0014141340329983099,ICE protests in Minneapolis,right
0,@deanwithrs,videos,10,-3.350110013956048,0.431071229597242,-0.6682549408252899,-0.6945159859932415,-1.0948579021922311,0.2633896982386835,0.24970710624465747,-0.7754056443807837,2.6153279505193137,-0.5104769128113501,-0.7170909045645117,-0.3471637764588197,ICE protests in Minneapolis,left
0,@dollemore,videos,69,-1.426833637027657,-0.16589756457816152,-0.24761502882582773,-0.21887431921238748,-0.4088314841598601,0.36845558797048317,-0.2714136018388146,-0.002232463940715084,2.591635086206523,-0.1200636932310291,1.3697311722596406,0.8074139831074834,ICE protests in Minneapolis,left
0,@jimacosta,videos,15,-1.0729237098672118,0.9638275490742955,0.19331231582693947,-0.34757204755643306,0.033603363371499016,-0.3494612623749043,-0.2655488070774998,-0.8138961597519359,-2.077511077196149,0.6242678684608968,0.6991536695282499,-0.4516754761891063,ICE protests in Minneapolis,left
0,@katiephangnews,videos,24,-2.4113756851874757,-0.5111986672016889,0.04990597122900949,-0.19805417128714176,-0.6535049653083121,-1.438199066324293,1.3718947351528061,0.0004464965643840857,2.116250406300594,-0.5412053734572644,0.8929148627152581,-0.5072719278868392,ICE protests in Minneapolis,left
0,@markets,videos,24,-0.3467507234421801,-0.1405226750568119,-0.09142847168434319,-0.5040565387935859,-0.5032613649105195,-0.1713792421634883,-0.0027318314393347883,-0.548561205766387,-2.1809956542049647,-0.3600223900933129,-0.4204424077024999,1.182419257082415,ICE protests in Minneapolis,neutral
0,@msnow,streams,12,0.28786158365529785,1.0947476151302569,3.2979347118819553,-0.638661502327697,-1.04835376130808,0.12266710253058795,2.7182861277438684,-0.33580453310743313,-1.0568274931309232,-0.5803456830095954,0.221345274619824,-0.4032593023777153,ICE protests in Minneapolis,left
0,@msnow,videos,441,-0.3300386573078936,0.8442977875217768,0.5831574751573813,0.20465098995189818,-0.12230958579196945,-1.0685701488820163,1.7132491397179805,-0.3968142918162077,-1.349240952989732,2.969308745654185,0.18804533562277356,0.38872781694723574,ICE protests in Minneapolis,left
0,@nypost,videos,277,-1.3634286287766937,-1.0812284851712541,-0.0555921840886203,-0.3296069027323139,-0.7149255192989116,-0.43132324775319275,-0.017268805298094478,-0.23985231334944634,-1.9677216159126025,0.5275796070455667,0.14410664808635523,-0.3644193619888789,ICE protests in Minneapolis,right
0,@oann,videos,36,-1.4240051574650787,-1.2067864455944397,-0.2065941381697505,-0.6362386973078801,-0.45937051784361826,-0.46881277347863115,0.1359025490057177,0.13268507561649465,-1.8940657517494124,-0.18634331931229012,0.028859404016018157,-0.015326857064226984,ICE protests in Minneapolis,right
0,@podsaveamerica,videos,30,-1.1336736320864615,-0.4023533351535671,0.15938339274735253,-0.3133338874718864,0.10532132425806916,-0.5347916447543385,-0.004414306781055472,-0.5873040320297894,0.18712113472631556,-0.31470110639582666,-0.23714323078968538,-0.17891171124708435,ICE protests in Minneapolis,left
0,@ponderingpolitics,videos,16,-1.574006930632528,0.3350410631438132,0.6515679865225914,-0.3024506546363521,-0.6698039404556468,-0.6159913435265296,1.9893285399498695,-0.45035580526985125,1.868079566927684,-0.6254090334533359,-0.15077183306502367,-0.7012365442807584,ICE protests in Minneapolis,left
0,@rolandsmartin,streams,19,-1.1533052888069788,-1.2810152925542564,0.9230435690162331,-0.33599598966837235,-0.8530760844072998,0.3697219339737286,0.9431392570359167,0.22293643206025465,-1.9234772119004284,-0.24010992188421273,0.5081797084667197,-0.61060313541016,ICE protests in Minneapolis,left
0,@rolandsmartin,videos,16,-0.5437544306803528,-0.2577425005599971,-0.08124320986647522,0.13254599419960983,-0.5813145155137913,0.4683009438851347,-0.29185665009709627,-0.6125526046185468,-1.5588330839176532,2.2783489460462856,1.1998264825002414,-0.5760346064424849,ICE protests in Minneapolis,left
