row_id,video_id,creator,genre,topic_id,topic_sim,weak_assignment,political
122303,vxu2y00-zhQ,@FoxNews,videos,233,0.59845454,False,False
122304,IP-tPewAi3g,@FoxNews,videos,7,0.72661066,False,True
122305,mYEVCTyg1bQ,@FoxNews,videos,113,0.3409161,True,True
122306,WM19qhHU8QE,@FoxNews,videos,17,0.55581635,False,True
122307,KAm6AEz9s64,@FoxNews,videos,7,0.6988858,False,True
122308,7G1twQtxpvg,@FoxNews,videos,202,0.50205725,False,True
122309,oKI2fsll8iQ,@FoxNews,videos,82,0.68471706,False,False
122310,DIwkl3XYb2I,@FoxNews,videos,10,0.49620962,False,True
122311,8nCcG2GR550,@FoxNews,videos,88,0.60205,False,True
122312,RXff9JYudE0,@FoxNews,videos,88,0.5821899,False,True
122313,rLYVi65zjPE,@FoxNews,videos,87,0.5350035,False,True
122314,EdX6HbJ8gPg,@FoxNews,videos,3,0.6723548,False,True
122315,Cz9fsXToWTY,@FoxNews,videos,188,0.49268875,False,True
122316,s4qXDuVOk64,@FoxNews,videos,58,0.55350256,False,True
122317,PSOtqgD9fgY,@FoxNews,videos,0,0.47577423,False,True
122318,uUmoeK81H7g,@FoxNews,videos,51,0.5532627,False,True
122319,ZKaRmFAsnD0,@FoxNews,videos,0,0.69726664,False,True
122320,iYxhxTvbZ_A,@FoxNews,videos,3,0.73859143,False,True
122321,WEPpo9bAfS0,@FoxNews,videos,3,0.6485402,False,True
122322,i0QQ7dVgl74,@FoxNews,videos,7,0.6657226,False,True
122323,Me3ECQGs8Xk,@FoxNews,videos,0,0.69674104,False,True
122324,t4n9d5eEZr8,@FoxNews,videos,25,0.59415346,False,True
122325,cL5Ds9qAEqA,@FoxNews,videos,3,0.5794011,False,True
122326,nJuhd9bHnkA,@FoxNews,videos,34,0.6472711,False,True
122327,YLvOyCLHdjQ,@FoxNews,videos,88,0.6257471,False,True
122328,ucnhmOlGmZ8,@FoxNews,videos,0,0.6552994,False,True
122329,EFqkdZFjMHQ,@FoxNews,videos,7,0.7132565,False,True
122330,sSkPO4GSu9Y,@FoxNews,videos,95,0.34534463,True,False
122331,mVyZGR6F-Ac,@FoxNews,videos,51,0.71291274,False,True
122332,HXw6xz6yP4E,@FoxNews,videos,34,0.5771889,False,True
122333,ez9H8L3awq0,@FoxNews,videos,108,0.5239887,False,True
122334,0-BjIiVLl5k,@FoxNews,videos,135,0.48943672,False,True
122335,l9fqodR_urA,@FoxNews,videos,87,0.5135069,False,True
122336,24Dh_kLTM7k,@FoxNews,videos,235,0.36985335,True,True
122337,_pws4sqCjiE,@FoxNews,videos,79,0.36563995,True,True
122338,qKO-8DiaBpk,@FoxNews,videos,1,0.40744412,True,True
122339,DNTfm5W0I7A,@FoxNews,videos,135,0.5359366,False,True
122340,5dBl8-rISEA,@FoxNews,videos,11,0.44552657,True,True
122341,NvqVA2wgAmo,@FoxNews,videos,102,0.3428858,True,True
122342,UqNEOPtc1H4,@FoxNews,videos,3,0.7219035,False,True
122343,Z0pZwore5bE,@FoxNews,videos,50,0.53413415,False,True
122344,WVMBDUcLXQI,@FoxNews,videos,3,0.61806154,False,True
122345,L4IPMpE2EUU,@FoxNews,videos,16,0.54493856,False,True
122346,VLSpVwr9QBg,@FoxNews,videos,50,0.48608276,False,True
122347,_YTtEktYtQY,@FoxNews,videos,3,0.7028122,False,True
122348,tC3o5KYGwTQ,@FoxNews,videos,29,0.44779262,False,True
122349,-bkhUVR8s3M,@FoxNews,videos,1,0.425342,True,True
122350,hcQRGWJj51k,@FoxNews,videos,82,0.51345706,False,False
122351,NBXsVMoohxg,@FoxNews,videos,125,0.49077547,False,False
122352,4Pp5eeePkNM,@FoxNews,videos,7,0.7064404,False,True
122353,g3OcjqBPx78,@FoxNews,videos,3,0.6234552,False,True
122354,0RLHvS16wO4,@FoxNews,videos,51,0.6529743,False,True
122355,ZmH306G1kcc,@FoxNews,videos,51,0.6134466,False,True
122356,buwWU8dj4wc,@FoxNews,videos,43,0.69595754,False,True
122357,6UIew1CUMu8,@FoxNews,videos,51,0.5578422,False,True
122358,XungmW-FNRw,@FoxNews,videos,34,0.6472711,False,True
122359,2JUnX9s3_NU,@FoxNews,videos,36,0.6084789,False,True
122360,GO51_cPzHdo,@FoxNews,videos,3,0.6777888,False,True
122361,lL-VutLTXQU,@FoxNews,videos,87,0.59656996,False,True
122362,hOgX0jnkTkU,@FoxNews,videos,0,0.55444896,False,True
122363,Lpl5UYa6Nac,@FoxNews,videos,3,0.7068322,False,True
122364,UVrgA1cw23g,@FoxNews,videos,227,0.6193986,False,True
122365,K7YarNm7xtg,@FoxNews,videos,178,0.590911,False,True
122366,KBjl-lL1V4I,@FoxNews,videos,217,0.60555553,False,True
122367,V0dDaAg3-FI,@FoxNews,videos,0,0.7411494,False,True
122368,JLbxmDh_8ds,@FoxNews,videos,7,0.7051166,False,True
122369,DwlUKfY5iAw,@FoxNews,videos,54,0.4266399,True,False
122370,7nJgo4aeMII,@FoxNews,videos,75,0.52788323,False,False
122371,cDR5kKrIHqk,@FoxNews,videos,17,0.66179377,False,True
122372,4q3x7lrhmlo,@FoxNews,videos,11,0.46721447,False,True
122373,quGzCPW0Ikc,@FoxNews,videos,51,0.6953033,False,True
122374,7_tbfbThxns,@FoxNews,videos,50,0.4331715,True,True
122375,j2PX7zG99fw,@FoxNews,videos,178,0.67917633,False,True
122376,1DXdy6yk2b4,@FoxNews,videos,51,0.65889484,False,True
122377,T83maapeSFk,@FoxNews,videos,199,0.62850565,False,True
122378,Tswe2mbWtBQ,@FoxNews,videos,3,0.64112645,False,True
122379,GPuvrP1bxjQ,@FoxNews,videos,3,0.6279175,False,True
122380,omuP1XUWe3s,@FoxNews,videos,7,0.607515,False,True
122381,0qJsUmenF6Q,@FoxNews,videos,7,0.5876337,False,True
122382,3KxT1Fk864o,@FoxNews,videos,171,0.41826844,True,True
122383,9TZxGTUWYWo,@FoxNews,videos,7,0.6054134,False,True
122384,0vtNz42CyMk,@FoxNews,videos,61,0.4788436,False,True
122385,OtebsoFj6sQ,@FoxNews,videos,3,0.5947095,False,True
122386,h33Cma3TkcY,@FoxNews,videos,87,0.575646,False,True
122387,OFgd52g1st0,@FoxNews,videos,7,0.7039437,False,True
122388,iHq-rsLmKAw,@FoxNews,videos,60,0.7169573,False,True
122389,nGxhmkzgvLo,@FoxNews,videos,125,0.37928206,True,False
122390,IGcGkeOLixk,@FoxNews,videos,34,0.6472711,False,True
122391,4HF9hMX43QU,@FoxNews,videos,82,0.7609851,False,False
122392,t5Z-Gkb6Btw,@FoxNews,videos,147,0.4253477,True,True
122393,eBLQASLQ7kQ,@FoxNews,videos,7,0.70970875,False,True
122394,o4ECuMou0wQ,@FoxNews,videos,3,0.74151945,False,True
122395,Aay_i94R8a4,@FoxNews,videos,110,0.57987565,False,True
122396,YBk7tusLnGI,@FoxNews,videos,135,0.5916638,False,True
122397,8KCoaVCvCX4,@FoxNews,videos,34,0.5811375,False,True
122398,p0PQQXc9dVw,@FoxNews,videos,132,0.513583,False,True
122399,G2dKeZUbOYA,@FoxNews,videos,51,0.66966265,False,True
122400,-k7em-PkgJk,@FoxNews,videos,36,0.6347448,False,True
122401,PGknDB9fGLY,@FoxNews,videos,42,0.50778776,False,True
122402,dwJ2hF0p3aE,@FoxNews,videos,58,0.6808927,False,True
122403,z33Mk1pCwm8,@FoxNews,videos,171,0.38795757,True,True
122404,_JJHP1jZuxI,@FoxNews,videos,17,0.6412426,False,True
122405,nDM-x_OQMEM,@FoxNews,videos,3,0.71747,False,True
122406,FgsYUx_lEJM,@FoxNews,videos,3,0.67672324,False,True
122407,OAB2qXjcX8s,@FoxNews,videos,110,0.55296916,False,True
122408,mIohaInytiw,@FoxNews,videos,3,0.69026583,False,True
122409,D1J1-pk_NbE,@FoxNews,videos,51,0.71623665,False,True
122410,nFI6vhJwiyQ,@FoxNews,videos,213,0.5498299,False,True
122411,ISI_XXtRdqM,@FoxNews,videos,213,0.44963253,False,True
122412,vU0VY-asoRo,@FoxNews,videos,120,0.5040614,False,True
122413,TeTFJ-qo4i4,@FoxNews,videos,3,0.56781435,False,True
122414,34OS4innwNo,@FoxNews,videos,204,0.6328934,False,True
122415,cBf1zMQyauI,@FoxNews,videos,19,0.66924727,False,True
122416,DBo7_3B7UGY,@FoxNews,videos,7,0.6094803,False,True
122417,8qVpMUUd_Xo,@FoxNews,videos,0,0.61053133,False,True
122418,XW2-ZsE6SD0,@FoxNews,videos,7,0.60679615,False,True
122419,nZpdmBvgcik,@FoxNews,videos,58,0.63223904,False,True
122420,gsF9jL8loGI,@FoxNews,videos,100,0.6419579,False,True
122421,BHrXw_NDnvM,@FoxNews,videos,110,0.5958633,False,True
122422,1pRH9JQOLC4,@FoxNews,videos,7,0.7012058,False,True
122423,5ch1o5BE1Kc,@FoxNews,videos,110,0.634985,False,True
122424,Jr7dJzFI5ow,@FoxNews,videos,214,0.43704998,True,True
122425,FjBEDTEMElQ,@FoxNews,videos,34,0.6472711,False,True
122426,gLTeckXXAoE,@FoxNews,videos,103,0.5477511,False,True
122427,MpGFI0bAl6o,@FoxNews,videos,110,0.7268902,False,True
122428,6gywJHEkSjg,@FoxNews,videos,98,0.38851595,True,False
122429,voUKj7hQZ-Q,@FoxNews,videos,34,0.5471706,False,True
122430,-fcKyXwzqtA,@FoxNews,videos,110,0.79841524,False,True
122431,rWS-KLnNbG8,@FoxNews,videos,110,0.6097924,False,True
122432,v_BvVnO_gHU,@FoxNews,videos,0,0.5803575,False,True
122433,J_HjXWlKzWE,@FoxNews,videos,61,0.7476428,False,True
122434,EsZF9ypwXjA,@FoxNews,videos,1,0.46654263,False,True
122435,ilRsM6Fkl_4,@FoxNews,videos,196,0.54857445,False,True
122436,PgvvzuOcloE,@FoxNews,videos,50,0.45503825,False,True
122437,bo9lsQ6tT3o,@FoxNews,videos,110,0.5861768,False,True
122438,sBdU5ycJkjI,@FoxNews,videos,208,0.5626751,False,True
122439,Va7BdqXMGOY,@FoxNews,videos,110,0.62976617,False,True
122440,xozqECIaSZE,@FoxNews,videos,7,0.6837998,False,True
122441,YIXXtCRrfSU,@FoxNews,videos,10,0.61607474,False,True
122442,w2ie3JLKSfg,@FoxNews,videos,17,0.5585462,False,True
122443,_emgVSYVVgU,@FoxNews,videos,171,0.4995084,False,True
122444,35xPy-O3osQ,@FoxNews,videos,79,0.50739515,False,True
122445,FMJRPmMgc4Y,@FoxNews,videos,7,0.70569736,False,True
122446,yPqvHe3umts,@FoxNews,videos,114,0.6083776,False,True
122447,hRKLL6Yrku4,@FoxNews,videos,7,0.5817409,False,True
122448,eX-29NMz1mI,@FoxNews,videos,3,0.54846793,False,True
122449,LRb1X81EcpQ,@FoxNews,videos,167,0.5323423,False,True
122450,bRzsZhB-NyA,@FoxNews,videos,125,0.45530498,False,False
122451,WziRy818MCk,@FoxNews,videos,4,0.5937897,False,True
122452,i5oyuyffguM,@FoxNews,videos,206,0.44744763,True,True
122453,9Bq7wGEGHe0,@FoxNews,videos,7,0.59807706,False,True
122454,8FiehLb_ekU,@FoxNews,videos,7,0.6489098,False,True
122455,nJJRCfxd7xE,@FoxNews,videos,34,0.6472711,False,True
122456,eo32F1tlMWM,@FoxNews,videos,7,0.6090864,False,True
122457,A2dtSkr-YQo,@FoxNews,videos,110,0.7090103,False,True
122458,rrg1wcoKddw,@FoxNews,videos,131,0.6274584,False,True
122459,IKHGn2iVz8s,@FoxNews,videos,29,0.7224552,False,True
122460,-Xo9mRXdTyE,@FoxNews,videos,7,0.6434097,False,True
122461,ob7Q8wNoPLI,@FoxNews,videos,144,0.2792472,True,True
122462,84FpOsa2QpY,@FoxNews,videos,187,0.557158,False,True
122463,NsOQEYiaTrw,@FoxNews,videos,30,0.6179251,False,True
122464,jYRrPc2Rc0g,@FoxNews,videos,157,0.5677944,False,True
122465,_tISRggsLHk,@FoxNews,videos,110,0.5723342,False,True
122466,omKUVRena_Q,@FoxNews,videos,1,0.45507693,False,True
122467,9Ndc4L1hScw,@FoxNews,videos,58,0.53970456,False,True
122468,fRn0XdBKYGI,@FoxNews,videos,42,0.5343764,False,True
122469,BkwUHLVw6hw,@FoxNews,videos,40,0.5123183,False,True
122470,IyO08t-kq5U,@FoxNews,videos,73,0.52515906,False,True
122471,9lYK4kfuHWc,@FoxNews,videos,7,0.563428,False,True
122472,WO_AJIWzd5U,@FoxNews,videos,7,0.7502268,False,True
122473,2h9WArOjHn4,@FoxNews,videos,135,0.56656677,False,True
122474,f0QY6O0HGTo,@FoxNews,videos,7,0.6116779,False,True
122475,mMQz12O2DV4,@FoxNews,videos,98,0.5342486,False,False
122476,ILxVx3w2XuM,@FoxNews,videos,18,0.37459412,True,False
122477,BmCtlyo_50o,@FoxNews,videos,214,0.7450958,False,True
122478,1JLEZVUXXS0,@FoxNews,videos,70,0.45723158,False,True
122479,w6z3FAdqwPw,@FoxNews,videos,110,0.7530499,False,True
122480,qHrsnQeKuVQ,@FoxNews,videos,7,0.5359348,False,True
122481,ZDqayTzau7Y,@FoxNews,videos,17,0.50041664,False,True
122482,RCyGvOhCmV4,@FoxNews,videos,7,0.54476476,False,True
122483,05gX8L-wehA,@FoxNews,videos,7,0.5853049,False,True
122484,pdSQXZ_kmB0,@FoxNews,videos,88,0.5313624,False,True
122485,yHIOzDyRgE8,@FoxNews,videos,17,0.601374,False,True
122486,R8xrQET5Kdg,@FoxNews,videos,24,0.52828634,False,True
122487,TZcUdcqrDyM,@FoxNews,videos,42,0.50776774,False,True
122488,MEAsa3ZkUp0,@FoxNews,videos,7,0.6222283,False,True
122489,E6KMRTaZ9tg,@FoxNews,videos,0,0.64297354,False,True
122490,YUA3GoXMdsw,@FoxNews,videos,103,0.37330568,True,True
122491,948jJrPpRmg,@FoxNews,videos,42,0.4593061,False,True
122492,YFcGN0dy_8w,@FoxNews,videos,17,0.65942156,False,True
122493,Bb0xJ19L0Ok,@FoxNews,videos,7,0.52941924,False,True
122494,MTd6DHvjCM0,@FoxNews,videos,7,0.4982759,False,True
122495,lWbLHS5-hFw,@FoxNews,videos,107,0.654065,False,True
122496,LqlzyZuCh9k,@FoxNews,videos,17,0.6128624,False,True
122497,yRAyn1iC6UI,@FoxNews,videos,71,0.5937936,False,True
122498,a441yZXN_Ps,@FoxNews,videos,7,0.5172103,False,True
122499,gUSqvpjx_Ek,@FoxNews,videos,117,0.51018894,False,True
122500,92ucGu329OA,@FoxNews,videos,7,0.62300205,False,True
122501,Mda-NmdwVGU,@FoxNews,videos,110,0.5892848,False,True
122502,vEqG_BR28l0,@FoxNews,videos,7,0.6179135,False,True
122503,LrCQ8XAi-c4,@FoxNews,videos,11,0.42939207,True,True
122504,XYmSHvkt1cE,@FoxNews,videos,29,0.77267724,False,True
122505,Jh8pexr0vis,@FoxNews,videos,7,0.5821882,False,True
122506,HoxyksRHaRc,@FoxNews,videos,7,0.5713983,False,True
122507,lQxNhF0UXgk,@FoxNews,videos,7,0.66528344,False,True
122508,ySsaJVQU0AQ,@FoxNews,videos,7,0.5420924,False,True
122509,USXbu84yf7o,@FoxNews,videos,17,0.4080254,True,True
122510,lu9L04JFlWw,@FoxNews,videos,25,0.5375781,False,True
122511,Cr3se8-fhiM,@FoxNews,videos,6,0.57717156,False,True
122512,RQjDXlfXzus,@FoxNews,videos,7,0.49338037,False,True
122513,CgrCHAzPOAU,@FoxNews,videos,7,0.6679513,False,True
122514,w2sh6NWRqmI,@FoxNews,videos,7,0.6363898,False,True
122515,JXfuFnAsfjM,@FoxNews,videos,7,0.7207707,False,True
122516,NhAv6eUSRtY,@FoxNews,videos,7,0.7525265,False,True
122517,yEC7QPokzLc,@FoxNews,videos,34,0.6354742,False,True
122518,VLSVJqJ0EiI,@FoxNews,videos,7,0.6087867,False,True
122519,a9KuPytx2Js,@FoxNews,videos,7,0.67556524,False,True
122520,WhD12XSVm6w,@FoxNews,videos,88,0.39246446,True,True
122521,jPMOYodLSYE,@FoxNews,videos,7,0.62210464,False,True
122522,7LoBrOr0H4k,@FoxNews,videos,17,0.553962,False,True
122523,60ra9PGLXOI,@FoxNews,videos,7,0.5462829,False,True
122524,yE3oInoJO5k,@FoxNews,videos,7,0.695173,False,True
122525,G_OrMWvvk9c,@FoxNews,videos,42,0.47596186,False,True
122526,nogAGnnLIo8,@FoxNews,videos,201,0.5718661,False,True
122527,FIabe10irgY,@FoxNews,videos,10,0.6088752,False,True
122528,UN6iyZMX63g,@FoxNews,videos,7,0.44927087,False,True
122529,nH4qaF8XIGs,@FoxNews,videos,17,0.54387444,False,True
122530,Pig8TGk9mYg,@FoxNews,videos,42,0.46092054,False,True
122531,h2UCDiek71U,@FoxNews,videos,7,0.6906432,False,True
122532,poH3td0GN4Y,@FoxNews,videos,7,0.76607895,False,True
122533,2o31WZjX4cQ,@FoxNews,videos,71,0.5517883,False,True
122534,-IoNV4Z3aMA,@FoxNews,videos,14,0.6661585,False,True
122535,DKb45LaBs8Q,@FoxNews,videos,32,0.4117676,True,False
122536,J05ldIz-L3c,@FoxNews,videos,7,0.72919023,False,True
122537,fer2Fp_cvcU,@FoxNews,videos,7,0.72965837,False,True
122538,V5Yl_AKJBy4,@FoxNews,videos,7,0.7106442,False,True
122539,CI5iKY9q1ow,@FoxNews,videos,149,0.7134235,False,True
122540,nywUg94fSkU,@FoxNews,videos,208,0.5683983,False,True
122541,VKWvv7LCcXw,@FoxNews,videos,7,0.7155237,False,True
122542,oNCn9oeQwfc,@FoxNews,videos,7,0.6776197,False,True
122543,vm1_OtHzPxg,@FoxNews,videos,30,0.6136608,False,True
122544,S42QtZdn9xw,@FoxNews,videos,7,0.705621,False,True
122545,2G1_yoKq8mk,@FoxNews,videos,7,0.70712847,False,True
122546,YfvOY9cv2f8,@FoxNews,videos,7,0.59191453,False,True
122547,cNBQj8jfReo,@FoxNews,videos,7,0.74369705,False,True
122548,Q6MveaubJb0,@FoxNews,videos,19,0.58817625,False,True
122549,_hx6l_SUhLg,@FoxNews,videos,158,0.5063849,False,True
122550,iMB9PyDJOLg,@FoxNews,videos,25,0.48486984,False,True
122551,ORra80dfzzk,@FoxNews,videos,87,0.631692,False,True
122552,vNex411hQ0o,@FoxNews,videos,25,0.69901276,False,True
122553,FR-iZl02cuk,@FoxNews,videos,152,0.500199,False,False
122554,YfuVdPpAYgE,@FoxNews,videos,188,0.6393258,False,True
122555,oB3dwIqx1d8,@FoxNews,videos,176,0.44153532,True,True
122556,UdL7ph03298,@FoxNews,videos,10,0.6984183,False,True
122557,JGr02Lu5KCc,@FoxNews,videos,41,0.41855958,True,True
122558,j4uTcIsUxUc,@FoxNews,videos,85,0.575243,False,True
122559,7PARqofxvFM,@FoxNews,videos,0,0.7235402,False,True
122560,vw-mt-ZpLIk,@FoxNews,videos,33,0.64321834,False,True
122561,61hmsvPTLx4,@FoxNews,videos,58,0.6131875,False,True
122562,FaAP0-760sM,@FoxNews,videos,188,0.70735615,False,True
122563,PKJkuUZjLEY,@FoxNews,videos,110,0.54594797,False,True
122564,3swX-XhqwzA,@FoxNews,videos,10,0.63454694,False,True
122565,TUQjawTWfYk,@FoxNews,videos,33,0.7557377,False,True
122566,Tu1MwBhlISA,@FoxNews,videos,0,0.7532908,False,True
122567,-47fWFlrYDg,@FoxNews,videos,25,0.3930245,True,True
122568,re5NR-IBSz8,@FoxNews,videos,141,0.45249665,False,True
122569,LOa4TjGzYIg,@FoxNews,videos,110,0.6673346,False,True
122570,na9joqm2nag,@FoxNews,videos,42,0.52162004,False,True
122571,jdQyA_lw9KA,@FoxNews,videos,58,0.74911255,False,True
122572,OUuZcb4uNF8,@FoxNews,videos,10,0.53626776,False,True
122573,Wz2S832HX7Q,@FoxNews,videos,110,0.7674984,False,True
122574,QjUsCToA2eU,@FoxNews,videos,0,0.4848828,False,True
122575,DCEe6nJ4OnM,@FoxNews,videos,0,0.72233665,False,True
122576,IeE5wP4uaa0,@FoxNews,videos,51,0.5354002,False,True
122577,ay79V7Jmw8I,@FoxNews,videos,10,0.7264135,False,True
122578,ekMk3OOfK-E,@FoxNews,videos,25,0.67443395,False,True
122579,Zkqtf2n3Wt0,@FoxNews,videos,125,0.41766307,True,False
122580,3YnZmNc-BYc,@FoxNews,videos,141,0.4891477,False,True
122581,63L4AeLaloY,@FoxNews,videos,10,0.56394714,False,True
122582,t6SbPW85sY8,@FoxNews,videos,17,0.5844582,False,True
122583,CWmV5XkuWZI,@FoxNews,videos,19,0.55877936,False,True
122584,mGWurlBiIDc,@FoxNews,videos,141,0.5817075,False,True
122585,R_YCwcz1JvA,@FoxNews,videos,2,0.6278261,False,True
122586,kT6uPrpv0zA,@FoxNews,videos,58,0.6517365,False,True
122587,uXKD4rKuBz0,@FoxNews,videos,58,0.523611,False,True
122588,rF6lFZ40M2M,@FoxNews,videos,136,0.6349508,False,True
122589,Hw3uVXS2Tt4,@FoxNews,videos,110,0.62318355,False,True
122590,zhSkSzjBCxc,@FoxNews,videos,10,0.5711615,False,True
122591,_1OTk5SB2_c,@FoxNews,videos,10,0.7107887,False,True
122592,22kRhWK8OtQ,@FoxNews,videos,10,0.5918679,False,True
122593,c1_jjfV56Zw,@FoxNews,videos,87,0.6684483,False,True
122594,J4oD9b9r2j4,@FoxNews,videos,110,0.71837616,False,True
122595,Vm3JmvbrQpI,@FoxNews,videos,58,0.5242847,False,True
122596,ZDDyiLqn1IU,@FoxNews,videos,123,0.5100049,False,True
122597,SpEDfMYs4lc,@FoxNews,videos,10,0.65892065,False,True
122598,frRX6--3wes,@FoxNews,videos,110,0.67787623,False,True
122599,ee71i_2--6s,@FoxNews,videos,117,0.5030543,False,True
122600,W-pHSRej4tE,@FoxNews,videos,82,0.5093051,False,False
122601,T9nJeeBWPIw,@FoxNews,videos,10,0.63289464,False,True
122602,pHRz3Lmyqw0,@FoxNews,videos,67,0.72343445,False,True
122603,i9qGxn-6tmE,@FoxNews,videos,199,0.60175407,False,True
122604,O1iFgs4vgZk,@FoxNews,videos,110,0.7131513,False,True
122605,zMNNdodKmSY,@FoxNews,videos,69,0.48712465,False,True
122606,HMeumpr85bU,@FoxNews,videos,58,0.48113182,False,True
122607,QeO7Jue_tT8,@FoxNews,videos,58,0.62968814,False,True
122608,Qouq-u6j2Hc,@FoxNews,videos,110,0.66139585,False,True
122609,-bV9mkFpP_Y,@FoxNews,videos,156,0.6585844,False,True
122610,IGG7wWRegyI,@FoxNews,videos,187,0.56652623,False,True
122611,qgRa6kjCJ7c,@FoxNews,videos,125,0.32003197,True,False
122612,FJWhXGZ3yYo,@FoxNews,videos,188,0.55485594,False,True
122613,0mf7EF59IyI,@FoxNews,videos,58,0.697663,False,True
122614,KzhQ4o5HpTw,@FoxNews,videos,192,0.44678137,True,True
122615,iV_vn6KzDms,@FoxNews,videos,216,0.37322804,True,True
122616,zxKjPnAGe-8,@FoxNews,videos,97,0.6862216,False,True
122617,PrrZ0iWHiOU,@FoxNews,videos,81,0.6039523,False,True
122618,lXHKUGtrCIo,@FoxNews,videos,110,0.66331726,False,True
122619,bIHJoZrPMV4,@FoxNews,videos,209,0.5614289,False,True
122620,zf2EeufkQM4,@FoxNews,videos,58,0.76363665,False,True
122621,5CkuXVqmYu0,@FoxNews,videos,17,0.5884581,False,True
122622,p3suUQJ_mtM,@FoxNews,videos,194,0.62425613,False,True
122623,45tq_zY3zcs,@FoxNews,videos,129,0.66008586,False,True
122624,YW5mSlRfZw8,@FoxNews,videos,110,0.6536038,False,True
122625,I-gsgE1GxHw,@FoxNews,videos,188,0.61230636,False,True
122626,f--hvdLp0cg,@FoxNews,videos,82,0.5761092,False,False
122627,nocIqbo6lzU,@FoxNews,videos,217,0.48343718,False,True
122628,mA6L7k8Eo7k,@FoxNews,videos,51,0.7192562,False,True
122629,Ouwfh_Wyh0Q,@FoxNews,videos,116,0.39917445,True,True
122630,EvN3Qg1Yn7E,@FoxNews,videos,58,0.7099216,False,True
122631,xLHNCkyHnlk,@FoxNews,videos,87,0.68270516,False,True
122632,5qCaJybypSI,@FoxNews,videos,42,0.5036981,False,True
122633,yq9N387lhBw,@FoxNews,videos,110,0.57155967,False,True
122634,ZmAe3uA-gTA,@FoxNews,videos,2,0.61576676,False,True
122635,RBCih3k4az0,@FoxNews,videos,1,0.3756293,True,True
122636,uAXhGRFWdcc,@FoxNews,videos,2,0.6754013,False,True
122637,Gw4XF12l_uI,@FoxNews,videos,58,0.67617977,False,True
122638,VQie0jjbgzs,@FoxNews,videos,139,0.80676514,False,True
122639,irdDTxIW51o,@FoxNews,videos,0,0.6258209,False,True
122640,smQPLAXv2T4,@FoxNews,videos,235,0.36840168,True,True
122641,wfLZUm7jMNo,@FoxNews,videos,58,0.7230406,False,True
122642,4QKehRytAKc,@FoxNews,videos,51,0.49552673,False,True
122643,mA-YXYiXZrE,@FoxNews,videos,0,0.615286,False,True
122644,40oosZ1ODLM,@FoxNews,videos,110,0.6063206,False,True
122645,PcZ1qnWjPOI,@FoxNews,videos,58,0.57994634,False,True
122646,qGekEl0sVYw,@FoxNews,videos,15,0.73135835,False,True
122647,Xt5I7UeVFk0,@FoxNews,videos,58,0.6818003,False,True
122648,JstjusPdMUA,@FoxNews,videos,58,0.60888946,False,True
122649,nfN3Sjvg9KY,@FoxNews,videos,61,0.5218323,False,True
122650,m6EyT7AZxhI,@FoxNews,videos,203,0.6950871,False,True
122651,7W0QQGbWAgY,@FoxNews,videos,58,0.533469,False,True
122652,KCDmCek7wAU,@FoxNews,videos,216,0.45930746,False,True
122653,jgUlUmAJaUU,@FoxNews,videos,141,0.4241907,True,True
122654,nwlyqOJtNl8,@FoxNews,videos,16,0.6655278,False,True
122655,tw9qaE_YIjU,@FoxNews,videos,25,0.5246144,False,True
122656,_9HkYe9PKFI,@FoxNews,videos,58,0.6480351,False,True
122657,ojfHuSiv0LY,@FoxNews,videos,2,0.6327506,False,True
122658,QflWzgw-Xng,@FoxNews,videos,2,0.57588106,False,True
122659,FJzRNzQbGMQ,@FoxNews,videos,192,0.6845511,False,True
122660,jVRue0_fKdI,@FoxNews,videos,87,0.61194056,False,True
122661,aQ45CYXLVPQ,@FoxNews,videos,110,0.7170097,False,True
122662,QFGsLrwjs3k,@FoxNews,videos,141,0.5868463,False,True
122663,hKa2nYLyglU,@FoxNews,videos,4,0.7544493,False,True
122664,LSL1xADAr_w,@FoxNews,videos,188,0.5088932,False,True
122665,og0Ixom8EKk,@FoxNews,videos,15,0.73386633,False,True
122666,UUOYwyXcPmQ,@FoxNews,videos,4,0.67045295,False,True
122667,YES3Vm5K7kc,@FoxNews,videos,145,0.63631856,False,True
122668,6eCSYLoIcUo,@FoxNews,videos,15,0.82594615,False,True
122669,r7WXw1yRJDs,@FoxNews,videos,0,0.70125365,False,True
122670,AuLt-cP3IKI,@FoxNews,videos,84,0.74361116,False,True
122671,GeHycesPCQk,@FoxNews,videos,58,0.68430513,False,True
122672,_k9MJFh3jZE,@FoxNews,videos,0,0.70975924,False,True
122673,fczXQwgbED0,@FoxNews,videos,1,0.3931007,True,True
122674,8s7IIdVmzL0,@FoxNews,videos,58,0.6823078,False,True
122675,Con9sFstHu0,@FoxNews,videos,17,0.65452,False,True
122676,D2Aasznqyag,@FoxNews,videos,58,0.74343306,False,True
122677,Gxg81qWUZ_M,@FoxNews,videos,89,0.7002015,False,True
122678,tYpevmDgb3k,@FoxNews,videos,192,0.42531377,True,True
122679,LLtzI6IFeDU,@FoxNews,videos,17,0.5558687,False,True
122680,U20OedqU4I8,@FoxNews,videos,62,0.5891522,False,True
122681,mr6OFGMVdT8,@FoxNews,videos,2,0.50935465,False,True
122682,mX_-HTClAvc,@FoxNews,videos,17,0.6647443,False,True
122683,RWpnK70gwjo,@FoxNews,videos,67,0.7077595,False,True
