day,titles,active_channels,epstein_titles,epstein_channels,epstein_share,epstein_residual_pooled,epstein_residual_channels,iran_titles,iran_channels,iran_share,iran_residual_pooled,iran_residual_channels,war_titles,war_channels,war_share,war_residual_pooled,war_residual_channels,trump_titles,trump_channels,trump_share,trump_residual_pooled,trump_residual_channels,israel_titles,israel_channels,israel_share,israel_residual_pooled,israel_residual_channels,files_titles,files_channels,files_share,files_residual_pooled,files_residual_channels,epstein_broad_titles,epstein_broad_channels,epstein_broad_share,epstein_broad_residual_pooled,epstein_broad_residual_channels,iran_broad_titles,iran_broad_channels,iran_broad_share,iran_broad_residual_pooled,iran_broad_residual_channels,war_broad_titles,war_broad_channels,war_broad_share,war_broad_residual_pooled,war_broad_residual_channels,israel_broad_titles,israel_broad_channels,israel_broad_share,israel_broad_residual_pooled,israel_broad_residual_channels,political_titles,political_channels,political_share,political_residual_pooled,political_residual_channels
2026-05-09,779.000000,149.000000,8.000000,8.000000,0.010270,0.387881,0.486576,73.000000,31.000000,0.093710,-0.383045,-0.086751,42.000000,24.000000,0.053915,-0.198422,0.093047,127.000000,54.000000,0.163030,-0.417434,-0.152369,11.000000,7.000000,0.014121,-0.444237,-0.409432,24.000000,18.000000,0.030809,2.174496,1.970472,9.000000,9.000000,0.011553,0.421898,0.540340,87.000000,32.000000,0.111682,-0.345640,-0.102147,86.000000,34.000000,0.110398,-0.022747,0.111354,20.000000,11.000000,0.025674,-0.336252,-0.263296,727.000000,141.000000,0.933248,-0.006274,-0.029835
2026-05-10,600.000000,118.000000,2.000000,2.000000,0.003333,-0.466091,-0.451749,87.000000,31.000000,0.145000,-0.006253,0.085961,47.000000,25.000000,0.078333,0.089053,0.241637,109.000000,42.000000,0.181667,-0.324452,-0.216064,10.000000,8.000000,0.016667,-0.592840,-0.300870,6.000000,2.000000,0.010000,1.228683,0.335853,2.000000,2.000000,0.003333,-0.540564,-0.500560,104.000000,33.000000,0.173333,-0.001144,0.091858,80.000000,30.000000,0.133333,0.098142,0.145395,26.000000,14.000000,0.043333,-0.167772,-0.019695,567.000000,117.000000,0.945000,0.005457,0.017678
2026-05-11,1140.000000,184.000000,4.000000,4.000000,0.003509,-0.137871,-0.085234,182.000000,53.000000,0.159649,0.006352,0.070361,85.000000,34.000000,0.074561,0.067050,0.060521,295.000000,77.000000,0.258772,0.002608,-0.088279,26.000000,18.000000,0.022807,-0.043094,0.087007,10.000000,8.000000,0.008772,1.033351,0.898683,4.000000,4.000000,0.003509,-0.226886,-0.163042,200.000000,54.000000,0.175439,-0.053406,0.032725,134.000000,43.000000,0.117544,0.017046,0.016853,59.000000,27.000000,0.051754,0.269571,0.241874,1077.000000,178.000000,0.944737,0.005688,-0.012134
2026-05-12,1322.000000,196.000000,26.000000,16.000000,0.019667,1.090310,0.781318,214.000000,44.000000,0.161876,0.170536,-0.106455,120.000000,38.000000,0.090772,0.329755,0.132369,326.000000,85.000000,0.246596,-0.032770,-0.042471,21.000000,14.000000,0.015885,-0.379863,-0.306605,8.000000,8.000000,0.006051,0.643842,0.743343,27.000000,17.000000,0.020424,1.044647,0.769621,228.000000,47.000000,0.172466,0.080342,-0.110876,163.000000,43.000000,0.123298,0.172634,-0.010060,39.000000,21.000000,0.029501,-0.248839,-0.143690,1282.000000,190.000000,0.969743,0.027911,-0.005351
2026-05-13,1326.000000,199.000000,9.000000,6.000000,0.006787,-0.015006,-0.252756,140.000000,45.000000,0.105581,-0.274340,-0.121908,85.000000,38.000000,0.064103,0.011040,0.061240,391.000000,90.000000,0.294872,0.134565,-0.002488,18.000000,16.000000,0.013575,-0.437027,-0.088924,3.000000,3.000000,0.002262,-0.415480,-0.308731,9.000000,6.000000,0.006787,-0.083433,-0.301138,155.000000,46.000000,0.116893,-0.298758,-0.140227,131.000000,43.000000,0.098793,-0.027295,-0.051370,27.000000,21.000000,0.020362,-0.545795,-0.121257,1283.000000,194.000000,0.967572,0.022673,0.001818
2026-05-14,1352.000000,198.000000,4.000000,4.000000,0.002959,-0.973653,-0.769886,132.000000,35.000000,0.097633,-0.247515,-0.308992,85.000000,32.000000,0.062870,-0.009082,-0.053412,437.000000,96.000000,0.323225,0.285870,0.081764,21.000000,16.000000,0.015533,-0.353436,-0.152085,6.000000,6.000000,0.004438,0.074521,0.170591,8.000000,7.000000,0.005917,-0.419213,-0.326157,156.000000,39.000000,0.115385,-0.192222,-0.243246,112.000000,36.000000,0.082840,-0.198967,-0.185957,43.000000,23.000000,0.031805,-0.122813,-0.037426,1310.000000,192.000000,0.968935,0.027942,-0.005315
2026-05-15,1275.000000,196.000000,2.000000,2.000000,0.001569,-1.476171,-1.289104,127.000000,37.000000,0.099608,-0.215228,-0.172326,74.000000,26.000000,0.058039,0.023736,-0.139989,373.000000,88.000000,0.292549,0.200200,0.057519,24.000000,16.000000,0.018824,0.015234,0.035579,2.000000,2.000000,0.001569,-1.029227,-0.867196,3.000000,3.000000,0.002353,-1.221785,-1.024338,143.000000,38.000000,0.112157,-0.229058,-0.202800,98.000000,31.000000,0.076863,-0.189773,-0.227808,34.000000,22.000000,0.026667,-0.156322,0.024385,1218.000000,191.000000,0.955294,0.018042,0.002589
2026-05-16,728.000000,149.000000,6.000000,4.000000,0.008242,0.076747,-0.222008,46.000000,22.000000,0.063187,-0.645386,-0.358935,28.000000,12.000000,0.038462,-0.360169,-0.485122,177.000000,65.000000,0.243132,0.019776,0.055341,18.000000,13.000000,0.024725,0.107690,0.174169,5.000000,5.000000,0.006868,0.551405,0.595266,6.000000,4.000000,0.008242,0.004614,-0.277303,51.000000,24.000000,0.070055,-0.671322,-0.314386,47.000000,18.000000,0.064560,-0.434900,-0.446136,27.000000,16.000000,0.037088,0.047034,0.102149,685.000000,146.000000,0.940934,0.003936,0.005576
2026-05-17,677.000000,130.000000,3.000000,2.000000,0.004431,-0.362118,-0.621708,51.000000,17.000000,0.075332,-0.530281,-0.534714,37.000000,18.000000,0.054653,-0.099025,-0.081902,142.000000,57.000000,0.209749,-0.142679,0.013950,25.000000,12.000000,0.036928,0.182009,-0.015891,6.000000,5.000000,0.008863,0.912383,0.866798,3.000000,2.000000,0.004431,-0.431061,-0.667981,60.000000,18.000000,0.088626,-0.532938,-0.528783,62.000000,26.000000,0.091581,-0.157619,-0.026967,31.000000,14.000000,0.045790,-0.094616,-0.112295,646.000000,128.000000,0.954210,0.017340,0.011794
2026-05-18,1180.000000,190.000000,9.000000,9.000000,0.007627,0.462007,0.555296,124.000000,34.000000,0.105085,-0.285467,-0.338294,54.000000,28.000000,0.045763,-0.250473,-0.070476,275.000000,88.000000,0.233051,-0.062940,0.036241,26.000000,14.000000,0.022034,-0.070095,-0.193465,6.000000,6.000000,0.005085,0.325269,0.438364,9.000000,9.000000,0.007627,0.378970,0.480395,132.000000,34.000000,0.111864,-0.368488,-0.388462,103.000000,39.000000,0.087288,-0.163451,-0.048735,42.000000,18.000000,0.035593,-0.081474,-0.183918,1101.000000,188.000000,0.933051,-0.004590,0.011171
2026-05-19,1347.000000,185.000000,15.000000,10.000000,0.011136,0.421999,0.311550,171.000000,48.000000,0.126949,0.051461,0.097765,71.000000,29.000000,0.052710,-0.045527,0.013931,370.000000,91.000000,0.274684,0.113917,0.106387,14.000000,12.000000,0.010393,-0.785530,-0.402723,8.000000,6.000000,0.005939,0.433424,0.374254,16.000000,11.000000,0.011878,0.408231,0.335255,189.000000,48.000000,0.140312,0.006142,0.034034,124.000000,41.000000,0.092056,-0.004739,0.061517,33.000000,18.000000,0.024499,-0.413356,-0.234883,1295.000000,181.000000,0.961396,0.021470,0.004437
2026-05-20,1406.000000,194.000000,9.000000,9.000000,0.006401,-0.186712,0.076745,125.000000,33.000000,0.088905,-0.324331,-0.343463,73.000000,33.000000,0.051920,-0.035441,0.036080,397.000000,89.000000,0.282361,0.130121,0.035122,32.000000,24.000000,0.022760,0.074505,0.326428,7.000000,6.000000,0.004979,0.099434,0.179756,9.000000,9.000000,0.006401,-0.248293,0.031995,136.000000,34.000000,0.096728,-0.358135,-0.348254,112.000000,41.000000,0.079659,-0.130301,-0.013631,59.000000,29.000000,0.041963,0.185544,0.221146,1342.000000,188.000000,0.954481,0.011316,-0.003455
2026-05-21,1287.000000,194.000000,8.000000,5.000000,0.006216,-0.400954,-0.623876,109.000000,34.000000,0.084693,-0.269621,-0.259456,69.000000,30.000000,0.053613,-0.006094,-0.009860,333.000000,92.000000,0.258741,0.102369,0.082922,34.000000,21.000000,0.026418,0.175094,0.127612,11.000000,9.000000,0.008547,0.509282,0.417483,8.000000,5.000000,0.006216,-0.475234,-0.686983,127.000000,38.000000,0.098679,-0.220872,-0.185023,105.000000,33.000000,0.081585,-0.104825,-0.193729,66.000000,29.000000,0.051282,0.368136,0.210158,1211.000000,190.000000,0.940948,0.000909,0.005306
2026-05-22,1244.000000,198.000000,10.000000,9.000000,0.008039,-0.127846,-0.038421,113.000000,30.000000,0.090836,-0.189971,-0.332824,72.000000,33.000000,0.057878,0.179473,0.169062,303.000000,85.000000,0.243569,0.055681,0.035862,16.000000,9.000000,0.012862,-0.349162,-0.531814,14.000000,9.000000,0.011254,0.572534,0.308323,10.000000,9.000000,0.008039,-0.202251,-0.105784,128.000000,33.000000,0.102894,-0.190485,-0.290159,104.000000,38.000000,0.083601,0.000496,0.018556,37.000000,18.000000,0.029743,-0.031829,-0.182408,1180.000000,187.000000,0.948553,0.013280,-0.027844
2026-05-23,744.000000,140.000000,5.000000,4.000000,0.006720,-0.221677,-0.233193,81.000000,27.000000,0.108871,0.008477,-0.041854,34.000000,18.000000,0.045699,-0.035303,0.051402,171.000000,57.000000,0.229839,0.001735,0.009584,12.000000,8.000000,0.016129,-0.299665,-0.231625,7.000000,5.000000,0.009409,0.664142,0.511839,5.000000,4.000000,0.006720,-0.285724,-0.283794,94.000000,30.000000,0.126344,0.035454,0.026576,56.000000,24.000000,0.075269,-0.179329,-0.049558,25.000000,14.000000,0.033602,-0.034368,0.033054,695.000000,137.000000,0.934140,-0.000924,0.004845
2026-05-24,624.000000,122.000000,4.000000,4.000000,0.006410,-0.136848,-0.042404,84.000000,34.000000,0.134615,0.157944,0.259813,25.000000,16.000000,0.040064,-0.250847,-0.052973,160.000000,57.000000,0.256410,0.095269,0.099257,12.000000,9.000000,0.019231,-0.442930,-0.232083,0.000000,0.000000,0.000000,-1.741236,-1.608752,4.000000,4.000000,0.006410,-0.197308,-0.083636,95.000000,34.000000,0.152244,0.123250,0.215512,53.000000,22.000000,0.084936,-0.130883,-0.075875,23.000000,11.000000,0.036859,-0.291037,-0.283628,585.000000,120.000000,0.937500,0.002038,0.011340
2026-05-25,824.000000,141.000000,4.000000,4.000000,0.004854,-0.031168,0.035004,123.000000,34.000000,0.149272,0.173886,0.009031,53.000000,23.000000,0.064320,0.238865,0.110977,212.000000,71.000000,0.257282,0.073204,0.141298,15.000000,9.000000,0.018204,-0.240688,-0.324265,6.000000,4.000000,0.007282,0.520238,0.231607,4.000000,4.000000,0.004854,-0.105334,-0.034512,131.000000,34.000000,0.158981,0.097576,-0.035978,78.000000,28.000000,0.094660,0.016523,-0.029167,32.000000,13.000000,0.038835,0.023577,-0.205859,771.000000,139.000000,0.935680,0.000501,0.007416
2026-05-26,1141.000000,188.000000,6.000000,5.000000,0.005259,-0.382621,-0.418223,178.000000,57.000000,0.156004,0.362807,0.300893,52.000000,23.000000,0.045574,-0.043010,-0.154100,236.000000,75.000000,0.206836,-0.132727,-0.080324,30.000000,21.000000,0.026293,0.131372,0.119690,4.000000,3.000000,0.003506,-0.193532,-0.390519,6.000000,5.000000,0.005259,-0.449660,-0.479764,197.000000,57.000000,0.172656,0.324591,0.242118,152.000000,47.000000,0.133216,0.458392,0.227784,45.000000,26.000000,0.039439,0.072701,0.104447,1027.000000,183.000000,0.900088,-0.041968,0.000248
2026-05-27,1326.000000,191.000000,5.000000,5.000000,0.003771,-0.772345,-0.518653,182.000000,47.000000,0.137255,0.210756,0.068063,76.000000,33.000000,0.057315,0.204855,0.124256,303.000000,86.000000,0.228507,-0.045457,0.037568,44.000000,27.000000,0.033183,0.455425,0.454113,6.000000,6.000000,0.004525,-0.134320,0.071827,5.000000,5.000000,0.003771,-0.824304,-0.557340,197.000000,48.000000,0.148567,0.177186,0.059427,131.000000,41.000000,0.098793,0.175272,0.046718,65.000000,30.000000,0.049020,0.353730,0.265230,1221.000000,183.000000,0.920814,-0.022071,-0.013961
2026-05-28,1283.000000,198.000000,9.000000,8.000000,0.007015,-0.379924,-0.270027,174.000000,51.000000,0.135620,0.297987,0.165534,56.000000,25.000000,0.043648,-0.072371,-0.139363,297.000000,82.000000,0.231489,0.026133,-0.031259,34.000000,20.000000,0.026500,0.187129,0.057025,6.000000,6.000000,0.004677,-0.199073,-0.098888,9.000000,8.000000,0.007015,-0.444220,-0.326737,199.000000,52.000000,0.155105,0.333169,0.153991,153.000000,44.000000,0.119252,0.360635,0.112271,49.000000,24.000000,0.038192,0.089169,-0.001311,1217.000000,195.000000,0.948558,0.011526,0.011802
2026-05-29,1198.000000,192.000000,45.000000,23.000000,0.037563,1.287680,0.840341,119.000000,39.000000,0.099332,-0.006129,-0.001225,40.000000,20.000000,0.033389,-0.231760,-0.224552,239.000000,82.000000,0.199499,-0.109522,0.050752,23.000000,20.000000,0.019199,0.051985,0.266060,30.000000,16.000000,0.025042,1.221770,0.781842,46.000000,24.000000,0.038397,1.245352,0.821377,137.000000,40.000000,0.114357,0.013712,-0.023148,85.000000,30.000000,0.070952,-0.078955,-0.143982,39.000000,26.000000,0.032554,0.070567,0.201470,1097.000000,188.000000,0.915693,-0.019372,0.009005
2026-05-30,760.000000,152.000000,13.000000,10.000000,0.017105,0.571929,0.478874,66.000000,29.000000,0.086842,-0.125521,-0.013276,31.000000,17.000000,0.040789,-0.018660,-0.022047,159.000000,57.000000,0.209211,-0.059069,-0.052683,12.000000,9.000000,0.015789,-0.309975,-0.203072,7.000000,6.000000,0.009211,0.520491,0.496018,14.000000,11.000000,0.018421,0.590024,0.526299,74.000000,30.000000,0.097368,-0.129364,-0.011104,60.000000,24.000000,0.078947,-0.052562,-0.094137,19.000000,14.000000,0.025000,-0.311400,-0.055373,707.000000,142.000000,0.930263,-0.002426,-0.040177
2026-05-31,650.000000,125.000000,7.000000,6.000000,0.010769,0.256031,0.252088,50.000000,23.000000,0.076923,-0.311178,-0.110648,26.000000,11.000000,0.040000,-0.129058,-0.377514,142.000000,49.000000,0.218462,-0.032540,-0.055864,26.000000,14.000000,0.040000,0.279889,0.166661,5.000000,4.000000,0.007692,0.503745,0.471701,7.000000,6.000000,0.010769,0.206592,0.218234,60.000000,26.000000,0.092308,-0.284626,-0.031161,50.000000,19.000000,0.076923,-0.153863,-0.208752,42.000000,20.000000,0.064615,0.272938,0.262987,605.000000,121.000000,0.930769,-0.002455,-0.003531
2026-06-01,1080.000000,181.000000,11.000000,9.000000,0.010185,0.566077,0.489728,150.000000,53.000000,0.138889,0.183315,0.234618,53.000000,25.000000,0.049074,0.087661,0.001681,216.000000,68.000000,0.200000,-0.147679,-0.131621,53.000000,28.000000,0.049074,0.741422,0.527232,23.000000,14.000000,0.021296,1.433924,1.069903,11.000000,9.000000,0.010185,0.503261,0.427909,166.000000,53.000000,0.153704,0.147561,0.192926,121.000000,38.000000,0.112037,0.254270,0.054853,76.000000,32.000000,0.070370,0.621404,0.416555,1036.000000,181.000000,0.959259,0.028223,0.023413
2026-06-02,1390.000000,189.000000,10.000000,9.000000,0.007194,-0.164108,0.083966,139.000000,43.000000,0.100000,-0.003654,0.048987,74.000000,30.000000,0.053237,0.223517,0.155056,293.000000,83.000000,0.210791,-0.084575,0.032533,49.000000,30.000000,0.035252,0.433412,0.466331,7.000000,7.000000,0.005036,0.030360,0.292383,10.000000,9.000000,0.007194,-0.219476,0.030438,153.000000,44.000000,0.110072,-0.045789,0.015914,136.000000,45.000000,0.097842,0.217035,0.207960,102.000000,49.000000,0.073381,0.699504,0.715475,1314.000000,187.000000,0.945324,0.009864,0.017545
2026-06-03,1384.000000,201.000000,14.000000,12.000000,0.010116,0.097932,0.218118,153.000000,48.000000,0.110549,0.067363,0.067775,70.000000,33.000000,0.050578,0.188666,0.123555,255.000000,76.000000,0.184249,-0.232283,-0.119383,30.000000,18.000000,0.021676,0.051572,0.010449,8.000000,8.000000,0.005780,0.013690,0.225547,14.000000,12.000000,0.010116,0.057956,0.187757,167.000000,49.000000,0.120665,0.042953,0.061321,162.000000,48.000000,0.117052,0.406255,0.177214,57.000000,32.000000,0.041185,0.192497,0.268906,1303.000000,197.000000,0.941474,0.002902,0.009826
2026-06-04,1320.000000,190.000000,14.000000,11.000000,0.010606,-0.033823,0.045894,120.000000,44.000000,0.090909,-0.033342,0.087281,85.000000,37.000000,0.064394,0.416007,0.333631,274.000000,83.000000,0.207576,-0.056068,0.037710,42.000000,21.000000,0.031818,0.385749,0.150589,4.000000,4.000000,0.003030,-0.659806,-0.478610,14.000000,11.000000,0.010606,-0.085832,-0.002180,126.000000,46.000000,0.095455,-0.083352,0.102692,155.000000,47.000000,0.117424,0.402460,0.240771,56.000000,26.000000,0.042424,0.204814,0.108611,1225.000000,183.000000,0.928030,-0.007521,-0.009450
2026-06-05,1215.000000,193.000000,11.000000,10.000000,0.009053,-0.141641,0.008569,77.000000,29.000000,0.063374,-0.391156,-0.274418,58.000000,25.000000,0.047737,0.218419,0.030945,258.000000,69.000000,0.212346,-0.022111,-0.110821,29.000000,21.000000,0.023868,0.285707,0.314896,3.000000,3.000000,0.002469,-1.008415,-0.815716,11.000000,10.000000,0.009053,-0.193128,-0.043126,84.000000,29.000000,0.069136,-0.425832,-0.319526,96.000000,31.000000,0.079012,0.080330,-0.097914,45.000000,24.000000,0.037037,0.209712,0.107758,1162.000000,190.000000,0.956379,0.026931,0.015480
2026-06-06,759.000000,141.000000,8.000000,7.000000,0.010540,0.079568,0.202722,58.000000,21.000000,0.076416,-0.195678,-0.234089,34.000000,15.000000,0.044796,0.164019,-0.030357,154.000000,54.000000,0.202899,-0.066039,-0.017438,15.000000,10.000000,0.019763,-0.071110,-0.020456,1.000000,1.000000,0.001318,-1.124901,-0.925911,8.000000,7.000000,0.010540,0.039066,0.168413,73.000000,22.000000,0.096179,-0.086351,-0.218393,73.000000,24.000000,0.096179,0.190680,-0.003856,27.000000,16.000000,0.035573,0.045573,0.137916,725.000000,136.000000,0.955204,0.026888,-0.007468
2026-06-07,646.000000,131.000000,2.000000,2.000000,0.003096,-0.858413,-0.757368,88.000000,29.000000,0.136223,0.307267,0.088149,43.000000,21.000000,0.066563,0.456864,0.236098,125.000000,46.000000,0.193498,-0.131469,-0.151553,56.000000,17.000000,0.086687,1.067688,0.317715,2.000000,2.000000,0.003096,-0.301700,-0.181011,2.000000,2.000000,0.003096,-0.894724,-0.781696,108.000000,30.000000,0.167183,0.354593,0.081798,102.000000,30.000000,0.157895,0.602371,0.204387,74.000000,21.000000,0.114551,0.852401,0.253138,609.000000,127.000000,0.942724,0.013199,-0.000707
2026-06-08,1112.000000,171.000000,6.000000,6.000000,0.005396,-0.046467,0.166277,182.000000,51.000000,0.163669,0.392733,0.267989,70.000000,33.000000,0.062950,0.412260,0.361467,269.000000,86.000000,0.241906,0.062431,0.170680,164.000000,52.000000,0.147482,1.862160,1.205809,6.000000,6.000000,0.005396,0.110593,0.317525,6.000000,6.000000,0.005396,-0.095908,0.114259,205.000000,53.000000,0.184353,0.371529,0.264937,200.000000,56.000000,0.179856,0.763070,0.503988,200.000000,58.000000,0.179856,1.567912,1.049513,1006.000000,168.000000,0.904676,-0.027382,0.006773
2026-06-09,1289.000000,197.000000,13.000000,6.000000,0.010085,0.158918,-0.330300,152.000000,55.000000,0.117921,0.201242,0.263410,56.000000,26.000000,0.043445,0.093885,-0.000350,350.000000,91.000000,0.271528,0.186957,0.094388,58.000000,28.000000,0.044996,0.704684,0.370072,7.000000,5.000000,0.005431,0.110870,-0.053778,13.000000,6.000000,0.010085,0.117152,-0.373769,175.000000,57.000000,0.135764,0.200041,0.243120,108.000000,43.000000,0.083786,0.094850,0.127548,85.000000,36.000000,0.065943,0.605879,0.357892,1151.000000,186.000000,0.892940,-0.044176,-0.027853
2026-06-10,1323.000000,202.000000,46.000000,22.000000,0.034769,1.313633,0.814267,225.000000,58.000000,0.170068,0.532175,0.259516,81.000000,35.000000,0.061224,0.444012,0.199109,284.000000,79.000000,0.214664,-0.062674,-0.075110,21.000000,13.000000,0.015873,-0.222082,-0.295115,16.000000,13.000000,0.012094,0.740975,0.700026,46.000000,22.000000,0.034769,1.287461,0.794204,239.000000,60.000000,0.180650,0.476047,0.265956,178.000000,54.000000,0.134543,0.572246,0.291519,31.000000,19.000000,0.023432,-0.351709,-0.258826,1250.000000,197.000000,0.944822,0.009439,0.006102
2026-06-11,1302.000000,196.000000,40.000000,25.000000,0.030722,1.021175,0.831231,237.000000,59.000000,0.182028,0.688966,0.353347,65.000000,31.000000,0.049923,0.222458,0.147047,346.000000,84.000000,0.265745,0.206071,0.028592,18.000000,13.000000,0.013825,-0.399195,-0.329624,9.000000,8.000000,0.006912,0.133452,0.154430,40.000000,25.000000,0.030722,0.983145,0.793673,261.000000,59.000000,0.200461,0.681236,0.324067,178.000000,47.000000,0.136713,0.576330,0.209386,26.000000,15.000000,0.019969,-0.525788,-0.470828,1231.000000,189.000000,0.945469,0.014120,-0.006972
2026-06-12,1234.000000,190.000000,23.000000,18.000000,0.018639,0.580079,0.616865,154.000000,41.000000,0.124797,0.308469,0.086412,57.000000,25.000000,0.046191,0.238906,0.061555,272.000000,79.000000,0.220421,0.029106,0.048291,13.000000,13.000000,0.010535,-0.476399,-0.117209,11.000000,10.000000,0.008914,0.210824,0.337199,24.000000,19.000000,0.019449,0.584392,0.628525,164.000000,43.000000,0.132901,0.243959,0.087245,97.000000,34.000000,0.078606,0.092682,0.005261,23.000000,18.000000,0.018639,-0.453488,-0.169941,1150.000000,182.000000,0.931929,0.004123,-0.010586
2026-06-13,748.000000,148.000000,9.000000,9.000000,0.012032,0.236062,0.423429,72.000000,30.000000,0.096257,0.054037,0.068981,28.000000,17.000000,0.037433,0.034964,0.054369,178.000000,58.000000,0.237968,0.105461,0.013581,15.000000,9.000000,0.020053,-0.019466,-0.149426,8.000000,8.000000,0.010695,0.681727,0.809568,9.000000,9.000000,0.012032,0.209806,0.400003,86.000000,32.000000,0.114973,0.104953,0.101216,54.000000,26.000000,0.072193,-0.080768,0.020325,25.000000,12.000000,0.033422,-0.002082,-0.200336,703.000000,141.000000,0.939840,0.013783,-0.018346
2026-06-14,659.000000,127.000000,3.000000,3.000000,0.004552,-0.503355,-0.351822,81.000000,30.000000,0.122914,0.221138,0.151488,25.000000,17.000000,0.037936,-0.055351,0.069094,171.000000,53.000000,0.259484,0.172046,0.027004,24.000000,15.000000,0.036419,0.251193,0.247884,2.000000,1.000000,0.003035,-0.252406,-0.602244,3.000000,3.000000,0.004552,-0.525331,-0.365121,95.000000,30.000000,0.144158,0.215938,0.109918,49.000000,23.000000,0.074355,-0.136675,-0.034394,43.000000,21.000000,0.065250,0.308013,0.271346,592.000000,121.000000,0.898331,-0.031836,-0.016860
2026-06-15,1168.000000,172.000000,6.000000,3.000000,0.005137,-0.049616,-0.414651,253.000000,66.000000,0.216610,0.684230,0.514900,85.000000,33.000000,0.072774,0.592329,0.360471,385.000000,89.000000,0.329623,0.381109,0.205804,31.000000,24.000000,0.026541,0.200950,0.460122,5.000000,4.000000,0.004281,-0.025171,0.012191,6.000000,3.000000,0.005137,-0.084660,-0.455515,277.000000,67.000000,0.237158,0.626943,0.486433,121.000000,39.000000,0.103596,0.217670,0.128904,52.000000,31.000000,0.044521,0.192652,0.412107,1093.000000,166.000000,0.935788,0.009618,-0.009677
2026-06-16,1297.000000,193.000000,10.000000,9.000000,0.007710,-0.045504,0.118855,240.000000,65.000000,0.185042,0.658620,0.444572,63.000000,29.000000,0.048574,0.235402,0.128964,368.000000,88.000000,0.283732,0.239371,0.087587,43.000000,26.000000,0.033153,0.444812,0.341429,2.000000,2.000000,0.001542,-0.902899,-0.744727,10.000000,9.000000,0.007710,-0.072841,0.086642,265.000000,68.000000,0.204318,0.607496,0.431079,90.000000,42.000000,0.069391,-0.092121,0.110970,66.000000,33.000000,0.050887,0.362514,0.280016,1204.000000,187.000000,0.928296,-0.002133,-0.000803
2026-06-17,1361.000000,194.000000,11.000000,11.000000,0.008082,-0.051888,0.237652,245.000000,69.000000,0.180015,0.593116,0.465248,47.000000,30.000000,0.034533,-0.098460,0.086159,443.000000,92.000000,0.325496,0.360289,0.122001,46.000000,32.000000,0.033799,0.565304,0.648774,1.000000,1.000000,0.000735,-1.584093,-1.371440,12.000000,11.000000,0.008817,0.019754,0.228923,260.000000,73.000000,0.191036,0.527264,0.491115,77.000000,37.000000,0.056576,-0.293557,-0.058112,65.000000,37.000000,0.047759,0.366505,0.422898,1304.000000,184.000000,0.958119,0.026685,-0.020483
2026-06-18,1354.000000,195.000000,10.000000,8.000000,0.007386,-0.301526,-0.203113,274.000000,79.000000,0.202363,0.795357,0.639724,72.000000,39.000000,0.053176,0.305512,0.374222,373.000000,93.000000,0.275480,0.248106,0.139697,44.000000,23.000000,0.032496,0.485319,0.256298,2.000000,2.000000,0.001477,-1.130007,-0.970706,11.000000,9.000000,0.008124,-0.234176,-0.118057,297.000000,81.000000,0.219350,0.762619,0.632059,103.000000,45.000000,0.076071,-0.014651,0.153367,63.000000,33.000000,0.046529,0.323755,0.292724,1247.000000,189.000000,0.920975,-0.008794,-0.000584
2026-06-19,1161.000000,193.000000,9.000000,9.000000,0.007752,-0.192193,-0.001445,145.000000,64.000000,0.124892,0.306819,0.501728,33.000000,20.000000,0.028424,-0.224652,-0.179253,223.000000,73.000000,0.192076,-0.103166,-0.041578,76.000000,35.000000,0.065461,1.366638,0.861928,6.000000,5.000000,0.005168,-0.179116,-0.223922,9.000000,9.000000,0.007752,-0.215199,-0.031009,165.000000,66.000000,0.142119,0.298822,0.482497,82.000000,32.000000,0.070629,-0.023742,-0.090110,100.000000,40.000000,0.086133,1.075724,0.585987,1085.000000,188.000000,0.934539,0.010249,0.007475
2026-06-20,724.000000,145.000000,2.000000,2.000000,0.002762,-0.988043,-0.823162,96.000000,34.000000,0.132597,0.366925,0.201047,22.000000,13.000000,0.030387,-0.157848,-0.194383,169.000000,63.000000,0.233425,0.090273,0.119530,32.000000,19.000000,0.044199,0.802525,0.619238,1.000000,1.000000,0.001381,-0.892175,-0.796517,3.000000,3.000000,0.004144,-0.663554,-0.498688,107.000000,38.000000,0.147790,0.339348,0.275646,49.000000,21.000000,0.067680,-0.158021,-0.190336,54.000000,23.000000,0.074586,0.805495,0.439537,669.000000,144.000000,0.924033,0.000212,0.024267
2026-06-21,648.000000,130.000000,3.000000,3.000000,0.004630,-0.402726,-0.302861,113.000000,41.000000,0.174383,0.560655,0.423486,24.000000,19.000000,0.037037,-0.072131,0.142082,141.000000,50.000000,0.217593,-0.000439,-0.050839,20.000000,13.000000,0.030864,0.140226,0.117057,1.000000,1.000000,0.001543,-0.610384,-0.510608,3.000000,3.000000,0.004630,-0.410541,-0.304746,137.000000,45.000000,0.211420,0.578600,0.469839,42.000000,28.000000,0.064815,-0.289053,0.111728,38.000000,18.000000,0.058642,0.218582,0.086496,613.000000,128.000000,0.945988,0.023245,0.017276
